Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	KJHBBGCJ_00001	1538	1747	-209	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00002	1778	2143	-365	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00003	2224	2427	-203	50S ribosomal protein L28	NA	NA	NA	NA	NA	NA	K02902
1	KJHBBGCJ_00004	2520	2993	-473	Nicotinamide-nucleotide amidohydrolase PncC	NA	NA	NA	NA	NA	NA	K03743
1	KJHBBGCJ_00005	2997	3878	-881	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00006	3918	4781	863	Uridine phosphorylase	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00007	4778	5440	-662	Aquaporin Z 2	NA	NA	NA	NA	NA	NA	K09874
1	KJHBBGCJ_00008	5437	5844	-407	Acyl-CoA thioester hydrolase YbgC	NA	NA	NA	NA	NA	NA	K07107
1	KJHBBGCJ_00009	5892	6602	710	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00010	6595	7518	923	Trifunctional nucleotide phosphoesterase protein YfkN	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00011	7704	9134	1430	Chromosomal replication initiator protein DnaA	NA	NA	NA	NA	NA	NA	K02313
1	KJHBBGCJ_00012	9150	9587	437	Putative low molecular weight protein-tyrosine-phosphatase	NA	NA	NA	NA	NA	NA	K25307
1	KJHBBGCJ_00013	9580	10284	704	Ribosomal RNA small subunit methyltransferase I	NA	NA	NA	NA	NA	NA	K07056
1	KJHBBGCJ_00014	10339	10656	317	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00015	10649	13654	3005	Fused isobutyryl-CoA mutase	NA	NA	NA	NA	NA	NA	K01847
1	KJHBBGCJ_00016	13684	14055	-371	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00017	14075	16282	-2207	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00018	16326	16784	-458	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00019	16786	18813	-2027	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00020	18887	19495	-608	Trans-aconitate 2-methyltransferase	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00021	19499	20902	-1403	Hydroxyacylglutathione hydrolase	NA	NA	NA	NA	NA	NA	K01069
1	KJHBBGCJ_00022	20905	21180	-275	Sulfurtransferase	NA	NA	NA	NA	NA	NA	K03972
1	KJHBBGCJ_00023	21180	22421	-1241	Adaptive-response sensory-kinase SasA	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00024	22418	23107	-689	Phosphate regulon transcriptional regulatory protein PhoB	NA	NA	NA	NA	NA	NA	NA
1	KJHBBGCJ_00025	23100	23543	-443	Hypothetical	NA	NA	NA	NA	NA	NA	NA
