Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	INAEINCB_00001	359	434	-75	tRNA-Gly(gcc)	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00002	500	850	-350	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00003	936	1367	-431	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00004	1527	2867	-1340	Regulatory protein AtoC	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00005	2918	4018	1100	Hypothetical	NA	NA	NA	NA	NA	NA	K03924
1	INAEINCB_00009	6704	8728	2024	Hypothetical	NA	NA	NA	NA	NA	NA	K07114
1	INAEINCB_00010	8748	10544	1796	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00011	10541	10726	185	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00012	10723	11451	728	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00013	11471	12427	956	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00014	12444	13466	-1022	tRNA N6-adenosine threonylcarbamoyltransferase	NA	NA	NA	NA	NA	NA	K01409
1	INAEINCB_00015	13667	15109	-1442	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0003514	K03797
1	INAEINCB_00016	15177	16172	995	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00017	16252	16482	230	Hypothetical	NA	NA	NA	NA	NA	NA	K02902
1	INAEINCB_00018	16615	17586	971	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00019	17770	21252	3482	Hypothetical	NA	NA	NA	NA	NA	NA	K03578
1	INAEINCB_00020	22191	23348	1157	Kynurenine 3-monooxygenase	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00021	23865	24332	467	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00022	24498	25310	-812	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00023	25532	26017	-485	Phosphatidylglycerophosphatase A	NA	NA	NA	NA	NA	NA	K01095
1	INAEINCB_00024	26046	26738	-692	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	NA	NA	NA	NA	NA	NA	K00995
1	INAEINCB_00025	26817	27302	485	Phosphopantetheine adenylyltransferase	NA	NA	NA	NA	NA	NA	K00954
1	INAEINCB_00026	27304	28653	1349	Multidrug resistance protein MdtG	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00027	28835	29833	998	Fructose-bisphosphate aldolase	NA	NA	NA	NA	NA	NA	K01624
1	INAEINCB_00028	30344	31171	827	NAD(P) transhydrogenase subunit alpha part 1	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00029	31185	31484	299	NAD(P) transhydrogenase subunit alpha part 1	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00030	31592	31870	278	NAD(P) transhydrogenase subunit alpha	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00031	31973	32698	725	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00032	32695	33096	401	NAD(P) transhydrogenase subunit beta	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00033	33047	33394	347	NAD(P) transhydrogenase subunit beta	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00034	33896	34462	-566	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00035	34646	35293	647	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00036	35388	35942	554	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INAEINCB_00037	36068	37267	1199	Carboxynorspermidine synthase	NA	NA	NA	NA	NA	NA	K00290
1	INAEINCB_00038	37761	38906	-1145	Bifunctional enzyme CysN/CysC	NA	NA	NA	NA	NA	NA	K00956
2	INAEINCB_00039	54	284	230	Dihydroorotase	NA	NA	NA	NA	NA	NA	NA
2	INAEINCB_00040	719	1396	677	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0056047	K07052
2	INAEINCB_00041	1699	2382	683	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	INAEINCB_00042	2363	3400	1037	Alanine racemase 1	NA	NA	NA	NA	NA	NA	K01775
2	INAEINCB_00043	3885	5372	1487	Oxaloacetate decarboxylase alpha chain	NA	NA	NA	NA	NA	NA	NA
2	INAEINCB_00044	5544	5990	446	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	INAEINCB_00045	6280	7068	788	Serine acetyltransferase	NA	NA	NA	NA	NA	NA	K00640
2	INAEINCB_00046	7206	9416	2210	K(+)/H(+) antiporter NhaP2	NA	NA	NA	NA	NA	NA	NA
2	INAEINCB_00047	9480	10478	998	Proton-gated ion channel	NA	NA	NA	NA	NA	NA	NA
2	INAEINCB_00048	10584	10667	83	tRNA-Leu(tag)	NA	NA	NA	NA	NA	NA	NA
2	INAEINCB_00049	10919	11368	-449	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	INAEINCB_00050	11586	12518	-932	Tyrosine recombinase XerD	NA	NA	NA	NA	NA	NA	K03733
2	INAEINCB_00051	12718	14025	1307	Amino-acid acetyltransferase	NA	NA	NA	NA	NA	NA	K14682
