Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	IEBJKBCD_00001	290	922	-632	Peptidyl-tRNA hydrolase	NA	NA	NA	NA	NA	NA	K01056
1	IEBJKBCD_00003	1846	2736	-890	Ribose-phosphate pyrophosphokinase	NA	NA	NA	NA	NA	NA	K00948
1	IEBJKBCD_00004	2856	2938	82	tRNA-Leu(caa)	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00005	3064	3306	242	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00006	3281	3445	164	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00007	3607	3717	110	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00008	3783	4373	590	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00009	4357	4695	338	Hypothetical	NA	NA	NA	NA	NA	NA	K06985
1	IEBJKBCD_00010	5178	5282	104	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00011	5321	5869	548	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00012	5923	6507	584	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00013	6546	7358	812	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00014	7561	7821	260	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00015	7857	8276	419	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00016	8444	8854	410	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00017	8884	9252	368	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00018	9368	9688	-320	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00019	9774	9920	-146	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00020	10059	10187	-128	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00021	11024	11560	-536	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00022	11589	11741	-152	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IEBJKBCD_00023	11933	12235	302	Hypothetical	NA	NA	NA	NA	NA	NA	NA
