Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	KFHMHEKM_00001	700	1419	719	tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ	NA	NA	NA	NA	NA	NA	K02533
1	KFHMHEKM_00003	1946	3169	1223	Cysteine desulfurase IscS	NA	NA	NA	NA	NA	NA	K04487
1	KFHMHEKM_00004	3194	3592	398	Iron-sulfur cluster assembly scaffold protein IscU	NA	NA	NA	NA	NA	NA	K04488
1	KFHMHEKM_00005	3597	3920	323	Iron-binding protein IscA	NA	NA	NA	NA	NA	NA	K13628
1	KFHMHEKM_00006	3963	4478	515	Co-chaperone protein HscB 	NA	NA	NA	NA	NA	NA	K04082
1	KFHMHEKM_00007	4484	6331	1847	Chaperone protein HscA	NA	NA	NA	NA	NA	NA	K04044
1	KFHMHEKM_00008	6333	6671	338	2Fe-2S ferredoxin	NA	NA	NA	NA	NA	NA	K04755
1	KFHMHEKM_00009	6683	6883	200	Protein IscX	NA	NA	NA	NA	NA	NA	NA
1	KFHMHEKM_00010	6906	7337	431	Nucleoside diphosphate kinase	NA	NA	NA	NA	NA	NA	K00940
1	KFHMHEKM_00011	7345	8190	845	Cytoskeleton protein RodZ	NA	NA	NA	NA	NA	NA	K15539
1	KFHMHEKM_00012	8197	9459	1262	Histidine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01892
1	KFHMHEKM_00013	9463	10074	611	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KFHMHEKM_00014	10083	11276	1193	Outer membrane protein assembly factor BamB	NA	NA	NA	NA	NA	NA	NA
1	KFHMHEKM_00015	11287	12591	1304	GTPase Der	NA	NA	NA	NA	NA	NA	K03977
1	KFHMHEKM_00016	12600	12998	-398	NADPH-dependent 7-cyano-7-deazaguanine reductase	NA	NA	NA	NA	NA	NA	K09457
1	KFHMHEKM_00017	13010	15808	2798	Chromosome partition protein Smc	NA	NA	NA	NA	NA	NA	K03529
1	KFHMHEKM_00018	15832	16527	695	Cell division protein ZipA	NA	NA	NA	NA	NA	NA	K03528
1	KFHMHEKM_00019	16517	18568	2051	DNA ligase	NA	NA	NA	NA	NA	NA	K01972
1	KFHMHEKM_00020	18565	19329	764	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	NA	NA	NA	NA	NA	NA	K00677
1	KFHMHEKM_00021	19351	20109	758	Peroxide stress resistance protein YaaA	NA	NA	NA	NA	NA	NA	K09861
1	KFHMHEKM_00022	20150	21355	1205	"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase"	NA	NA	NA	NA	NA	NA	K02558
1	KFHMHEKM_00023	21357	21929	572	Lon protease 1	NA	NA	NA	NA	NA	NA	K07157
1	KFHMHEKM_00024	21926	23239	-1313	"Glutamate-1-semialdehyde 2,1-aminomutase"	NA	NA	NA	NA	NA	NA	K01845
1	KFHMHEKM_00025	23232	23834	-602	Thiamine-phosphate synthase	NA	NA	NA	NA	NA	NA	NA
1	KFHMHEKM_00026	23839	24600	-761	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	NA	NA	NA	NA	NA	NA	NA
1	KFHMHEKM_00027	24682	25587	905	Adenosine kinase	NA	NA	NA	NA	NA	NA	NA
1	KFHMHEKM_00028	25590	26246	-656	Phosphoserine phosphatase SerB1	NA	NA	NA	NA	NA	NA	NA
1	KFHMHEKM_00029	26316	26636	320	RNA pyrophosphohydrolase	NA	NA	NA	NA	NA	NA	K08311
1	KFHMHEKM_00030	26787	27221	-434	Hypothetical	NA	NA	NA	NA	NA	NA	K08973
1	KFHMHEKM_00031	27317	27970	653	Endonuclease III	NA	NA	NA	NA	NA	NA	K10773
