Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	FBJHBBLK_00001	770	997	227	Corrinoid adenosyltransferase	NA	NA	NA	NA	NA	NA	K19221
1	FBJHBBLK_00003	1702	2049	347	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00004	2046	2411	365	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00005	2447	2581	-134	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00006	2583	3635	-1052	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00007	3681	4343	662	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	NA	NA	NA	NA	NA	NA	K15461
1	FBJHBBLK_00008	4340	5221	881	Hypothetical	NA	NA	NA	NA	NA	NA	K15270
1	FBJHBBLK_00009	5202	7205	-2003	Hypothetical	GH23	GH23	NA	NA	NA	NA	K08309
1	FBJHBBLK_00010	7330	8202	872	4-hydroxy-tetrahydrodipicolinate synthase	NA	NA	NA	NA	NA	NA	K01714
1	FBJHBBLK_00011	8368	8844	476	SsrA-binding protein	NA	NA	NA	NA	NA	NA	K03664
1	FBJHBBLK_00012	8952	9809	857	3-mercaptopyruvate sulfurtransferase	NA	NA	NA	NA	NA	NA	K01011
1	FBJHBBLK_00013	9809	10996	1187	Aromatic-amino-acid aminotransferase	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00014	11172	13292	2120	Biosynthetic peptidoglycan transglycosylase	GT51	GT51	NA	NA	NA	NA	K05366
1	FBJHBBLK_00015	13289	13927	-638	Hypothetical	NA	NA	NA	NA	NA	NA	K07323
1	FBJHBBLK_00016	13881	14624	-743	Intermembrane phospholipid transport system lipoprotein MlaA	NA	NA	NA	NA	NA	NA	K04754
1	FBJHBBLK_00017	15022	15486	464	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00018	15483	16238	755	"Glycerophosphodiester phosphodiesterase, cytoplasmic"	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00019	16290	17477	1187	Hypothetical	NA	NA	NA	NA	NA	NA	K09919
1	FBJHBBLK_00020	17474	17764	290	Putative pterin-4-alpha-carbinolamine dehydratase	NA	NA	NA	NA	NA	NA	K01724
1	FBJHBBLK_00021	17795	18295	-500	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00022	18376	19575	1199	"Dicamba O-demethylase 1, ferredoxin reductase component"	NA	NA	NA	NA	NA	NA	K00529
1	FBJHBBLK_00023	19578	20120	542	Ribosomal RNA small subunit methyltransferase D	NA	NA	NA	NA	NA	NA	K08316
1	FBJHBBLK_00024	20329	20772	443	ATP-dependent RNA helicase RhlE	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00025	20807	21976	1169	ATP-dependent RNA helicase RhlE	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00026	21989	22798	-809	Methionine aminopeptidase	NA	NA	NA	NA	NA	MEROPS=Methionine aminopeptidase MER0001243	K01265
1	FBJHBBLK_00027	22810	23274	-464	Sugar fermentation stimulation protein A	NA	NA	NA	NA	NA	NA	K06206
1	FBJHBBLK_00028	23422	24144	722	Putative competence-damage inducible protein	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00029	24141	24866	725	Hypothetical	NA	NA	NA	NA	NA	NA	K22476
1	FBJHBBLK_00030	24863	25429	566	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00031	25441	26343	902	Peptidoglycan-associated lipoprotein	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00032	26668	27210	-542	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00033	27254	28987	-1733	Dihydroxy-acid dehydratase	NA	NA	NA	NA	NA	NA	K01687
1	FBJHBBLK_00034	29265	30170	905	Hypothetical	NA	NA	NA	NA	NA	NA	K07052
1	FBJHBBLK_00035	30208	31119	911	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	NA	NA	NA	NA	NA	NA	K01963
1	FBJHBBLK_00036	31125	32405	1280	Folylpolyglutamate synthase	NA	NA	NA	NA	NA	NA	K11754
1	FBJHBBLK_00037	32412	33467	-1055	Cell division protein ZapE	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00038	33546	34781	1235	L-lactate transporter	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00039	34904	35809	-905	Delta(1)-pyrroline-2-carboxylate reductase	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00040	35806	36492	-686	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00041	36452	37405	-953	Riboflavin transporter	NA	NA	NA	NA	NA	NA	K15270
1	FBJHBBLK_00042	37506	37952	-446	Hypothetical	NA	NA	NA	NA	NA	NA	K09768
1	FBJHBBLK_00043	37949	38866	-917	putative soluble pyridine nucleotide transhydrogenase	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00044	38934	39374	-440	putative soluble pyridine nucleotide transhydrogenase	NA	NA	NA	NA	NA	NA	NA
1	FBJHBBLK_00045	39378	40211	-833	S-formylglutathione hydrolase	CE1	NA	NA	NA	NA	MEROPS=S-formylglutathione hydrolase MER0061081	K01070
