Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	FJNANCJG_00001	473	976	503	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00002	1025	1132	-107	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00003	1320	3170	1850	Photosystem I assembly protein Ycf3	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00004	3483	4736	1253	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00005	4736	5653	917	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00006	5964	6404	440	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00007	6358	7401	1043	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00008	7415	9112	1697	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00009	9306	12998	3692	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00010	13568	13653	-85	tRNA-Ser(gga)	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00011	13711	14748	-1037	L-asparaginase 1	NA	NA	NA	NA	NA	NA	K01424
1	FJNANCJG_00013	15549	16295	-746	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00014	16288	17316	-1028	UDP-glucose 4-epimerase	NA	NA	NA	NA	NA	NA	K01784
1	FJNANCJG_00015	17600	18136	-536	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00016	18243	18887	644	putative protein	NA	NA	NA	NA	NA	NA	K01069
1	FJNANCJG_00017	18897	20024	1127	D-inositol-3-phosphate glycosyltransferase	GT4	GT4	NA	NA	NA	NA	NA
1	FJNANCJG_00018	20047	21069	1022	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00019	21057	21578	-521	Hypothetical	NA	NA	NA	NA	NA	NA	K08976
1	FJNANCJG_00020	21581	22231	-650	SCO1 protein 	NA	NA	NA	NA	NA	NA	K07152
1	FJNANCJG_00021	22206	22889	-683	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00022	22902	23270	-368	Hypothetical	NA	NA	NA	NA	NA	NA	K02277
1	FJNANCJG_00023	23296	24318	-1022	Hypothetical	NA	NA	NA	NA	NA	NA	K02276
1	FJNANCJG_00024	24343	25401	-1058	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00025	25414	26316	-902	Protoheme IX farnesyltransferase	NA	NA	NA	NA	NA	NA	K02257
1	FJNANCJG_00026	26554	27612	-1058	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	NA	NA	NA	NA	NA	NA	K07568
1	FJNANCJG_00027	27676	28371	-695	tRNA pseudouridine synthase B	NA	NA	NA	NA	NA	NA	K03177
1	FJNANCJG_00028	28368	29189	-821	Undecaprenyl-diphosphatase	NA	NA	NA	NA	NA	NA	K06153
1	FJNANCJG_00029	29196	29519	-323	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00030	29529	30419	-890	Cell division protein FtsX	NA	NA	NA	NA	NA	NA	K09811
1	FJNANCJG_00031	30638	32320	1682	Formate--tetrahydrofolate ligase	NA	NA	NA	NA	NA	NA	K01938
1	FJNANCJG_00032	32379	33395	1016	Hypothetical	GT2_Glycos_transf_2	GT2	NA	NA	NA	NA	NA
1	FJNANCJG_00033	33392	34093	-701	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00034	34193	35071	-878	"ATP synthase gamma chain, sodium ion specific"	NA	NA	NA	NA	NA	NA	K02115
1	FJNANCJG_00035	35142	36716	-1574	ATP synthase subunit alpha	NA	NA	NA	NA	NA	NA	K02111
1	FJNANCJG_00036	36748	37281	-533	ATP synthase subunit delta	NA	NA	NA	NA	NA	NA	K02113
1	FJNANCJG_00037	37293	37787	-494	ATP synthase subunit b	NA	NA	NA	NA	NA	NA	K02109
1	FJNANCJG_00038	37867	38097	-230	ATP synthase subunit c	NA	NA	NA	NA	NA	NA	K02110
1	FJNANCJG_00039	38131	39243	-1112	ATP synthase subunit a	NA	NA	NA	NA	NA	NA	K02108
1	FJNANCJG_00040	39390	39782	-392	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00041	39769	39939	-170	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00042	40011	40415	-404	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00043	40419	43049	-2630	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00044	43132	43842	-710	putative transcriptional regulatory protein	NA	NA	NA	NA	NA	NA	K18189
1	FJNANCJG_00045	44195	45532	1337	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00046	45617	47671	2054	Methionine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01874
1	FJNANCJG_00047	47686	48036	350	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00048	48129	50855	2726	2-oxoglutarate dehydrogenase E1 component	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00049	50908	52152	1244	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	NA	NA	NA	NA	NA	NA	K00658
1	FJNANCJG_00050	52543	54423	1880	Elongation factor 4	NA	NA	NA	NA	NA	NA	K03596
1	FJNANCJG_00051	54609	54869	-260	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00052	55099	56259	1160	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00053	56263	57333	1070	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00054	57320	58696	1376	Hypothetical	NA	NA	NA	NA	NA	NA	K10106
1	FJNANCJG_00055	58693	61113	2420	Vitamin B12 transporter BtuB	NA	NA	NA	NA	NA	NA	K16091
1	FJNANCJG_00056	61126	61914	-788	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00057	62060	64837	-2777	Leucine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01869
1	FJNANCJG_00058	64955	67219	2264	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00059	67185	67928	743	Transcriptional regulatory protein BtsR	NA	NA	NA	NA	NA	NA	K02477
1	FJNANCJG_00060	68341	69090	-749	Kynurenine formamidase	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00061	69204	69809	605	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00062	69914	70534	620	D-ribitol-5-phosphate phosphatase	NA	NA	NA	NA	NA	NA	K20866
1	FJNANCJG_00063	70516	70923	-407	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase	NA	NA	NA	NA	NA	NA	K05606
1	FJNANCJG_00064	70973	71776	-803	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00065	72134	72250	116	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00066	72259	74757	2498	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00067	74800	75672	-872	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00068	75672	76607	-935	Hypothetical	NA	NA	NA	NA	NA	NA	K06178
1	FJNANCJG_00069	76907	77626	-719	Ribonuclease 3	NA	NA	NA	NA	NA	NA	K03685
1	FJNANCJG_00070	77627	78880	-1253	3-oxoacyl-[acyl-carrier-protein] synthase 2	NA	NA	NA	NA	NA	NA	K09458
1	FJNANCJG_00071	78915	79151	-236	Acyl carrier protein	NA	NA	NA	NA	NA	NA	K02078
1	FJNANCJG_00072	79535	80107	572	Phosphoribosylglycinamide formyltransferase	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00073	80222	81934	-1712	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00074	81977	82627	-650	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00075	82630	83163	533	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00076	83329	86145	-2816	Hypothetical	NA	NA	NA	NA	NA	NA	K16899
1	FJNANCJG_00077	86147	87268	-1121	Hypothetical	NA	NA	NA	NA	NA	NA	K07133
1	FJNANCJG_00078	87347	88582	-1235	Imidazolonepropionase	NA	NA	NA	NA	NA	MEROPS=Imidazolonepropionase MER0033186 -	K01468
1	FJNANCJG_00079	88717	88799	82	tRNA-Leu(caa)	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00080	89041	89355	314	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00081	89360	89749	389	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00082	89966	91618	1652	L-fucose-proton symporter	NA	NA	NA	NA	NA	NA	K02429
1	FJNANCJG_00083	91761	93707	-1946	Fe(2+) transporter FeoB	NA	NA	NA	NA	NA	NA	K04759
1	FJNANCJG_00084	93704	93943	-239	Hypothetical	NA	NA	NA	NA	NA	NA	K04758
1	FJNANCJG_00085	93997	95289	-1292	Lysine-sensitive aspartokinase 3	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00086	95366	96364	-998	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	NA	NA	NA	NA	NA	NA	K00057
1	FJNANCJG_00087	96609	100262	-3653	Adaptive-response sensory-kinase SasA	NA	NA	NA	NA	NA	NA	K13598
1	FJNANCJG_00088	100256	100876	-620	Uridine kinase	NA	NA	NA	NA	NA	NA	K00876
1	FJNANCJG_00089	100885	101010	-125	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00090	101108	101770	662	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00091	101789	103408	1619	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0054461	K01337
1	FJNANCJG_00092	103548	104330	782	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00093	104363	104605	-242	Putative pterin-4-alpha-carbinolamine dehydratase	NA	NA	NA	NA	NA	NA	K01724
1	FJNANCJG_00094	104605	106047	-1442	2-aminomuconic 6-semialdehyde dehydrogenase	NA	NA	NA	NA	NA	NA	K10217
1	FJNANCJG_00095	106075	106308	-233	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00096	106428	108668	-2240	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00097	108722	109846	-1124	Heme chaperone HemW	NA	NA	NA	NA	NA	NA	K02495
1	FJNANCJG_00098	109948	110298	350	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00099	110358	111914	-1556	Alpha-ketoglutaric semialdehyde dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00100	112023	112664	-641	Aquaporin Z 2	NA	NA	NA	NA	NA	NA	K09874
1	FJNANCJG_00101	112661	113026	-365	Arsenate reductase	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00102	113090	113581	-491	Cadmium-induced protein CadI	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00103	113617	113949	-332	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00104	114093	115397	1304	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00105	115348	115632	284	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00106	115773	116807	-1034	L-threonine 3-dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00107	116807	117484	-677	Ribosomal RNA small subunit methyltransferase I	NA	NA	NA	NA	NA	NA	K07056
1	FJNANCJG_00108	117820	119067	1247	Glutamyl-tRNA reductase	NA	NA	NA	NA	NA	NA	K02492
1	FJNANCJG_00109	119068	119949	881	Porphobilinogen deaminase	NA	NA	NA	NA	NA	NA	K01749
1	FJNANCJG_00110	119956	120606	650	Hypothetical	NA	NA	NA	NA	NA	NA	K01719
1	FJNANCJG_00111	120647	122794	-2147	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0002084	NA
1	FJNANCJG_00112	122851	125130	-2279	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0002084	NA
1	FJNANCJG_00113	125117	125818	-701	Benzil reductase ((S)-benzoin forming)	NA	NA	NA	NA	NA	NA	K16216
1	FJNANCJG_00114	125818	126519	-701	Ktr system potassium uptake protein A	NA	NA	NA	NA	NA	NA	K03499
1	FJNANCJG_00115	126797	130150	3353	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00116	130152	131246	-1094	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00117	131328	131834	506	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00118	131945	134353	2408	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00119	134373	137180	-2807	DNA polymerase I	NA	NA	NA	NA	NA	NA	K02335
1	FJNANCJG_00120	137193	138659	-1466	Cysteine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01883
1	FJNANCJG_00121	138942	139715	-773	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00122	139749	140048	-299	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FJNANCJG_00123	140055	141800	-1745	Aspartate--tRNA ligase	NA	NA	NA	NA	NA	NA	K01876
1	FJNANCJG_00124	141876	143417	-1541	Propionyl-CoA carboxylase beta chain	NA	NA	NA	NA	NA	NA	K01966
1	FJNANCJG_00125	143680	144240	560	Hypothetical	NA	NA	NA	NA	NA	NA	K03744
1	FJNANCJG_00126	144250	145182	932	Protease HtpX 	NA	NA	NA	NA	NA	MEROPS=Protease HtpX MER0006293	K03799
1	FJNANCJG_00127	145219	146415	-1196	Phosphoglycerate kinase	NA	NA	NA	NA	NA	NA	K00927
