Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	CFMDCHGC_00001	270	425	-155	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00002	418	1497	-1079	30S ribosomal protein S1	NA	NA	NA	NA	NA	NA	K02945
1	CFMDCHGC_00005	2372	2986	-614	3-phosphoshikimate 1-carboxyvinyltransferase	NA	NA	NA	NA	NA	NA	K00800
1	CFMDCHGC_00006	2991	3680	-689	3-phosphoshikimate 1-carboxyvinyltransferase 1	NA	NA	NA	NA	NA	NA	K00800
1	CFMDCHGC_00007	3677	3835	-158	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00008	3810	4025	-215	Bifunctional protein HldE	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00009	4034	4867	-833	Histidinol-phosphate aminotransferase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00010	4821	5384	-563	Histidinol-phosphate aminotransferase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00011	5363	5557	-194	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00012	5554	5991	-437	Bifunctional chorismate mutase/prephenate dehydratase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00013	6417	6647	-230	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00014	6640	6729	-89	Phosphoserine aminotransferase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00015	6759	7715	-956	Phosphoserine aminotransferase	NA	NA	NA	NA	NA	NA	K00831
1	CFMDCHGC_00016	8016	8387	-371	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00017	8797	9096	-299	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00018	9187	9447	-260	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00019	9542	9787	-245	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00020	9735	9968	-233	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00021	10010	10231	-221	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00022	10314	10739	-425	NAD(P) transhydrogenase subunit beta	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00023	10702	10884	-182	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00024	10995	11696	-701	NAD(P) transhydrogenase subunit beta	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00025	11699	11974	-275	NAD(P) transhydrogenase subunit alpha	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00026	11974	12951	-977	NAD(P) transhydrogenase subunit alpha part 1	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00027	13385	13930	545	Ubiquinone biosynthesis O-methyltransferase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00028	14917	15135	218	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00029	15229	15852	-623	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00030	15910	16509	-599	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00031	16557	17114	-557	Segregation and condensation protein B 	NA	NA	NA	NA	NA	NA	K06024
1	CFMDCHGC_00032	17111	17722	-611	Segregation and condensation protein A	NA	NA	NA	NA	NA	NA	K05896
1	CFMDCHGC_00033	17661	17909	-248	Segregation and condensation protein A	NA	NA	NA	NA	NA	NA	K05896
1	CFMDCHGC_00034	18102	18383	281	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00035	18334	18561	227	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00036	18577	19026	449	"Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive"	NA	NA	NA	NA	NA	NA	K01626
1	CFMDCHGC_00037	19104	19604	500	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00038	19847	20497	650	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00039	20575	21456	881	Hypothetical	NA	NA	NA	NA	NA	NA	K18990
1	CFMDCHGC_00040	21453	23519	2066	Multidrug resistance protein MdtC	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00041	23509	24582	1073	Swarming motility protein SwrC	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00042	24617	24841	224	Exodeoxyribonuclease 7 small subunit	NA	NA	NA	NA	NA	NA	K03602
1	CFMDCHGC_00043	24843	25724	881	Farnesyl diphosphate synthase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00044	25726	25983	257	1-deoxy-D-xylulose-5-phosphate synthase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00045	26182	26409	227	1-deoxy-D-xylulose-5-phosphate synthase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00046	26351	26521	170	1-deoxy-D-xylulose-5-phosphate synthase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00047	26737	27195	458	1-deoxy-D-xylulose-5-phosphate synthase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00048	27678	27980	-302	Phosphatidylglycerophosphatase A	NA	NA	NA	NA	NA	NA	K01095
1	CFMDCHGC_00049	27983	28114	-131	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00050	28062	28424	-362	Thiamine-monophosphate kinase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00051	28807	29322	-515	3-ketoacyl-CoA thiolase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00052	29361	29990	-629	3-ketoacyl-CoA thiolase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00053	30021	30338	-317	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00054	30382	30897	515	Endonuclease III	NA	NA	NA	NA	NA	NA	K10773
1	CFMDCHGC_00055	30936	31193	257	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00056	31420	31851	431	Serine hydroxymethyltransferase	NA	NA	NA	NA	NA	NA	K00600
1	CFMDCHGC_00057	31890	32066	176	Serine hydroxymethyltransferase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00058	32547	32768	221	Transcriptional repressor NrdR	NA	NA	NA	NA	NA	NA	K07738
1	CFMDCHGC_00059	32831	33202	371	Riboflavin biosynthesis protein RibD	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00060	33462	33854	392	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00061	33841	33975	134	Riboflavin biosynthesis protein RibBA	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00062	33956	34918	962	Riboflavin biosynthesis protein RibBA	NA	NA	NA	NA	NA	NA	K14652
1	CFMDCHGC_00063	34911	35342	431	"6,7-dimethyl-8-ribityllumazine synthase 1"	NA	NA	NA	NA	NA	NA	K00794
1	CFMDCHGC_00064	35326	35757	431	Transcription antitermination protein NusB	NA	NA	NA	NA	NA	NA	K03625
1	CFMDCHGC_00065	35741	36382	-641	Adenylosuccinate synthetase	NA	NA	NA	NA	NA	NA	K01939
1	CFMDCHGC_00066	36479	36799	-320	Adenylosuccinate synthetase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00067	36969	37835	-866	Modulator of FtsH protease HflC	NA	NA	NA	NA	NA	MEROPS=Modulator of FtsH	K04087
1	CFMDCHGC_00068	37835	38875	-1040	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0192051	K04088
1	CFMDCHGC_00069	38932	39291	-359	tRNA dimethylallyltransferase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00070	39511	39870	-359	tRNA dimethylallyltransferase	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00071	39845	40183	-338	Nitrogen regulatory protein P-II 2	NA	NA	NA	NA	NA	NA	K04751
1	CFMDCHGC_00072	40180	40548	-368	3-deoxy-D-manno-octulosonic acid transferase	NA	NA	NA	NA	NA	NA	K02527
1	CFMDCHGC_00073	40583	40786	203	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CFMDCHGC_00074	40766	41422	-656	3-deoxy-D-manno-octulosonic acid transferase	GT30	GT30	NA	NA	NA	NA	K02527
1	CFMDCHGC_00075	41461	42333	872	Lipid A biosynthesis lauroyltransferase	NA	NA	NA	NA	NA	NA	NA
