Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	JFMDAGEJ_00001	480	929	-449	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00002	996	1541	-545	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00003	1508	1708	-200	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00004	1712	2185	-473	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00005	2246	2959	-713	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00006	2919	3176	-257	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00007	3309	3605	-296	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00008	3745	4107	-362	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00009	4073	4297	-224	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00010	4444	4683	-239	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00011	4964	5146	-182	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00012	5178	5822	-644	"GDP-mannose 4,6-dehydratase"	NA	NA	NA	NA	NA	NA	K01711
1	JFMDAGEJ_00019	9567	10250	-683	UDP-N-acetyl-D-mannosamine dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00020	10210	10764	-554	UDP-N-acetyl-D-mannosamine dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00021	10764	11882	-1118	UDP-N-acetylglucosamine 2-epimerase	NA	NA	NA	NA	NA	NA	K01791
1	JFMDAGEJ_00022	11944	12696	-752	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase	GT26	GT26	NA	NA	NA	NA	K05946
1	JFMDAGEJ_00023	12686	13147	-461	Hypothetical	GT4	GT4	NA	NA	NA	NA	NA
1	JFMDAGEJ_00024	13301	13486	-185	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00025	13657	13875	-218	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00026	13838	15079	-1241	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00027	15083	15577	-494	"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase"	NA	NA	NA	NA	NA	NA	K00661
1	JFMDAGEJ_00028	15567	16760	-1193	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00029	16778	17833	-1055	"dTDP-glucose 4,6-dehydratase"	NA	NA	NA	NA	NA	NA	K01710
1	JFMDAGEJ_00030	17833	18807	-974	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00031	18820	20682	-1862	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00032	20672	21805	-1133	Putative pyridoxal phosphate-dependent aminotransferase EpsN	NA	NA	NA	NA	NA	NA	K19430
1	JFMDAGEJ_00033	21807	22394	-587	UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00034	22395	23144	-749	Putative teichuronic acid biosynthesis glycosyltransferase TuaG	GT2_Glycos_transf_2	GT2	NA	NA	NA	NA	K16698
1	JFMDAGEJ_00035	23144	24799	-1655	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00036	24792	26009	-1217	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00037	25987	27261	-1274	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JFMDAGEJ_00038	27425	28549	-1124	UDP-glucose 6-dehydrogenase TuaD	NA	NA	NA	NA	NA	NA	K00012
