Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	INIIOOAJ_00001	144	887	743	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00002	969	1457	488	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00003	1558	2817	1259	Serine hydroxymethyltransferase	NA	NA	NA	NA	NA	NA	K00600
1	INIIOOAJ_00006	4193	5314	1121	Riboflavin biosynthesis protein RibD	NA	NA	NA	NA	NA	NA	K11752
1	INIIOOAJ_00007	5392	6000	608	Riboflavin synthase	NA	NA	NA	NA	NA	NA	K00793
1	INIIOOAJ_00008	6052	7170	1118	Riboflavin biosynthesis protein RibBA	NA	NA	NA	NA	NA	NA	K14652
1	INIIOOAJ_00009	7190	7672	482	"6,7-dimethyl-8-ribityllumazine synthase"	NA	NA	NA	NA	NA	NA	K00794
1	INIIOOAJ_00010	7673	8113	440	Transcription antitermination protein NusB	NA	NA	NA	NA	NA	NA	K03625
1	INIIOOAJ_00011	8225	9127	902	Thiamine-monophosphate kinase	NA	NA	NA	NA	NA	NA	K00946
1	INIIOOAJ_00012	9147	9602	455	Phosphatidylglycerophosphatase A	NA	NA	NA	NA	NA	NA	K01095
1	INIIOOAJ_00013	9726	10847	1121	Multidrug resistance protein MdtE	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00014	10847	14023	3176	putative efflux pump membrane transporter TtgB	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00015	14101	14694	593	Riboflavin biosynthesis protein	NA	NA	NA	NA	NA	NA	K01497
1	INIIOOAJ_00016	14691	15461	770	Imidazole glycerol phosphate synthase subunit HisF	NA	NA	NA	NA	NA	NA	K02500
1	INIIOOAJ_00017	15573	16238	-665	Anti-sigma-E factor ChrR	NA	NA	NA	NA	NA	NA	K07167
1	INIIOOAJ_00018	16231	16893	-662	ECF RNA polymerase sigma factor RpoE	NA	NA	NA	NA	NA	NA	K03088
1	INIIOOAJ_00019	17391	18674	1283	Proton/glutamate-aspartate symporter	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00020	18762	19355	593	Xaa-Pro dipeptidase	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00021	19472	20074	602	Xaa-Pro dipeptidase	NA	NA	NA	NA	NA	MEROPS=Xaa-Pro dipeptidase MER0001250	NA
1	INIIOOAJ_00022	20074	20565	491	L-asparaginase 1	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00023	20736	21530	794	3-beta-hydroxysteroid dehydrogenase	NA	NA	NA	NA	NA	NA	K05296
1	INIIOOAJ_00024	21618	22508	-890	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00025	22518	23957	-1439	Long-chain-fatty-acid--CoA ligase FadD13	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00026	23944	24186	-242	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00027	24548	24847	299	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00028	25110	25553	443	Lactoylglutathione lyase	NA	NA	NA	NA	NA	NA	K01759
1	INIIOOAJ_00029	25644	26204	560	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00030	26201	27385	1184	Carnitine monooxygenase oxygenase subunit	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00031	27398	28141	-743	2-(R)-hydroxypropyl-CoM dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00032	28168	29169	-1001	Hypothetical	NA	NA	NA	NA	NA	NA	K03392
1	INIIOOAJ_00033	29178	29966	-788	Putative ketoacyl reductase	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00034	30011	31342	-1331	Imidazolonepropionase	NA	NA	NA	NA	NA	MEROPS=Imidazolonepropionase MER0005900 -	NA
1	INIIOOAJ_00035	31633	32715	1082	Hypothetical	NA	NA	NA	NA	NA	NA	K05913
1	INIIOOAJ_00036	33236	33556	-320	Rhodocoxin	NA	NA	NA	NA	NA	NA	NA
1	INIIOOAJ_00037	33572	34798	-1226	Putidaredoxin reductase CamA	NA	NA	NA	NA	NA	NA	K00529
1	INIIOOAJ_00038	34905	36347	1442	Chaperone protein DnaK	NA	NA	NA	NA	NA	NA	K04046
1	INIIOOAJ_00039	36476	39769	3293	Fused isobutyryl-CoA mutase	NA	NA	NA	NA	NA	NA	K11942
1	INIIOOAJ_00040	39796	40413	617	HTH-type transcriptional regulator BetI	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00041	26	799	773	6-oxocamphor hydrolase	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00042	836	1855	1019	F420-dependent glucose-6-phosphate dehydrogenase	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00043	1954	3072	-1118	FMNH(2)-dependent dimethylsulfone monooxygenase	NA	NA	NA	NA	NA	NA	K17228
2	INIIOOAJ_00044	3394	3753	359	Hypothetical	NA	NA	NA	NA	NA	NA	K06995
2	INIIOOAJ_00045	3814	3890	-76	tRNA-Met(cat)	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00046	4070	5266	-1196	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00047	5302	6156	-854	putative inner membrane transporter YhbE	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00048	6223	7314	-1091	Ribosome-binding ATPase YchF	NA	NA	NA	NA	NA	NA	K06942
2	INIIOOAJ_00049	7353	7934	-581	Peptidyl-tRNA hydrolase	NA	NA	NA	NA	NA	NA	K01056
2	INIIOOAJ_00050	7967	8620	-653	50S ribosomal protein L25	NA	NA	NA	NA	NA	NA	K02897
2	INIIOOAJ_00051	8726	9667	-941	Ribose-phosphate pyrophosphokinase	NA	NA	NA	NA	NA	NA	K00948
2	INIIOOAJ_00052	9699	9773	-74	tRNA-Gln(ttg)	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00053	9752	10618	-866	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	NA	NA	NA	NA	NA	NA	K00919
2	INIIOOAJ_00054	10636	11232	-596	Outer-membrane lipoprotein LolB	NA	NA	NA	NA	NA	NA	K02494
2	INIIOOAJ_00055	11229	13025	-1796	Beta-barrel assembly-enhancing protease	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00056	13159	14412	1253	Glutamyl-tRNA reductase	NA	NA	NA	NA	NA	NA	K02492
2	INIIOOAJ_00057	14425	15507	1082	Peptide chain release factor RF1	NA	NA	NA	NA	NA	NA	K02835
2	INIIOOAJ_00058	15512	16342	830	Release factor glutamine methyltransferase	NA	NA	NA	NA	NA	NA	K02493
2	INIIOOAJ_00059	16317	17723	-1406	Multidrug resistance protein NorM	NA	NA	NA	NA	NA	NA	K03327
2	INIIOOAJ_00060	18633	20078	1445	ATP-dependent RNA helicase RhlB	NA	NA	NA	NA	NA	NA	K03732
2	INIIOOAJ_00061	20075	20848	-773	Sulfate transporter CysZ	NA	NA	NA	NA	NA	NA	K06203
2	INIIOOAJ_00062	20939	21670	731	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00063	22255	23628	1373	Hypothetical	NA	NA	NA	NA	NA	NA	K03308
2	INIIOOAJ_00064	23637	24086	449	Ribosome association toxin RatA	NA	NA	NA	NA	NA	NA	K18588
2	INIIOOAJ_00065	24076	24411	335	Hypothetical	NA	NA	NA	NA	NA	NA	K09801
2	INIIOOAJ_00066	24428	24790	-362	Outer membrane protein assembly factor BamE	NA	NA	NA	NA	NA	NA	K06186
2	INIIOOAJ_00067	24860	25267	407	Ferric uptake regulation protein	NA	NA	NA	NA	NA	NA	K03711
2	INIIOOAJ_00068	25308	26687	1379	Amino-acid carrier protein AlsT	NA	NA	NA	NA	NA	NA	K03310
2	INIIOOAJ_00069	26724	27209	-485	Hydroperoxy fatty acid reductase gpx1	NA	NA	NA	NA	NA	NA	K00432
2	INIIOOAJ_00070	27235	28026	-791	3-methyl-2-oxobutanoate hydroxymethyltransferase	NA	NA	NA	NA	NA	NA	K00606
2	INIIOOAJ_00071	28087	28809	-722	Thymidylate kinase	NA	NA	NA	NA	NA	NA	K15518
2	INIIOOAJ_00072	28862	29353	-491	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	NA	NA	NA	NA	NA	NA	K00950
2	INIIOOAJ_00073	29362	30729	-1367	Poly(A) polymerase I	NA	NA	NA	NA	NA	NA	K00970
2	INIIOOAJ_00074	31104	32381	-1277	Transcriptional regulatory protein ZraR	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00075	32378	35269	-2891	Adaptive-response sensory-kinase SasA	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00076	35518	36456	-938	Glutamyl-Q tRNA(Asp) synthetase	NA	NA	NA	NA	NA	NA	K01894
2	INIIOOAJ_00077	36472	36837	-365	RNA polymerase-binding transcription factor DksA	NA	NA	NA	NA	NA	NA	K06204
2	INIIOOAJ_00078	37192	37920	728	Sugar fermentation stimulation protein A	NA	NA	NA	NA	NA	NA	K06206
2	INIIOOAJ_00079	37883	38293	-410	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00080	38739	39425	686	Hypothetical	NA	NA	NA	NA	NA	NA	K07260
2	INIIOOAJ_00081	39484	40269	785	Serine acetyltransferase	NA	NA	NA	NA	NA	NA	K00640
2	INIIOOAJ_00082	41563	42765	-1202	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	INIIOOAJ_00083	42869	44092	1223	Phosphoserine phosphatase SerB2	NA	NA	NA	NA	NA	NA	K01079
2	INIIOOAJ_00084	44317	44883	566	Elongation factor P	NA	NA	NA	NA	NA	NA	K02356
2	INIIOOAJ_00085	44910	45851	941	Elongation factor P--(R)-beta-lysine ligase	NA	NA	NA	NA	NA	NA	K04568
2	INIIOOAJ_00086	45863	46717	-854	Serine acetyltransferase	NA	NA	NA	NA	NA	NA	K00640
2	INIIOOAJ_00087	46675	47433	-758	Hypothetical	NA	NA	NA	NA	NA	NA	K02242
2	INIIOOAJ_00088	47463	48014	-551	Hypothetical	NA	NA	NA	NA	NA	NA	K09908
2	INIIOOAJ_00089	48165	49274	1109	Cell division protein ZapE	NA	NA	NA	NA	NA	NA	K06916
2	INIIOOAJ_00090	49374	49802	428	50S ribosomal protein L13	NA	NA	NA	NA	NA	NA	K02871
2	INIIOOAJ_00091	49814	50206	392	30S ribosomal protein S9	NA	NA	NA	NA	NA	NA	K02996
2	INIIOOAJ_00092	50411	51016	605	Ubiquinol-cytochrome c reductase iron-sulfur subunit	NA	NA	NA	NA	NA	NA	K00411
2	INIIOOAJ_00093	51016	53052	2036	Cytochrome b/c1	NA	NA	NA	NA	NA	NA	K00412
2	INIIOOAJ_00094	53159	53779	620	Stringent starvation protein A	NA	NA	NA	NA	NA	NA	K03599
2	INIIOOAJ_00095	53781	54230	449	Hypothetical	NA	NA	NA	NA	NA	NA	K03600
2	INIIOOAJ_00096	54268	54906	638	Acetyl-CoA acetyltransferase	NA	NA	NA	NA	NA	NA	K00626
2	INIIOOAJ_00097	54957	55448	491	Acetyl-CoA acetyltransferase	NA	NA	NA	NA	NA	NA	K00626
