Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	NAFFOJHP_00001	116	745	-629	Carbonic anhydrase 2	NA	NA	NA	NA	NA	NA	K01673
1	NAFFOJHP_00003	1952	3043	-1091	Alanine racemase 1	NA	NA	NA	NA	NA	NA	K01775
1	NAFFOJHP_00004	3053	3664	-611	Thymidine kinase	NA	NA	NA	NA	NA	NA	K00857
1	NAFFOJHP_00005	3750	4430	680	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NAFFOJHP_00006	4468	5136	668	Ribosomal RNA small subunit methyltransferase I	NA	NA	NA	NA	NA	NA	K07056
1	NAFFOJHP_00007	5139	6833	1694	Single-stranded-DNA-specific exonuclease RecJ	NA	NA	NA	NA	NA	NA	K07462
1	NAFFOJHP_00008	6881	9601	-2720	Vitamin B12 transporter BtuB	NA	NA	NA	NA	NA	NA	K02014
1	NAFFOJHP_00009	9739	11376	-1637	Glucose-6-phosphate isomerase	NA	NA	NA	NA	NA	NA	K01810
1	NAFFOJHP_00010	11360	12646	-1286	Murein DD-endopeptidase MepM	NA	NA	NA	NA	NA	MEROPS=Murein DD-endopeptidase MepM	K19304
1	NAFFOJHP_00011	12728	13525	-797	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NAFFOJHP_00012	13582	15432	-1850	UvrABC system protein C	NA	NA	NA	NA	NA	NA	K03703
1	NAFFOJHP_00013	15445	16011	566	Hypothetical	NA	NA	NA	NA	NA	NA	K01934
1	NAFFOJHP_00014	15983	16666	-683	Lipoprotein signal peptidase	NA	NA	NA	NA	NA	NA	K03101
1	NAFFOJHP_00015	16684	17067	-383	RNA polymerase-binding transcription factor DksA	NA	NA	NA	NA	NA	NA	K06204
1	NAFFOJHP_00016	17039	20452	-3413	Isoleucine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01870
1	NAFFOJHP_00017	20642	23119	-2477	Vitamin B12 transporter BtuB	NA	NA	NA	NA	NA	NA	K02014
1	NAFFOJHP_00018	23103	23828	-725	DNA repair protein RecO	NA	NA	NA	NA	NA	NA	K03584
1	NAFFOJHP_00019	23840	25183	-1343	NAD(P)-specific glutamate dehydrogenase	NA	NA	NA	NA	NA	NA	K00262
1	NAFFOJHP_00020	25238	26590	-1352	DNA repair protein RadA	NA	NA	NA	NA	NA	MEROPS=DNA repair protein	K04485
1	NAFFOJHP_00021	26610	27572	-962	Hypothetical	NA	NA	NA	NA	NA	NA	K07027
1	NAFFOJHP_00022	27576	27926	-350	Aspartate 1-decarboxylase	NA	NA	NA	NA	NA	NA	K01579
1	NAFFOJHP_00023	27939	28784	-845	Pantothenate synthetase	NA	NA	NA	NA	NA	NA	K01918
1	NAFFOJHP_00024	28882	29682	800	Glycogen synthase	GT5	GT5	NA	NA	NA	NA	NA
1	NAFFOJHP_00025	29699	31525	1826	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NAFFOJHP_00026	31530	32861	-1331	D-serine transporter DsdX	NA	NA	NA	NA	NA	NA	K03299
1	NAFFOJHP_00027	32867	33991	-1124	Glycerate 2-kinase	NA	NA	NA	NA	NA	NA	K00865
