Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	IOFIHGFL_00001	2241	2798	-557	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0028934	NA
1	IOFIHGFL_00002	2955	3761	-806	Putative oxidoreductase SadH	NA	NA	NA	NA	NA	NA	K15734
1	IOFIHGFL_00004	5202	7937	-2735	2-oxoglutarate dehydrogenase E1 component	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00005	8123	8197	74	tRNA-Asn(gtt)	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00006	8218	8290	72	tRNA-Gly(gcc)	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00007	8312	8398	86	tRNA-Leu(taa)	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00008	8691	9485	-794	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00009	9580	10695	-1115	D-aminopeptidase	NA	NA	NA	NA	NA	MEROPS=D-aminopeptidase MER0002489 -	K01286
1	IOFIHGFL_00010	10670	11728	-1058	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00011	11735	13051	-1316	"Glutamate-1-semialdehyde 2,1-aminomutase"	NA	NA	NA	NA	NA	NA	K01845
1	IOFIHGFL_00012	13305	14015	-710	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00013	14258	14968	-710	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00014	15340	15411	-71	tRNA-Cys(gca)	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00015	15508	15864	-356	Dihydroneopterin aldolase	NA	NA	NA	NA	NA	NA	K01633
1	IOFIHGFL_00016	15866	16300	-434	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00017	16374	16589	-215	Hypothetical	NA	NA	NA	NA	NA	NA	K07069
1	IOFIHGFL_00018	16700	17551	851	Glutamine--tRNA ligase	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00019	17535	17837	302	Glutamine--tRNA ligase	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00020	17929	18396	467	Glutamine--tRNA ligase	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00021	18490	18804	314	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00022	18921	19850	-929	Protein tas	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00023	19819	19962	-143	Protein tas	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00024	20150	21337	-1187	Phosphoglycerate kinase	NA	NA	NA	NA	NA	NA	K00927
1	IOFIHGFL_00025	21536	22678	1142	Hypothetical	NA	NA	NA	NA	NA	NA	K02341
1	IOFIHGFL_00026	22722	23279	-557	Protein YiiM	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00027	23300	23437	-137	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00028	23589	24356	-767	Short-chain-enoyl-CoA hydratase	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00029	24456	25790	-1334	DNA damage-inducible protein F	NA	NA	NA	NA	NA	NA	K03327
1	IOFIHGFL_00030	25886	26677	791	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00031	26682	29435	-2753	Hypothetical	NA	NA	NA	NA	NA	NA	K16899
1	IOFIHGFL_00032	29517	30305	788	Omega-amidase YafV	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00033	30311	30829	518	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00034	30902	31882	-980	Putative acyl-[acyl-carrier-protein] desaturase DesA1	NA	NA	NA	NA	NA	NA	K03921
1	IOFIHGFL_00035	31889	32617	-728	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00036	32673	33095	-422	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00037	33208	34785	-1577	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00038	34798	37338	-2540	Vitamin B12 transporter BtuB	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00039	37559	39127	-1568	Glucose-6-phosphate isomerase	NA	NA	NA	NA	NA	NA	K01810
1	IOFIHGFL_00040	39147	40475	-1328	Murein DD-endopeptidase MepM	NA	NA	NA	NA	NA	MEROPS=Murein DD-endopeptidase MepM	K19304
1	IOFIHGFL_00041	40526	41299	-773	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00042	41459	42376	-917	"Tryptophan 2,3-dioxygenase"	NA	NA	NA	NA	NA	NA	K00453
1	IOFIHGFL_00043	42631	43791	-1160	4-hydroxyphenylpyruvate dioxygenase	NA	NA	NA	NA	NA	NA	K00457
1	IOFIHGFL_00044	43940	45097	-1157	"Homogentisate 1,2-dioxygenase"	NA	NA	NA	NA	NA	NA	K00451
1	IOFIHGFL_00045	45273	46328	-1055	Ferredoxin--NADP reductase	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00046	46449	46685	-236	Fe/S biogenesis protein NfuA	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00047	46689	47828	-1139	Iron-sulfur cluster carrier protein	NA	NA	NA	NA	NA	NA	K03593
1	IOFIHGFL_00048	47965	48294	-329	DNA base-flipping protein	NA	NA	NA	NA	NA	NA	K07443
1	IOFIHGFL_00049	48323	48994	-671	tRNA (guanine-N(7)-)-methyltransferase	NA	NA	NA	NA	NA	NA	K03439
1	IOFIHGFL_00050	49004	49225	-221	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00051	49267	50196	929	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00052	50191	50880	-689	Uracil phosphoribosyltransferase	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00053	50932	51828	896	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00054	51864	52730	866	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	IOFIHGFL_00055	52813	53397	584	Guanylate kinase	NA	NA	NA	NA	NA	NA	K00942
1	IOFIHGFL_00056	53412	53993	581	Nicotinate-nucleotide adenylyltransferase	NA	NA	NA	NA	NA	NA	K00969
1	IOFIHGFL_00057	54010	54906	896	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0003380	NA
