Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	HONBDFEL_00001	17	2584	2567	Endonuclease MutS2	NA	NA	NA	NA	NA	NA	K07456
1	HONBDFEL_00004	5341	6303	962	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HONBDFEL_00005	6408	6479	-71	tRNA-Gln(ttg)	NA	NA	NA	NA	NA	NA	NA
1	HONBDFEL_00006	6431	9784	3353	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HONBDFEL_00007	9899	10426	-527	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HONBDFEL_00008	10485	10778	-293	Glutamyl-tRNA(Gln) amidotransferase subunit C	NA	NA	NA	NA	NA	NA	K02435
1	HONBDFEL_00009	10788	11543	-755	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HONBDFEL_00010	11548	12516	-968	Tryptophan--tRNA ligase	NA	NA	NA	NA	NA	NA	K01867
1	HONBDFEL_00011	12534	13019	-485	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HONBDFEL_00012	13019	13735	-716	Benzil reductase ((S)-benzoin forming)	NA	NA	NA	NA	NA	NA	K16216
1	HONBDFEL_00013	13735	14409	-674	Ktr system potassium uptake protein A	NA	NA	NA	NA	NA	NA	K03499
1	HONBDFEL_00014	14417	14830	-413	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HONBDFEL_00015	14915	16438	1523	Glutamate--tRNA ligase	NA	NA	NA	NA	NA	NA	K01885
1	HONBDFEL_00016	16438	16803	365	Dihydroneopterin aldolase	NA	NA	NA	NA	NA	NA	K01633
1	HONBDFEL_00017	16857	16928	71	tRNA-Cys(gca)	NA	NA	NA	NA	NA	NA	NA
1	HONBDFEL_00018	16973	18568	-1595	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	NA	NA	NA	NA	NA	NA	K00131
1	HONBDFEL_00019	18684	19544	860	putative quorum-quenching lactonase YtnP	NA	NA	NA	NA	NA	NA	NA
1	HONBDFEL_00020	19551	21362	1811	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0012283	NA
1	HONBDFEL_00021	21557	22687	-1130	"1,2-phenylacetyl-CoA epoxidase, subunit E"	NA	NA	NA	NA	NA	NA	K02613
1	HONBDFEL_00022	22787	23743	956	"1,2-phenylacetyl-CoA epoxidase, subunit A"	NA	NA	NA	NA	NA	NA	K02609
1	HONBDFEL_00023	23760	24047	287	"1,2-phenylacetyl-CoA epoxidase, subunit B"	NA	NA	NA	NA	NA	NA	K02610
1	HONBDFEL_00024	24051	24842	791	"1,2-phenylacetyl-CoA epoxidase, subunit C"	NA	NA	NA	NA	NA	NA	K02611
1	HONBDFEL_00025	24994	25827	-833	Manganese transport system membrane protein MntD	NA	NA	NA	NA	NA	NA	K11709
1	HONBDFEL_00026	25827	27077	-1250	Manganese transport system membrane protein MntC	NA	NA	NA	NA	NA	NA	K11708
