Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	JEGMGPDB_00001	102	1187	-1085	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00002	1192	1647	-455	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00003	1689	3053	-1364	Hypothetical	NA	NA	NA	NA	SusD-like_3	NA	K21572
1	JEGMGPDB_00005	6371	7414	1043	Catabolite control protein A	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00006	7678	9246	-1568	N-acetylgalactosamine-6-O-sulfatase	NA	NA	NA	Sulfatase	NA	NA	NA
1	JEGMGPDB_00007	9266	11110	-1844	"1,4-alpha-glucan branching enzyme GlgB"	GH13_20	GH13	NA	NA	NA	NA	K21575
1	JEGMGPDB_00008	11142	12419	-1277	"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase"	GH13	GH13	NA	NA	NA	NA	NA
1	JEGMGPDB_00009	12511	13623	-1112	Maltose phosphorylase	GH65	GH65	NA	NA	NA	NA	NA
1	JEGMGPDB_00010	13889	14806	-917	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00011	14806	15450	-644	Beta-phosphoglucomutase	NA	NA	NA	NA	NA	NA	K01838
1	JEGMGPDB_00012	15452	16810	-1358	Hypothetical	NA	NA	NA	NA	NA	NA	K16211
1	JEGMGPDB_00013	17081	17692	611	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00014	18614	18970	-356	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00015	19118	19300	-182	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00016	19288	20340	-1052	Tyrosine recombinase XerC	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00017	22194	23258	-1064	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00018	23371	23535	-164	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00019	23547	24308	-761	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00020	24496	26361	1865	Beta-galactosidase	GH2	GH2	NA	NA	NA	NA	NA
1	JEGMGPDB_00021	26370	27509	1139	Aldose 1-epimerase	NA	NA	NA	NA	NA	NA	K01785
1	JEGMGPDB_00022	27526	27798	-272	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00023	27788	28318	-530	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00024	28325	29167	-842	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	NA	NA	NA	NA	NA	NA	K01815
1	JEGMGPDB_00025	29256	29840	-584	KHG/KDPG aldolase	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00026	29847	30887	-1040	2-dehydro-3-deoxygluconokinase	NA	NA	NA	NA	NA	NA	K00874
1	JEGMGPDB_00027	31072	31485	-413	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00028	31436	32071	-635	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00029	32107	33405	-1298	C4-dicarboxylate TRAP transporter large permease protein DctM	NA	NA	NA	NA	NA	NA	K11690
1	JEGMGPDB_00030	33398	33865	-467	Hypothetical	NA	NA	NA	NA	NA	NA	K21394
1	JEGMGPDB_00031	33867	34844	-977	Solute-binding protein	NA	NA	NA	NA	NA	NA	K21395
1	JEGMGPDB_00032	34844	35827	-983	Uronate isomerase	NA	NA	NA	NA	NA	NA	K01812
1	JEGMGPDB_00033	35769	36251	-482	Uronate isomerase	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00034	36254	37438	-1184	Mannonate dehydratase	NA	NA	NA	NA	NA	NA	K01686
1	JEGMGPDB_00035	37451	37975	-524	putative oxidoreductase UxuB	NA	NA	NA	NA	NA	NA	K01686
1	JEGMGPDB_00036	38390	38593	203	Peptide chain release factor 3	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00037	38562	38918	356	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00038	39629	39745	116	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00039	39711	40184	-473	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00040	40138	40431	-293	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00041	40438	42312	-1874	Hypothetical	NA	NA	NA	NA	SusD_RagB	NA	K21572
1	JEGMGPDB_00042	42331	42744	-413	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00043	42881	45385	-2504	TonB-dependent receptor P3	NA	NA	SusC	NA	NA	NA	K21573
1	JEGMGPDB_00044	45702	47180	-1478	Hypothetical	NA	NA	NA	NA	NA	NA	K01113
1	JEGMGPDB_00045	47292	48422	-1130	Unsaturated 3S-rhamnoglycuronyl hydrolase	GH105	GH105|GH154	NA	NA	NA	NA	K15532
1	JEGMGPDB_00046	48436	49647	-1211	Hypothetical	GH145	PL42	NA	NA	NA	NA	NA
1	JEGMGPDB_00047	49616	49873	-257	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00048	49876	51963	-2087	Hypothetical	PL33	PL35	NA	NA	NA	NA	NA
1	JEGMGPDB_00049	51963	53849	-1886	Hypothetical	PL35	PL35	NA	NA	NA	NA	NA
1	JEGMGPDB_00050	54007	55800	-1793	SusD-like protein P25	NA	NA	NA	NA	SusD_RagB	NA	K21572
1	JEGMGPDB_00051	55819	59025	-3206	TonB-dependent receptor P26	NA	NA	SusC	NA	NA	NA	K21573
1	JEGMGPDB_00052	59301	60866	-1565	Ulvan-active sulfatase	NA	NA	NA	Sulfatase	NA	NA	K01565
1	JEGMGPDB_00053	60881	62380	-1499	N-acetylgalactosamine-6-O-sulfatase	NA	NA	NA	Sulfatase	NA	NA	NA
1	JEGMGPDB_00054	62377	63861	-1484	Hypothetical	NA	NA	NA	NA	NA	NA	K01113
1	JEGMGPDB_00055	63864	65618	-1754	Sulfatase	NA	NA	NA	Sulfatase	NA	NA	NA
1	JEGMGPDB_00056	65689	67911	-2222	Hypothetical	PL15	PL15_2|4.2.2.7	NA	NA	NA	NA	NA
1	JEGMGPDB_00057	67917	69284	-1367	Arylsulfatase	NA	NA	NA	Sulfatase	NA	NA	NA
1	JEGMGPDB_00058	69266	71095	-1829	Hypothetical	GH105	GH105	NA	NA	NA	NA	K15532
1	JEGMGPDB_00059	71105	72520	-1415	Arylsulfatase	NA	NA	NA	Sulfatase	NA	NA	NA
1	JEGMGPDB_00060	72524	73813	-1289	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase	GH109	NA	NA	NA	NA	NA	NA
1	JEGMGPDB_00061	73825	75498	-1673	Sulfatase	NA	NA	NA	Sulfatase	NA	NA	NA
1	JEGMGPDB_00062	75498	76856	-1358	Ulvan-active sulfatase	NA	NA	NA	Sulfatase	NA	NA	NA
1	JEGMGPDB_00063	76871	77890	-1019	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase	NA	NA	NA	NA	NA	NA	K13020
