Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	BBAMEDEN_00001	595	1494	-899	Hydroxymethylglutaryl-CoA lyase YngG	NA	NA	NA	NA	NA	NA	K01640
1	BBAMEDEN_00004	5326	7386	2060	Acetophenone carboxylase gamma subunit	NA	NA	NA	NA	NA	NA	K01473
1	BBAMEDEN_00005	7388	9253	1865	Acetophenone carboxylase delta subunit	NA	NA	NA	NA	NA	NA	NA
1	BBAMEDEN_00006	9257	9838	581	Maleamate amidohydrolase	NA	NA	NA	NA	NA	NA	K13995
1	BBAMEDEN_00007	9842	10981	-1139	3-hydroxybenzoate 6-hydroxylase	NA	NA	NA	NA	NA	NA	NA
1	BBAMEDEN_00008	11099	11539	-440	Hypothetical	NA	NA	NA	NA	NA	NA	K03594
1	BBAMEDEN_00009	11649	12281	632	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BBAMEDEN_00010	12324	12713	389	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00011	89	592	503	putative ABC transporter ATP-binding protein YheS	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00012	682	2442	1760	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00013	2492	2878	-386	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00014	2875	3354	-479	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00015	3361	3813	-452	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00016	3871	4284	-413	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00017	4318	4545	-227	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00018	4680	4907	-227	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00019	4990	5328	-338	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00020	5713	6129	-416	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BBAMEDEN_00021	6412	6486	-74	tRNA-Glu(ttc)	NA	NA	NA	NA	NA	NA	NA
