Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	HAFLJGGK_00001	12	200	188	UDP-glucose 4-epimerase	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00002	209	394	185	"UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase"	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00003	554	889	335	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00004	1449	1631	182	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00005	2266	2601	335	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00006	2773	2940	167	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00007	3058	3339	281	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00008	3591	3785	194	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00009	3775	4791	-1016	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00010	5054	5932	878	Glucose-1-phosphate thymidylyltransferase 2	NA	NA	NA	NA	NA	NA	K00973
1	HAFLJGGK_00013	7309	7914	605	"dTDP-glucose 4,6-dehydratase 2"	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00014	8115	8357	242	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00015	8360	8794	-434	Protein UmuD	NA	NA	NA	NA	NA	MEROPS=Protein UmuD MER0000576	K03503
1	HAFLJGGK_00016	8799	10058	-1259	Protein UmuC	NA	NA	NA	NA	NA	NA	K03502
1	HAFLJGGK_00017	10158	10640	482	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00018	10711	13467	2756	2-oxoglutarate dehydrogenase E1 component	NA	NA	NA	NA	NA	NA	K00164
1	HAFLJGGK_00019	13542	14168	626	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00020	14177	14734	557	Methionine synthase	NA	NA	NA	NA	NA	NA	K00548
1	HAFLJGGK_00021	14715	15179	464	Methionine synthase	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00022	15172	16935	1763	Methionine synthase	NA	NA	NA	NA	NA	NA	K00548
1	HAFLJGGK_00023	16995	17849	854	Methionine synthase	NA	NA	NA	NA	NA	NA	K00548
1	HAFLJGGK_00024	17854	18243	389	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00025	18350	18808	458	"5,10-methylenetetrahydrofolate reductase"	NA	NA	NA	NA	NA	NA	K00297
1	HAFLJGGK_00026	18940	20190	1250	S-adenosylmethionine synthase	NA	NA	NA	NA	NA	NA	K00789
1	HAFLJGGK_00027	20194	21504	1310	Adenosylhomocysteinase	NA	NA	NA	NA	NA	NA	K01251
1	HAFLJGGK_00028	21532	22752	1220	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	NA	NA	NA	NA	NA	NA	K00658
1	HAFLJGGK_00029	22741	23184	-443	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00030	23221	23988	767	D-aminoacyl-tRNA deacylase	NA	NA	NA	NA	NA	NA	K03424
1	HAFLJGGK_00031	24021	24109	88	tRNA-Ser(gga)	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00032	24255	25046	791	Tol-Pal system protein TolQ	NA	NA	NA	NA	NA	NA	K03561
1	HAFLJGGK_00033	25052	25501	449	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00034	25502	26122	620	Hypothetical	NA	NA	NA	NA	NA	NA	K03559
1	HAFLJGGK_00035	26131	26610	479	Hypothetical	NA	NA	NA	NA	NA	NA	K03559
1	HAFLJGGK_00036	26687	27367	680	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00037	27496	29238	1742	Vitamin B12 transporter BtuB	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00038	29423	30454	1031	Vitamin B12 transporter BtuB	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00039	30598	32109	1511	ATP synthase subunit beta	NA	NA	NA	NA	NA	NA	K02112
1	HAFLJGGK_00040	32121	32399	278	ATP synthase epsilon chain	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00041	32440	34257	1817	Vitamin B12 transporter BtuB	NA	NA	NA	NA	NA	NA	K02014
1	HAFLJGGK_00042	34228	35865	-1637	N-substituted formamide deformylase	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00043	35855	36319	-464	Regulatory protein RecX	NA	NA	NA	NA	NA	NA	K03565
1	HAFLJGGK_00044	36378	37928	-1550	Ribonuclease G	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00045	38187	38468	-281	DNA-binding protein HU	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00046	38566	39636	1070	Adenine DNA glycosylase	NA	NA	NA	NA	NA	NA	K03575
1	HAFLJGGK_00047	39681	40106	425	Single-stranded DNA-binding protein	NA	NA	NA	NA	NA	NA	K03111
1	HAFLJGGK_00048	40128	41435	1307	Hypothetical	NA	NA	NA	NA	NA	NA	K03699
1	HAFLJGGK_00049	41438	41983	545	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00050	41997	42878	881	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HAFLJGGK_00051	42871	44946	-2075	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0237414	K07263
1	HAFLJGGK_00052	44951	46261	-1310	putative zinc protease	NA	NA	NA	NA	NA	MEROPS=putative zinc protease	K07263
1	HAFLJGGK_00053	46431	46805	374	50S ribosomal protein L21	NA	NA	NA	NA	NA	NA	K02888
1	HAFLJGGK_00054	48169	48801	632	Nicotinamide riboside transporter PnuC	NA	NA	NA	NA	NA	NA	K03811
1	HAFLJGGK_00055	48762	49328	566	Hypothetical	NA	NA	NA	NA	NA	NA	K06211
