Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	GLACOLKI_00001	34	177	143	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GLACOLKI_00002	174	749	-575	GTP-binding protein EngB	NA	NA	NA	NA	NA	NA	K03978
1	GLACOLKI_00003	811	1461	650	Cytochrome c4	NA	NA	NA	NA	NA	NA	K17230
1	GLACOLKI_00004	1454	2086	632	Thiol:disulfide interchange protein DsbA	NA	NA	NA	NA	NA	NA	K03673
1	GLACOLKI_00005	2099	2698	599	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GLACOLKI_00006	2695	2922	-227	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GLACOLKI_00007	2923	3618	-695	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	NA	NA	NA	NA	NA	NA	K20862
1	GLACOLKI_00008	3615	4517	-902	Tyrosine recombinase XerC	NA	NA	NA	NA	NA	NA	K04763
1	GLACOLKI_00009	4510	5145	-635	Hypothetical	NA	NA	NA	NA	NA	NA	K09921
1	GLACOLKI_00010	5138	5899	-761	Diaminopimelate epimerase	NA	NA	NA	NA	NA	NA	K01778
1	GLACOLKI_00011	6096	7490	-1394	Adenosylhomocysteinase	NA	NA	NA	NA	NA	NA	K01251
1	GLACOLKI_00012	7512	8666	-1154	S-adenosylmethionine synthase	NA	NA	NA	NA	NA	NA	K00789
1	GLACOLKI_00013	8843	10831	1988	Transketolase 1	NA	NA	NA	NA	NA	NA	K00615
1	GLACOLKI_00014	10824	11969	1145	Phosphoglycerate kinase	NA	NA	NA	NA	NA	NA	K00927
1	GLACOLKI_00015	11985	13001	1016	Fructose-bisphosphate aldolase class 1	NA	NA	NA	NA	NA	NA	K01623
1	GLACOLKI_00016	13006	13446	440	D-aminoacyl-tRNA deacylase	NA	NA	NA	NA	NA	NA	K07560
1	GLACOLKI_00017	13454	14035	581	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase	NA	NA	NA	NA	NA	NA	K22522
1	GLACOLKI_00018	14032	14739	-707	Sec-independent protein translocase protein TatC	NA	NA	NA	NA	NA	NA	K03118
1	GLACOLKI_00019	14732	14989	-257	Sec-independent protein translocase protein TatB	NA	NA	NA	NA	NA	NA	NA
1	GLACOLKI_00020	14993	15172	-179	Sec-independent protein translocase protein TatA	NA	NA	NA	NA	NA	NA	K03116
1	GLACOLKI_00021	15232	16794	-1562	putative protein kinase UbiB	NA	NA	NA	NA	NA	NA	K03688
1	GLACOLKI_00022	16795	17307	-512	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GLACOLKI_00023	17282	18028	-746	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	NA	NA	NA	NA	NA	NA	K03183
1	GLACOLKI_00024	18021	18896	-875	Small ribosomal subunit biogenesis GTPase RsgA	NA	NA	NA	NA	NA	NA	K06949
1	GLACOLKI_00025	18938	19498	560	Oligoribonuclease	NA	NA	NA	NA	NA	NA	K13288
1	GLACOLKI_00026	19502	19828	-326	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GLACOLKI_00027	19839	21173	1334	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	NA	NA	NA	NA	NA	NA	K06168
1	GLACOLKI_00028	21181	22167	986	PhoH-like protein	NA	NA	NA	NA	NA	NA	K06217
