Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	FGACGKIN_00001	22	1074	-1052	Erythronate-4-phosphate dehydrogenase	NA	NA	NA	NA	NA	NA	K03473
1	FGACGKIN_00004	3212	4087	-875	Succinate--CoA ligase [ADP-forming] subunit alpha	NA	NA	NA	NA	NA	NA	K01902
1	FGACGKIN_00005	4084	5244	-1160	Succinate--CoA ligase [ADP-forming] subunit beta	NA	NA	NA	NA	NA	NA	K01903
1	FGACGKIN_00006	5246	6670	-1424	Dihydrolipoyl dehydrogenase	NA	NA	NA	NA	NA	NA	K00382
1	FGACGKIN_00007	6679	7881	-1202	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	NA	NA	NA	NA	NA	NA	K00658
1	FGACGKIN_00008	7893	10688	-2795	2-oxoglutarate dehydrogenase E1 component	NA	NA	NA	NA	NA	NA	K00164
1	FGACGKIN_00009	10711	11454	-743	Succinate dehydrogenase iron-sulfur subunit	NA	NA	NA	NA	NA	NA	K00240
1	FGACGKIN_00010	11454	13241	-1787	Succinate dehydrogenase flavoprotein subunit	NA	NA	NA	NA	NA	NA	K00239
1	FGACGKIN_00011	13287	13688	-401	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00012	13643	14026	-383	Succinate dehydrogenase cytochrome b556 subunit	NA	NA	NA	NA	NA	NA	K00241
1	FGACGKIN_00013	14123	15508	-1385	GTPase Der	NA	NA	NA	NA	NA	NA	K03977
1	FGACGKIN_00014	15523	16704	-1181	Outer membrane protein assembly factor BamB	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00015	16713	17234	-521	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00016	17264	17356	-92	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00017	17372	18634	-1262	Histidine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01892
1	FGACGKIN_00018	18636	19736	-1100	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	NA	NA	NA	NA	NA	NA	K03526
1	FGACGKIN_00019	19726	19929	-203	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00020	19902	20501	-599	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00021	20501	21580	-1079	Dual-specificity RNA methyltransferase RlmN	NA	NA	NA	NA	NA	NA	K06941
1	FGACGKIN_00022	21584	22009	-425	Nucleoside diphosphate kinase	NA	NA	NA	NA	NA	NA	K00940
1	FGACGKIN_00023	22050	22253	-203	Protein IscX	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00024	22253	22594	-341	2Fe-2S ferredoxin	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00025	22598	22939	-341	Iron-binding protein IscA	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00026	22950	23354	-404	Iron-sulfur cluster assembly scaffold protein IscU	NA	NA	NA	NA	NA	NA	NA
1	FGACGKIN_00027	23370	24590	-1220	Cysteine desulfurase IscS	NA	NA	NA	NA	NA	NA	K04487
1	FGACGKIN_00028	24591	25025	-434	HTH-type transcriptional regulator IscR	NA	NA	NA	NA	NA	NA	K13643
1	FGACGKIN_00029	25052	25771	-719	Phosphoribosylaminoimidazole-succinocarboxamide synthase	NA	NA	NA	NA	NA	NA	K01923
1	FGACGKIN_00030	25786	26772	-986	Outer membrane protein assembly factor BamC	NA	NA	NA	NA	NA	NA	K07287
1	FGACGKIN_00031	26769	27659	-890	4-hydroxy-tetrahydrodipicolinate synthase	NA	NA	NA	NA	NA	NA	K01714
1	FGACGKIN_00032	27726	28196	470	Peroxiredoxin	NA	NA	NA	NA	NA	NA	K03564
1	FGACGKIN_00033	28204	29250	-1046	Hypothetical	NA	NA	NA	NA	NA	NA	K03548
1	FGACGKIN_00034	29396	30844	1448	Beta-barrel assembly-enhancing protease	NA	NA	NA	NA	NA	MEROPS=Beta-barrel assembly-enhancing protease	K01423
1	FGACGKIN_00035	30831	32090	-1259	Hypothetical	NA	NA	NA	NA	NA	NA	K03301
1	FGACGKIN_00036	32114	32189	-75	tRNA-Lys(ttt)	NA	NA	NA	NA	NA	NA	NA
