Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	GGBAJPNA_00001	101	454	353	Aspartate/prephenate aminotransferase	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00002	745	820	75	tRNA-Asn(gtt)	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00003	946	1185	-239	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00004	1609	3585	1976	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0002383	K01406
1	GGBAJPNA_00007	6053	6128	75	tRNA-Thr(tgt)	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00008	6416	7075	-659	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00009	7138	9324	-2186	Catalase-peroxidase	NA	NA	NA	NA	NA	NA	K03782
1	GGBAJPNA_00010	9711	10772	-1061	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00011	10788	11468	-680	Secretory immunoglobulin A-binding protein EsiB	NA	NA	NA	NA	NA	NA	K07126
1	GGBAJPNA_00012	11564	12451	-887	"Beta-carotene 15,15'-dioxygenase"	NA	NA	NA	NA	NA	NA	K21817
1	GGBAJPNA_00013	12448	13584	-1136	Hypothetical	NA	NA	NA	NA	NA	NA	K06443
1	GGBAJPNA_00014	13571	14431	-860	15-cis-phytoene synthase	NA	NA	NA	NA	NA	NA	K02291
1	GGBAJPNA_00015	14428	15900	-1472	Phytoene desaturase (lycopene-forming)	NA	NA	NA	NA	NA	NA	K10027
1	GGBAJPNA_00016	15904	16809	-905	Farnesyl diphosphate synthase	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00017	16864	17613	-749	Green-light absorbing proteorhodopsin	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00018	17833	18087	-254	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00019	18080	18316	-236	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00020	18386	18832	446	Secretory immunoglobulin A-binding protein EsiB	NA	NA	NA	NA	NA	NA	K07126
1	GGBAJPNA_00021	18850	19398	548	Hypothetical	NA	NA	NA	NA	NA	NA	K01174
1	GGBAJPNA_00022	19536	19805	269	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00023	20125	20250	-125	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00024	20253	20423	-170	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00025	20820	22109	-1289	Proton/glutamate-aspartate symporter	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00026	22680	23801	1121	Hypothetical	NA	NA	NA	NA	NA	NA	K02275
1	GGBAJPNA_00027	23812	25410	1598	Cytochrome c oxidase subunit 1	NA	NA	NA	NA	NA	NA	K02274
1	GGBAJPNA_00028	25407	25967	560	Cytochrome c oxidase assembly protein CtaG	NA	NA	NA	NA	NA	NA	K02258
1	GGBAJPNA_00029	25967	26860	893	Cytochrome c oxidase subunit 3	NA	NA	NA	NA	NA	NA	K02276
1	GGBAJPNA_00030	26917	27624	707	Hypothetical	NA	NA	NA	NA	NA	NA	K14998
1	GGBAJPNA_00031	27617	28225	608	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00032	28284	29213	929	Heme A synthase	NA	NA	NA	NA	NA	NA	K02259
1	GGBAJPNA_00033	29243	30157	914	Protoheme IX farnesyltransferase	NA	NA	NA	NA	NA	NA	K02257
1	GGBAJPNA_00034	30477	30550	-73	tRNA-Cys(gca)	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00035	30609	30684	-75	tRNA-Gly(gcc)	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00036	30736	31287	-551	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	NA	NA	NA	NA	NA	NA	K00995
1	GGBAJPNA_00037	31339	33174	-1835	UvrABC system protein C	NA	NA	NA	NA	NA	NA	K03703
1	GGBAJPNA_00038	33359	36823	3464	Transcription-repair-coupling factor	NA	NA	NA	NA	NA	NA	K03723
1	GGBAJPNA_00039	36894	37898	-1004	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase	NA	NA	NA	NA	NA	NA	K14273
1	GGBAJPNA_00040	38051	38557	506	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00041	38589	39275	-686	Ribose-5-phosphate isomerase A	NA	NA	NA	NA	NA	NA	K01807
1	GGBAJPNA_00042	39371	40255	884	putative ketoamine kinase	NA	NA	NA	NA	NA	NA	K15523
1	GGBAJPNA_00043	40473	40943	470	Putative low molecular weight protein-tyrosine-phosphatase	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00044	40982	42511	1529	Na(+)/H(+) antiporter NhaD	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00045	42568	43623	1055	"Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive"	NA	NA	NA	NA	NA	NA	K01626
1	GGBAJPNA_00046	43785	44366	581	Ion-translocating oxidoreductase complex subunit A	NA	NA	NA	NA	NA	NA	K03617
1	GGBAJPNA_00047	44396	44929	533	Ion-translocating oxidoreductase complex subunit B	NA	NA	NA	NA	NA	NA	K03616
1	GGBAJPNA_00048	44926	46398	1472	Ion-translocating oxidoreductase complex subunit C	NA	NA	NA	NA	NA	NA	K03615
1	GGBAJPNA_00049	46398	47429	1031	Ion-translocating oxidoreductase complex subunit D	NA	NA	NA	NA	NA	NA	K03614
1	GGBAJPNA_00050	47429	48067	638	Ion-translocating oxidoreductase complex subunit G	NA	NA	NA	NA	NA	NA	K03612
1	GGBAJPNA_00051	48064	48765	701	Ion-translocating oxidoreductase complex subunit E	NA	NA	NA	NA	NA	NA	K03613
1	GGBAJPNA_00052	48762	49412	650	Endonuclease III	NA	NA	NA	NA	NA	NA	K10773
1	GGBAJPNA_00053	49412	49834	422	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00054	49941	50954	1013	Zinc-type alcohol dehydrogenase-like protein	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00055	51047	51517	470	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00056	51657	52124	467	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	GGBAJPNA_00057	52164	53438	1274	O-acetyl-L-homoserine sulfhydrylase	NA	NA	NA	NA	NA	NA	K01740
