Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	KEFCGIOC_00001	108	446	338	DNA ligase	NA	NA	NA	NA	NA	NA	K01972
1	KEFCGIOC_00006	8106	9134	-1028	L-allo-threonine aldolase	NA	NA	NA	NA	NA	NA	K01620
1	KEFCGIOC_00007	9369	9581	212	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00008	9716	10261	545	Bifunctional protein PyrR	NA	NA	NA	NA	NA	NA	K02825
1	KEFCGIOC_00009	10258	11199	941	Aspartate carbamoyltransferase	NA	NA	NA	NA	NA	NA	K00609
1	KEFCGIOC_00010	11221	12129	908	Diacylglycerol kinase	NA	NA	NA	NA	NA	NA	K07029
1	KEFCGIOC_00011	12171	13688	1517	Siroheme synthase	NA	NA	NA	NA	NA	NA	K13542
1	KEFCGIOC_00012	13709	14122	-413	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00013	14234	14668	434	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00014	14760	15503	743	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00015	15514	15960	446	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00016	15967	16941	-974	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	NA	NA	NA	NA	NA	NA	K02851
1	KEFCGIOC_00017	17050	18630	1580	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00018	18657	20129	1472	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00019	20312	20980	668	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00020	20940	21149	209	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00021	21204	22025	-821	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00022	22342	22671	-329	Hypothetical	NA	NA	NA	NA	NA	NA	K05913
1	KEFCGIOC_00023	22671	23471	-800	putative protein YisK	NA	NA	NA	NA	NA	NA	NA
1	KEFCGIOC_00024	23553	25001	-1448	N-acetylgalactosamine-6-O-sulfatase	NA	NA	NA	Sulfatase	NA	NA	NA
