Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	NMDMNIMK_00001	3	1586	1583	Formate dehydrogenase H	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00002	1756	2373	-617	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00003	2390	2722	-332	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00004	2728	4044	-1316	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00005	4047	4868	-821	Hypothetical	NA	NA	NA	NA	NA	NA	K01458
1	NMDMNIMK_00007	6394	8052	-1658	Urocanate hydratase	NA	NA	NA	NA	NA	NA	K01712
1	NMDMNIMK_00008	8064	8807	-743	HTH-type transcriptional repressor NagR	NA	NA	NA	NA	NA	NA	K05836
1	NMDMNIMK_00009	8810	10162	-1352	8-oxoguanine deaminase	NA	NA	NA	NA	NA	MEROPS=8-oxoguanine deaminase MER0037714	K05603
1	NMDMNIMK_00010	10246	11457	1211	Imidazolonepropionase	NA	NA	NA	NA	NA	MEROPS=Imidazolonepropionase MER0033186 -	K01468
1	NMDMNIMK_00011	11745	12959	1214	Bicyclomycin resistance protein	NA	NA	NA	NA	NA	NA	K07552
1	NMDMNIMK_00012	12956	13519	-563	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00013	13556	14878	-1322	Hypothetical	NA	NA	NA	NA	NA	NA	K03301
1	NMDMNIMK_00014	14835	15920	-1085	Homoserine kinase	NA	NA	NA	NA	NA	NA	K18201
1	NMDMNIMK_00015	15973	16515	-542	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00016	16624	17607	983	Ribokinase	NA	NA	NA	NA	NA	NA	K00856
1	NMDMNIMK_00017	17616	18557	-941	Pyrimidine-specific ribonucleoside hydrolase RihA	NA	NA	NA	NA	NA	NA	K01239
1	NMDMNIMK_00018	18574	19761	-1187	Putative nucleoside permease NupX	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00019	19882	21294	1412	5-methylthioadenosine/S-adenosylhomocysteine deaminase	NA	NA	NA	NA	NA	MEROPS=5-methylthioadenosine/S-adenosylhomocysteine deaminase MER0037714	K12960
1	NMDMNIMK_00020	21296	21655	-359	Hypothetical	NA	NA	NA	NA	NA	NA	K02277
1	NMDMNIMK_00021	21674	22363	-689	Cytochrome bo(3) ubiquinol oxidase subunit 3	NA	NA	NA	NA	NA	NA	K02276
1	NMDMNIMK_00022	22383	23045	-662	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00023	23042	24835	-1793	Alternative cytochrome c oxidase subunit 1	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00024	24893	26251	-1358	Hypothetical	NA	NA	NA	NA	NA	NA	K02275
1	NMDMNIMK_00025	26601	28289	-1688	N-substituted formamide deformylase	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00026	28362	28859	-497	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00027	28856	30379	-1523	Osmoregulated proline transporter OpuE	NA	NA	NA	NA	NA	NA	K11928
1	NMDMNIMK_00028	30418	30549	-131	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00029	30597	31856	-1259	"2,2-dialkylglycine decarboxylase"	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00030	31938	32675	-737	Hypothetical	NA	NA	NA	NA	NA	NA	K17103
1	NMDMNIMK_00031	32787	33632	-845	putative enoyl-CoA hydratase echA8	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00032	33754	35103	-1349	putative amino acid permease YhdG	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00033	35163	35663	-500	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00034	35689	37419	-1730	N-substituted formamide deformylase	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00035	37455	38135	-680	Fumarylpyruvate hydrolase	NA	NA	NA	NA	NA	NA	K16165
1	NMDMNIMK_00036	38282	39520	1238	Isopenicillin N epimerase	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00037	39521	40573	-1052	Putative transport protein YhhT	NA	NA	NA	NA	NA	NA	K11744
1	NMDMNIMK_00038	40610	41281	-671	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00039	41278	42975	-1697	Hypothetical	NA	NA	NA	NA	NA	NA	K22348
1	NMDMNIMK_00040	42980	43558	-578	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00041	43661	45109	-1448	Malate-2H(+)/Na(+)-lactate antiporter	NA	NA	NA	NA	NA	NA	K03315
1	NMDMNIMK_00042	45147	46505	-1358	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0001284	NA
1	NMDMNIMK_00043	46546	47652	-1106	Aldose sugar dehydrogenase YliI	NA	NA	NA	NA	NA	NA	K21430
1	NMDMNIMK_00044	47690	48238	-548	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00045	48319	49776	-1457	Hypothetical	NA	NA	NA	NA	NA	NA	K18218
1	NMDMNIMK_00046	49789	50334	-545	Thioredoxin/glutathione peroxidase BtuE	NA	NA	NA	NA	NA	NA	K00432
1	NMDMNIMK_00047	50557	52284	1727	Glutathione hydrolase proenzyme	NA	NA	NA	NA	NA	MEROPS=Glutathione hydrolase proenzyme	K00681
1	NMDMNIMK_00048	52287	53816	-1529	Acylamidase	NA	NA	NA	NA	NA	NA	K01426
1	NMDMNIMK_00049	53842	54609	-767	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00050	54612	54971	-359	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00051	55057	56583	1526	Long-chain-fatty-acid--CoA ligase	NA	NA	NA	NA	NA	NA	K18661
1	NMDMNIMK_00052	56573	58228	-1655	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0005239	K19701
1	NMDMNIMK_00053	58342	59373	1031	Acetylpolyamine amidohydrolase	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00054	59377	60789	1412	Hypothetical	NA	NA	NA	NA	NA	NA	K18218
1	NMDMNIMK_00055	60784	61662	-878	Diaminopimelate epimerase	NA	NA	NA	NA	NA	NA	K01778
1	NMDMNIMK_00056	61761	62462	701	Alanine--tRNA ligase	NA	NA	NA	NA	NA	NA	K07050
1	NMDMNIMK_00057	62508	63605	1097	Histidinol-phosphate aminotransferase	NA	NA	NA	NA	NA	NA	K00817
1	NMDMNIMK_00058	63607	63999	-392	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00059	64237	66660	2423	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00060	66742	69105	2363	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00061	69102	69788	-686	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00062	69757	70503	-746	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00063	70496	71422	-926	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00064	71553	72986	1433	Deoxyribodipyrimidine photo-lyase	NA	NA	NA	NA	NA	NA	K01669
1	NMDMNIMK_00065	73056	73583	527	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00066	73835	74221	-386	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00067	74234	75061	-827	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00068	75209	75859	650	Glutathione S-transferase GST-6.0	NA	NA	NA	NA	NA	NA	K00799
1	NMDMNIMK_00069	75903	76721	818	"2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase"	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00070	76727	77755	-1028	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00071	77772	79019	-1247	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00072	79016	79420	-404	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00073	79417	81279	-1862	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00074	81383	82966	-1583	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00075	83122	84429	-1307	D-xylose-proton symporter	NA	NA	NA	NA	NA	NA	NA
1	NMDMNIMK_00076	84562	85086	524	Peptide deformylase	NA	NA	NA	NA	NA	NA	K01462
1	NMDMNIMK_00077	85090	86016	926	Pantothenate kinase	NA	NA	NA	NA	NA	NA	K15918
1	NMDMNIMK_00078	86105	88438	2333	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00079	112	432	320	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00080	589	1620	-1031	ADP-heptose--LPS heptosyltransferase 2	GT9	GT9	NA	NA	NA	NA	K02843
2	NMDMNIMK_00081	1625	2569	-944	ADP-L-glycero-D-manno-heptose-6-epimerase	NA	NA	NA	NA	NA	NA	K03274
2	NMDMNIMK_00082	2574	2789	-215	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00083	2849	5746	-2897	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme	NA	NA	NA	NA	NA	NA	K00982
2	NMDMNIMK_00084	5831	6292	461	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00085	6310	7752	-1442	D-alanyl-D-alanine carboxypeptidase DacB	NA	NA	NA	NA	NA	MEROPS=D-alanyl-D-alanine carboxypeptidase DacB	K07259
2	NMDMNIMK_00086	7948	9366	1418	Multidrug export protein MepA	NA	NA	NA	NA	NA	NA	K03327
2	NMDMNIMK_00087	9381	10178	797	putative ABC transporter ATP-binding protein YlmA	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00088	10168	10467	-299	Hypothetical	NA	NA	NA	NA	NA	NA	K07461
2	NMDMNIMK_00089	10464	11375	-911	putative acyltransferase YihG	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00090	11434	11715	-281	Peptidyl-prolyl cis-trans isomerase C	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00091	11777	12415	-638	Thiopurine S-methyltransferase	NA	NA	NA	NA	NA	NA	K00569
2	NMDMNIMK_00092	12567	13448	881	Bifunctional protein FolD protein	NA	NA	NA	NA	NA	NA	K01491
2	NMDMNIMK_00093	13452	14423	971	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00094	14428	15393	-965	L-threonine dehydratase catabolic TdcB	NA	NA	NA	NA	NA	NA	K01754
2	NMDMNIMK_00095	15428	16609	-1181	LL-diaminopimelate aminotransferase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00096	16824	17951	1127	Multidrug resistance protein MdtA	NA	NA	NA	NA	NA	NA	K18990
2	NMDMNIMK_00097	17952	21101	3149	Antibiotic efflux pump membrane transporter ArpB	NA	NA	NA	NA	NA	NA	K18989
2	NMDMNIMK_00098	21244	22200	956	Riboflavin transporter	NA	NA	NA	NA	NA	NA	K15270
2	NMDMNIMK_00099	22206	24422	-2216	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0005238	K01301
2	NMDMNIMK_00100	24445	25248	-803	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00101	25388	26677	1289	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00102	26697	27320	623	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00103	27415	28932	1517	Acetylornithine/succinyldiaminopimelate aminotransferase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00104	28907	29332	425	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00105	29508	30854	1346	Cystathionine beta-lyase PatB	NA	NA	NA	NA	NA	NA	K14155
2	NMDMNIMK_00106	30906	32261	-1355	Succinyl-diaminopimelate desuccinylase	NA	NA	NA	NA	NA	MEROPS=Succinyl-diaminopimelate desuccinylase MER0003775	NA
2	NMDMNIMK_00107	32281	32931	-650	Hydantoin racemase	NA	NA	NA	NA	NA	NA	K16841
2	NMDMNIMK_00108	32931	34397	-1466	D-hydantoinase	NA	NA	NA	NA	NA	MEROPS=D-hydantoinase MER0015112 -	K01464
2	NMDMNIMK_00109	34446	35381	-935	L-2-keto-3-deoxyarabonate dehydratase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00110	35413	36822	-1409	Amino-acid carrier protein AlsT	NA	NA	NA	NA	NA	NA	K03310
2	NMDMNIMK_00111	37071	39140	2069	Glycerol dehydrogenase large subunit	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00112	39194	41392	-2198	Glutaryl-7-aminocephalosporanic-acid acylase	NA	NA	NA	NA	NA	MEROPS=Glutaryl-7-aminocephalosporanic-acid acylase MER0006198	K07116
2	NMDMNIMK_00113	41418	42740	-1322	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00114	42766	43965	-1199	L-methionine gamma-lyase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00115	44145	45248	1103	Pseudouridine kinase	NA	NA	NA	NA	NA	NA	K16328
2	NMDMNIMK_00116	45232	46173	941	Pseudouridine-5'-phosphate glycosidase	NA	NA	NA	NA	NA	NA	K16329
2	NMDMNIMK_00117	46185	47168	983	Validamycin A dioxygenase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00118	47209	48387	-1178	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00119	48420	48496	-76	tRNA-Arg(tcg)	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00120	48546	49940	-1394	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00121	50212	50991	-779	Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00122	51006	52280	-1274	putative cysteine desulfurase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00123	52317	52520	-203	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00124	52599	53444	-845	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00125	53456	54511	-1055	Hypothetical	NA	NA	NA	NA	NA	NA	K00175
2	NMDMNIMK_00126	54528	56336	-1808	2-oxoglutarate oxidoreductase subunit KorA	NA	NA	NA	NA	NA	NA	K00174
2	NMDMNIMK_00127	56361	58172	-1811	NADPH-Fe(3+) oxidoreductase subunit beta	NA	NA	NA	NA	NA	NA	K15022
2	NMDMNIMK_00128	58283	59623	-1340	Dihydroorotase	NA	NA	NA	NA	NA	MEROPS=Dihydroorotase MER0005767 -	K01465
2	NMDMNIMK_00129	59783	62518	2735	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0195774	K07263
2	NMDMNIMK_00130	62560	64074	1514	L-threonine dehydratase biosynthetic IlvA	NA	NA	NA	NA	NA	NA	K01754
2	NMDMNIMK_00131	64083	64967	-884	"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"	NA	NA	NA	NA	NA	"MEROPS=2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MER0036115"	NA
2	NMDMNIMK_00132	64976	65950	-974	Quinone oxidoreductase 1	NA	NA	NA	NA	NA	NA	K00344
2	NMDMNIMK_00133	66122	66892	770	"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX"	NA	NA	NA	NA	NA	NA	K05296
2	NMDMNIMK_00134	66966	67691	725	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00135	67698	68615	917	Branched-chain-amino-acid aminotransferase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00136	68612	70180	-1568	Glutamate--cysteine ligase	NA	NA	NA	NA	NA	NA	K01919
2	NMDMNIMK_00137	70408	70782	374	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00138	70884	71861	977	Malate dehydrogenase	NA	NA	NA	NA	NA	NA	K00024
2	NMDMNIMK_00139	72011	74455	2444	Acyl-coenzyme A dehydrogenase	NA	NA	NA	NA	NA	NA	K06445
2	NMDMNIMK_00140	74549	74986	437	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00141	74993	76474	1481	Hypothetical	NA	NA	NA	NA	NA	NA	K01641
2	NMDMNIMK_00142	76486	77055	-569	Isopentenyl-diphosphate Delta-isomerase	NA	NA	NA	NA	NA	NA	K01823
2	NMDMNIMK_00143	77068	79305	-2237	Galactokinase	NA	NA	NA	NA	NA	NA	K00054
2	NMDMNIMK_00144	79308	80306	-998	Hypothetical	NA	NA	NA	NA	NA	NA	K00938
2	NMDMNIMK_00145	80303	81265	-962	Hypothetical	NA	NA	NA	NA	NA	NA	K01597
2	NMDMNIMK_00146	81405	82292	887	Farnesyl diphosphate synthase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00147	82256	83251	995	Hypothetical	NA	NA	NA	NA	NA	NA	K02450
2	NMDMNIMK_00148	83261	83815	554	Hypothetical	NA	NA	NA	NA	NA	NA	K02451
2	NMDMNIMK_00149	83833	85647	1814	Hypothetical	NA	NA	NA	NA	NA	NA	K07030
2	NMDMNIMK_00150	85659	86459	-800	Inner membrane transport permease YadH	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00151	86434	87369	-935	putative ABC transporter ATP-binding protein YadG	NA	NA	NA	NA	NA	NA	K01990
2	NMDMNIMK_00152	87564	88499	935	NADH pyrophosphatase	NA	NA	NA	NA	NA	NA	K03426
2	NMDMNIMK_00153	88515	89195	-680	Carboxylesterase 2	NA	NA	NA	NA	NA	MEROPS=Carboxylesterase 2 MER0209507	K06999
2	NMDMNIMK_00154	89515	92202	2687	DNA polymerase I	NA	NA	NA	NA	NA	NA	K02335
2	NMDMNIMK_00155	92199	92801	-602	putative GTP-binding protein EngB	NA	NA	NA	NA	NA	NA	K03978
2	NMDMNIMK_00156	92948	93577	629	Cytochrome c4	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00157	93640	94467	827	Hypothetical	NA	NA	NA	NA	NA	NA	K03673
2	NMDMNIMK_00158	94480	95382	-902	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00159	95382	97469	-2087	Trans-feruloyl-CoA synthase FCS1	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00160	97506	98702	-1196	Aminomethyltransferase	NA	NA	NA	NA	NA	NA	NA
2	NMDMNIMK_00161	98702	100243	-1541	Phytoene desaturase (lycopene-forming)	NA	NA	NA	NA	NA	NA	NA
