Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	DFGBCJMJ_00001	141	1955	1814	Butyryl-CoA dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00002	2348	2476	128	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00003	2500	4629	2129	Dipeptidyl carboxypeptidase	NA	NA	NA	NA	NA	MEROPS=Dipeptidyl carboxypeptidase MER0001158	K01284
1	DFGBCJMJ_00016	19584	22091	-2507	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00017	22033	24660	-2627	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00018	24953	25420	-467	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00019	25380	25913	-533	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00020	26126	27073	-947	Proline iminopeptidase	NA	NA	NA	NA	NA	MEROPS=Proline iminopeptidase MER0003537	K01259
1	DFGBCJMJ_00021	27114	29372	-2258	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0001423	NA
1	DFGBCJMJ_00022	29369	31072	-1703	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00023	31153	32502	-1349	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00024	32657	33856	-1199	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00025	33858	34346	-488	Thiol-disulfide oxidoreductase ResA	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00026	34623	37136	2513	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0013484	NA
1	DFGBCJMJ_00027	37259	37771	-512	Gluconolactonase	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00028	37824	38255	-431	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00029	38367	39581	1214	Aspartate/prephenate aminotransferase	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00030	39578	40015	437	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00031	40306	40836	530	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00032	40797	42017	1220	Argininosuccinate synthase	NA	NA	NA	NA	NA	NA	K01940
1	DFGBCJMJ_00033	41998	43002	1004	N-acetyl-gamma-glutamyl-phosphate reductase	NA	NA	NA	NA	NA	NA	K00145
1	DFGBCJMJ_00034	43012	43806	794	Pyrroline-5-carboxylate reductase	NA	NA	NA	NA	NA	NA	K00286
1	DFGBCJMJ_00035	43810	44937	1127	Acetylornithine aminotransferase	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00036	44934	45884	950	N-succinylornithine carbamoyltransferase	NA	NA	NA	NA	NA	NA	K13043
1	DFGBCJMJ_00037	45874	46647	773	Acetylglutamate kinase	NA	NA	NA	NA	NA	NA	K00930
1	DFGBCJMJ_00038	46647	47702	1055	Succinyl-diaminopimelate desuccinylase	NA	NA	NA	NA	NA	MEROPS=Succinyl-diaminopimelate desuccinylase MER0028025	NA
1	DFGBCJMJ_00039	47713	48993	1280	Argininosuccinate lyase	NA	NA	NA	NA	NA	NA	K01755
1	DFGBCJMJ_00040	49158	50270	-1112	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00041	50707	51534	-827	Monoacylglycerol lipase	NA	NA	NA	NA	NA	MEROPS=Monoacylglycerol lipase MER0036050	K01054
1	DFGBCJMJ_00042	51663	53282	-1619	Alcohol dehydrogenase [acceptor]	AA3_2	AA3_2	NA	NA	NA	NA	K00108
1	DFGBCJMJ_00043	53369	54547	-1178	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00044	54644	54877	-233	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00045	54928	55149	-221	Hypothetical	NA	NA	NA	NA	NA	NA	K09954
1	DFGBCJMJ_00046	55340	56245	-905	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00047	56595	57674	1079	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00048	58085	58225	-140	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00049	58260	59033	-773	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00050	59340	60767	1427	Putative D-alanyl-D-alanine carboxypeptidase	NA	NA	NA	NA	NA	MEROPS=Putative D-alanyl-D-alanine carboxypeptidase	K01286
1	DFGBCJMJ_00051	60879	61619	-740	Hypothetical	NA	NA	NA	NA	NA	NA	K00507
1	DFGBCJMJ_00052	61671	62255	-584	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00053	62409	63068	-659	putative protein YedJ	NA	NA	NA	NA	NA	NA	K06950
1	DFGBCJMJ_00054	63165	64151	-986	Homoserine kinase	NA	NA	NA	NA	NA	NA	K18201
1	DFGBCJMJ_00055	64340	64942	-602	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00056	64920	65042	-122	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00057	65542	67404	1862	Energy-dependent translational throttle protein EttA	NA	NA	NA	NA	NA	NA	K15738
1	DFGBCJMJ_00058	67503	67721	-218	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00059	67726	67968	-242	Putative multidrug export ATP-binding/permease protein	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00060	68249	68929	-680	Putative multidrug export ATP-binding/permease protein	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00061	69448	70152	-704	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00062	70270	71646	1376	Tyrosine phenol-lyase	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00063	71751	73439	1688	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00064	73451	74089	638	Hypothetical	NA	NA	NA	NA	NA	NA	K07152
1	DFGBCJMJ_00065	74121	75122	1001	"Fructose-1,6-bisphosphatase class 1"	NA	NA	NA	NA	NA	NA	K03841
1	DFGBCJMJ_00066	75159	76046	887	Ribosomal RNA large subunit methyltransferase F	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00067	76071	77384	-1313	ATP-dependent RNA helicase DbpA	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00068	77668	78630	962	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00069	78745	79032	-287	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00070	79127	79306	179	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00071	79681	81294	1613	Bicarbonate transporter BicA	NA	NA	NA	NA	NA	NA	K03321
1	DFGBCJMJ_00072	81608	82393	-785	Oxidoreductase UcpA	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00073	82390	82701	-311	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00074	82816	83769	953	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00075	83766	85040	-1274	Na(+)/H(+) antiporter NhaP	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00076	85091	87385	-2294	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0011462	NA
1	DFGBCJMJ_00077	87500	87991	491	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00078	88090	89577	1487	Hypothetical	GH29	GH29	NA	NA	NA	NA	K01206
1	DFGBCJMJ_00079	89574	90020	446	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00080	90015	91625	-1610	Phosphoenolpyruvate carboxykinase (ATP)	NA	NA	NA	NA	NA	NA	K01610
1	DFGBCJMJ_00081	91697	92140	-443	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00082	92188	93150	962	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00083	93160	93573	-413	Protein YhfA	NA	NA	NA	NA	NA	NA	K07397
1	DFGBCJMJ_00084	93650	95047	1397	Putative short-chain fatty acid transporter	NA	NA	NA	NA	NA	NA	K02106
1	DFGBCJMJ_00085	95070	96656	-1586	"4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)"	NA	NA	NA	NA	NA	NA	K09516
1	DFGBCJMJ_00086	96782	97669	887	Vitamin B12 import ATP-binding protein BtuD	NA	NA	NA	NA	NA	NA	K01990
1	DFGBCJMJ_00087	97682	101461	3779	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0001185	K01992
1	DFGBCJMJ_00088	101442	102377	935	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00089	102542	109075	6533	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00090	109102	110175	-1073	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00091	110162	110866	-704	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DFGBCJMJ_00092	111027	111701	674	Hypothetical	NA	NA	NA	NA	NA	NA	NA
