Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	KJEJADHJ_00001	862	3660	-2798	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00002	3803	4852	1049	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00003	5170	6813	1643	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00004	7006	9183	2177	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00005	9339	11033	-1694	Single-stranded-DNA-specific exonuclease RecJ	NA	NA	NA	NA	NA	NA	K07462
1	KJEJADHJ_00007	11573	11677	104	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00008	11823	13625	1802	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00009	13567	14037	470	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00010	14030	14563	533	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	NA	NA	NA	NA	NA	NA	K03270
1	KJEJADHJ_00011	14630	15448	818	3-methyl-2-oxobutanoate hydroxymethyltransferase	NA	NA	NA	NA	NA	NA	K00606
1	KJEJADHJ_00012	15531	16205	674	putative RNA pseudouridine synthase	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00013	16426	19290	-2864	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0195774	K07263
1	KJEJADHJ_00014	19462	21651	-2189	Catalase-peroxidase	NA	NA	NA	NA	NA	NA	K03782
1	KJEJADHJ_00015	21714	21863	149	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00016	21896	22486	590	dTTP/UTP pyrophosphatase	NA	NA	NA	NA	NA	NA	K06287
1	KJEJADHJ_00017	22527	23105	-578	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00018	23202	23966	764	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00019	23971	24219	248	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00020	24231	24686	455	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00021	24799	26202	1403	3'-5' exonuclease DinG	NA	NA	NA	NA	NA	NA	K02342
1	KJEJADHJ_00022	26308	26382	-74	tRNA-Pro(ggg)	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00023	26533	26610	77	tRNA-Pro(tgg)	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00024	26754	27200	446	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00025	27258	27863	605	Uridine kinase	NA	NA	NA	NA	NA	NA	K00876
1	KJEJADHJ_00026	27867	28187	320	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00027	28216	29559	1343	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00028	29552	31690	2138	Methylmalonyl-CoA mutase large subunit	NA	NA	NA	NA	NA	NA	K01847
1	KJEJADHJ_00029	31907	32671	764	Sporulation initiation inhibitor protein Soj	NA	NA	NA	NA	NA	NA	K03496
1	KJEJADHJ_00030	32696	33349	653	Chromosome-partitioning protein Spo0J	NA	NA	NA	NA	NA	NA	K03497
1	KJEJADHJ_00031	33561	34181	620	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00032	34178	34597	419	4-hydroxy-tetrahydrodipicolinate reductase	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00033	34539	34877	338	4-hydroxy-tetrahydrodipicolinate reductase	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00034	34964	35449	485	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00035	35388	36605	1217	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0000589	K03100
1	KJEJADHJ_00036	36638	37006	368	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00037	37015	37230	215	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00038	37500	38261	-761	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00039	38273	39142	-869	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0035036	NA
1	KJEJADHJ_00040	39146	39895	-749	Rhomboid protease GlpG	NA	NA	NA	NA	NA	MEROPS=Rhomboid protease GlpG	NA
1	KJEJADHJ_00041	39932	41788	-1856	DNA mismatch repair protein MutL	NA	NA	NA	NA	NA	NA	K03572
1	KJEJADHJ_00042	41788	42087	-299	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00043	42243	42740	-497	"6,7-dimethyl-8-ribityllumazine synthase"	NA	NA	NA	NA	NA	NA	K00794
1	KJEJADHJ_00044	42768	43544	-776	Cell division coordinator CpoB	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00045	43696	44775	1079	DNA replication and repair protein RecF	NA	NA	NA	NA	NA	NA	K03629
1	KJEJADHJ_00046	44779	45201	422	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00047	45230	45526	296	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00048	45604	46023	-419	Nucleoside diphosphate kinase	NA	NA	NA	NA	NA	NA	K00940
1	KJEJADHJ_00049	46334	47344	1010	Bifunctional oligoribonuclease and PAP phosphatase NrnA	NA	NA	NA	NA	NA	NA	K06881
1	KJEJADHJ_00050	47346	47897	551	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00051	47914	49017	1103	Hypothetical	NA	NA	NA	NA	NA	NA	K03767
1	KJEJADHJ_00052	49101	50552	-1451	Cytosol non-specific dipeptidase	NA	NA	NA	NA	NA	MEROPS=Cytosol non-specific dipeptidase	K01270
1	KJEJADHJ_00053	50734	51804	1070	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00054	51921	54890	2969	Imidazolonepropionase	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00055	54912	56201	1289	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00056	56240	57031	791	23S rRNA (uridine(2479)-2'-O)-methyltransferase	NA	NA	NA	NA	NA	NA	K03437
1	KJEJADHJ_00057	57130	59334	2204	GTP pyrophosphokinase	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00058	59462	59920	458	Ferric uptake regulation protein	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00059	59938	61209	1271	Adenylosuccinate synthetase	NA	NA	NA	NA	NA	NA	K01939
1	KJEJADHJ_00060	61282	63051	1769	LPS-assembly protein LptD	NA	NA	NA	NA	NA	NA	K09774
1	KJEJADHJ_00061	63122	64297	1175	Acetylornithine aminotransferase	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00062	64449	65864	1415	Beta-barrel assembly-enhancing protease	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00063	65896	66867	971	Hypothetical	NA	NA	NA	NA	NA	NA	K08974
1	KJEJADHJ_00064	66877	67899	1022	Hypothetical	NA	NA	NA	NA	NA	NA	K08974
1	KJEJADHJ_00065	67892	68623	731	Shikimate dehydrogenase (NADP(+))	NA	NA	NA	NA	NA	NA	K00014
1	KJEJADHJ_00066	68723	70702	1979	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00067	70708	71337	629	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00068	71334	74252	-2918	Beta-hexosaminidase	GH3	GH3	NA	NA	NA	MEROPS=Beta-hexosaminidase MER0004090 -	K01207
1	KJEJADHJ_00069	74272	74757	-485	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00070	74782	75573	-791	putative iron-sulfur-binding oxidoreductase FadF	NA	NA	NA	NA	NA	NA	K08264
1	KJEJADHJ_00071	75623	76114	-491	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00072	76136	77458	-1322	putative iron-sulfur-binding oxidoreductase FadF	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00073	77462	78415	-953	Hypothetical	NA	NA	NA	NA	NA	NA	K02067
1	KJEJADHJ_00074	78455	79579	-1124	Hypothetical	NA	NA	NA	NA	NA	NA	K01448
1	KJEJADHJ_00075	79694	82426	2732	LPS-assembly protein LptD	NA	NA	NA	NA	NA	NA	K04744
1	KJEJADHJ_00076	82463	82843	380	2-iminobutanoate/2-iminopropanoate deaminase	NA	NA	NA	NA	NA	NA	K09022
1	KJEJADHJ_00077	82848	87233	-4385	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00078	87327	88349	1022	tRNA N6-adenosine threonylcarbamoyltransferase	NA	NA	NA	NA	NA	NA	K01409
1	KJEJADHJ_00079	88376	89092	716	Ribosomal RNA small subunit methyltransferase E	NA	NA	NA	NA	NA	NA	K09761
1	KJEJADHJ_00080	89185	89826	641	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00081	89830	90345	515	tRNA (guanosine(18)-2'-O)-methyltransferase	NA	NA	NA	NA	NA	NA	NA
1	KJEJADHJ_00082	90407	91585	1178	Hypothetical	NA	NA	NA	NA	NA	NA	NA
