Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	CIMHGAEM_00001	87	1136	-1049	ATP synthase subunit a	NA	NA	NA	NA	NA	NA	K02108
1	CIMHGAEM_00008	8010	8984	-974	All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)	NA	NA	NA	NA	NA	NA	K02523
1	CIMHGAEM_00009	9054	10097	-1043	Dual-specificity RNA methyltransferase RlmN	NA	NA	NA	NA	NA	NA	K06941
1	CIMHGAEM_00010	10141	11310	1169	Aminodeoxyfutalosine deaminase	NA	NA	NA	NA	NA	NA	K20810
1	CIMHGAEM_00011	11316	11981	-665	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00012	12069	13130	-1061	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	NA	NA	NA	NA	NA	NA	K07568
1	CIMHGAEM_00013	13190	13882	-692	tRNA pseudouridine synthase B	NA	NA	NA	NA	NA	NA	K03177
1	CIMHGAEM_00014	13882	14337	-455	Free methionine-R-sulfoxide reductase	NA	NA	NA	NA	NA	NA	K08968
1	CIMHGAEM_00015	14334	15617	-1283	"Glutamate-1-semialdehyde 2,1-aminomutase"	NA	NA	NA	NA	NA	NA	K01845
1	CIMHGAEM_00016	15626	16609	-983	Delta-aminolevulinic acid dehydratase	NA	NA	NA	NA	NA	NA	K01698
1	CIMHGAEM_00017	16674	17129	-455	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00018	17225	17845	-620	Fe/S biogenesis protein NfuA	NA	NA	NA	NA	NA	NA	K22074
1	CIMHGAEM_00019	17885	18400	515	Protein YrdA	NA	NA	NA	NA	NA	NA	K01726
1	CIMHGAEM_00020	18470	18982	-512	Flavodoxin	NA	NA	NA	NA	NA	NA	K03839
1	CIMHGAEM_00021	19130	19543	413	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00022	19824	22604	2780	Leucine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01869
1	CIMHGAEM_00023	22693	23550	857	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0003380	NA
1	CIMHGAEM_00024	23550	25040	1490	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00025	25026	25769	-743	Tryptophan synthase alpha chain	NA	NA	NA	NA	NA	NA	K01695
1	CIMHGAEM_00026	25766	26962	-1196	Tryptophan synthase beta chain	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00027	26959	27540	-581	N-(5'-phosphoribosyl)anthranilate isomerase	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00028	27555	28181	-626	Indole-3-glycerol phosphate synthase	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00029	28190	28624	-434	Anthranilate phosphoribosyltransferase 2	NA	NA	NA	NA	NA	NA	K00766
1	CIMHGAEM_00030	28627	29187	-560	Aminodeoxychorismate/anthranilate synthase component 2	NA	NA	NA	NA	NA	MEROPS=Aminodeoxychorismate/anthranilate synthase component	K01658
1	CIMHGAEM_00031	29184	30581	-1397	Aminodeoxychorismate synthase component 1	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00032	30954	32486	-1532	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0005239	K19701
1	CIMHGAEM_00033	32487	32918	-431	Putative sugar phosphate isomerase YwlF	NA	NA	NA	NA	NA	NA	K01808
1	CIMHGAEM_00034	33578	34921	1343	Thiol-disulfide oxidoreductase ResA	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00035	34993	35817	824	Pseudopaline exporter CntI	NA	NA	NA	NA	NA	NA	K15270
1	CIMHGAEM_00036	35820	37514	1694	Phosphoglucomutase	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00037	37831	38052	221	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00038	38109	38345	236	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	CIMHGAEM_00039	38444	39115	671	"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"	NA	NA	NA	NA	NA	NA	NA
