Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	JEBEIILN_00001	99	1172	-1073	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00002	1595	1768	173	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00003	1749	2153	404	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00004	2468	3202	734	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00005	3428	3802	-374	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00006	4020	5381	-1361	Linalool 8-monooxygenase	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00007	5777	6607	-830	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00008	6604	7056	-452	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00009	7401	8492	-1091	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00010	9224	9532	308	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00011	9651	9932	281	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00012	10090	11619	-1529	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00013	12000	12995	-995	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	JEBEIILN_00014	13140	13523	-383	Hypothetical	NA	NA	NA	NA	NA	NA	K06940
2	JEBEIILN_00016	656	1630	-974	HTH-type transcriptional regulator CysB	NA	NA	NA	NA	NA	NA	K13634
2	JEBEIILN_00017	1870	2775	-905	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	JEBEIILN_00018	2856	3065	-209	Hypothetical	NA	NA	NA	NA	NA	NA	K09794
2	JEBEIILN_00019	3125	3424	-299	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00020	170	1033	863	Allantoinase	NA	NA	NA	NA	NA	MEROPS=Allantoinase MER0005767 -	NA
3	JEBEIILN_00021	1189	2241	1052	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00022	2274	2468	-194	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00023	2591	4387	-1796	N-substituted formamide deformylase	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00024	4644	6287	-1643	Long-chain-fatty-acid--CoA ligase	NA	NA	NA	NA	NA	NA	K00666
3	JEBEIILN_00025	6845	8083	1238	L-lactate transporter	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00026	8100	9317	-1217	Acetyl-CoA:oxalate CoA-transferase	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00027	9402	11015	-1613	3-oxocholest-4-en-26-oate--CoA ligase	NA	NA	NA	NA	NA	NA	K18688
3	JEBEIILN_00028	11419	11679	260	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00029	11734	11994	260	Hypothetical	NA	NA	NA	NA	NA	NA	K03973
3	JEBEIILN_00030	12049	12996	-947	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00031	12965	13420	-455	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00032	13423	14211	-788	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0043475	NA
3	JEBEIILN_00033	14211	15623	-1412	Glutamate--isopropylamine ligase	NA	NA	NA	NA	NA	NA	K01915
3	JEBEIILN_00034	16344	17195	-851	Chaperedoxin	NA	NA	NA	NA	NA	NA	K05838
3	JEBEIILN_00035	17411	18199	-788	Putative metallo-hydrolase YycJ	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00036	18199	19338	-1139	Outer membrane protein assembly factor BamC	NA	NA	NA	NA	NA	NA	K07287
3	JEBEIILN_00037	19335	20225	-890	4-hydroxy-tetrahydrodipicolinate synthase	NA	NA	NA	NA	NA	NA	K01714
3	JEBEIILN_00038	20350	22962	-2612	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00039	23055	24155	-1100	Hypothetical	NA	NA	NA	NA	NA	NA	K03548
3	JEBEIILN_00040	24152	24430	-278	Sulfur carrier protein TusA	NA	NA	NA	NA	NA	NA	K04085
3	JEBEIILN_00041	24555	26072	1517	Beta-barrel assembly-enhancing protease	NA	NA	NA	NA	NA	MEROPS=Beta-barrel assembly-enhancing protease	K01423
3	JEBEIILN_00042	26095	27141	-1046	Quinolinate synthase A	NA	NA	NA	NA	NA	NA	K03517
3	JEBEIILN_00043	27375	28259	884	Glutathione synthetase	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00044	28297	29049	-752	7-alpha-hydroxysteroid dehydrogenase	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00045	29512	30387	875	Putative short-chain type dehydrogenase/reductase	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00046	30421	31524	1103	Acyl-CoA dehydrogenase	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00047	31524	32684	1160	Putative acyl-CoA dehydrogenase FadE17	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00048	32826	34688	-1862	putative protein	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00049	34816	36171	-1355	Enterobactin exporter EntS	NA	NA	NA	NA	NA	NA	K08217
3	JEBEIILN_00050	36312	36884	572	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00051	36958	37893	-935	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00052	38013	38807	794	putative enoyl-CoA hydratase	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00053	38846	40270	-1424	Inner membrane symporter YicJ	NA	NA	NA	NA	NA	NA	K03292
3	JEBEIILN_00054	40361	41137	-776	"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX"	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00055	41244	42482	-1238	Linalool 8-monooxygenase	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00056	42686	43240	554	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JEBEIILN_00057	43471	45033	1562	Protein adenylyltransferase SelO	NA	NA	NA	NA	NA	NA	K08997
3	JEBEIILN_00058	45139	45807	-668	Hypothetical	NA	NA	NA	NA	NA	NA	K03832
4	JEBEIILN_00059	264	1898	1634	Membrane-bound lytic murein transglycosylase D	GH23	CBM50|GH23	NA	NA	NA	NA	K08307
4	JEBEIILN_00060	2091	4031	-1940	Peptidyl-prolyl cis-trans isomerase D	NA	NA	NA	NA	NA	NA	K03770
4	JEBEIILN_00061	4129	4401	-272	DNA-binding protein HU-beta	NA	NA	NA	NA	NA	NA	K03530
4	JEBEIILN_00062	4581	7010	-2429	Lon protease	NA	NA	NA	NA	NA	MEROPS=Lon protease MER0000485	K01338
5	JEBEIILN_00063	9	275	266	Hypothetical	NA	NA	NA	NA	NA	NA	NA
5	JEBEIILN_00064	369	1442	-1073	Hypothetical	NA	NA	NA	NA	NA	NA	NA
5	JEBEIILN_00065	1751	2653	902	Recombination-associated protein RdgC	NA	NA	NA	NA	NA	NA	K03554
5	JEBEIILN_00066	2653	3966	1313	Hypothetical	NA	NA	NA	NA	NA	NA	NA
5	JEBEIILN_00067	4252	5835	1583	N-acetylgalactosamine-6-O-sulfatase	NA	NA	NA	Sulfatase_C	NA	NA	K01134
5	JEBEIILN_00068	5961	7103	1142	Hypothetical	NA	NA	NA	NA	NA	NA	NA
5	JEBEIILN_00069	7320	7637	317	Hypothetical	NA	NA	NA	NA	NA	NA	NA
5	JEBEIILN_00070	7789	9279	-1490	Carboxylesterase	NA	NA	NA	NA	NA	MEROPS=Carboxylesterase MER0030934 -	K03929
5	JEBEIILN_00071	9483	10646	1163	Hypothetical	NA	NA	NA	NA	NA	NA	K07080
5	JEBEIILN_00072	10809	12728	1919	Hypothetical	NA	NA	NA	NA	NA	NA	NA
5	JEBEIILN_00073	12859	14784	-1925	Putative alkyl/aryl-sulfatase YjcS	NA	NA	NA	Alkyl_sulf_C	NA	NA	NA
5	JEBEIILN_00074	14797	16206	-1409	Amino-acid carrier protein AlsT	NA	NA	NA	NA	NA	NA	K03310
5	JEBEIILN_00075	16378	17229	851	NADPH-dependent 7-cyano-7-deazaguanine reductase	NA	NA	NA	NA	NA	NA	K06879
5	JEBEIILN_00076	17261	17983	-722	"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase"	NA	NA	NA	NA	NA	NA	NA
5	JEBEIILN_00077	18201	18290	89	tRNA-Ser(gga)	NA	NA	NA	NA	NA	NA	NA
5	JEBEIILN_00078	19062	19595	-533	Peroxiredoxin	NA	NA	NA	NA	NA	NA	K24157
5	JEBEIILN_00079	19711	19992	-281	Hypothetical	NA	NA	NA	NA	NA	NA	NA
5	JEBEIILN_00080	20097	20582	485	Hypothetical	NA	NA	NA	NA	NA	NA	NA
6	JEBEIILN_00081	99	2561	-2462	Formyl-CoA:oxalate CoA-transferase	NA	NA	NA	NA	NA	NA	K07544
6	JEBEIILN_00082	2724	3722	998	Hypothetical	NA	NA	NA	NA	NA	NA	NA
6	JEBEIILN_00083	3830	4912	1082	Carboxylesterase NlhH	NA	NA	NA	NA	NA	MEROPS=Carboxylesterase NlhH MER0043146	NA
6	JEBEIILN_00084	5058	5828	770	Hypothetical	NA	NA	NA	NA	NA	NA	NA
6	JEBEIILN_00085	5946	6200	254	Hypothetical	NA	NA	NA	NA	NA	NA	NA
6	JEBEIILN_00086	6250	6354	104	Hypothetical	NA	NA	NA	NA	NA	NA	NA
6	JEBEIILN_00087	6351	7208	857	Alpha-ketoglutarate-dependent taurine dioxygenase	NA	NA	NA	NA	NA	NA	K03119
6	JEBEIILN_00088	7393	8214	821	Hypothetical	NA	NA	NA	NA	NA	NA	NA
7	JEBEIILN_00089	133	2325	2192	Dipeptidyl aminopeptidase 4	NA	NA	NA	NA	NA	MEROPS=Dipeptidyl aminopeptidase 4	NA
7	JEBEIILN_00090	2360	3106	-746	putative metal-dependent hydrolase YcfH	NA	NA	NA	NA	NA	NA	K03424
7	JEBEIILN_00091	3196	4059	-863	Hypothetical	NA	NA	NA	NA	NA	NA	NA
7	JEBEIILN_00092	4063	4707	-644	Thymidylate kinase	NA	NA	NA	NA	NA	NA	K00943
7	JEBEIILN_00093	4713	5741	-1028	Endolytic murein transglycosylase	NA	NA	NA	NA	NA	NA	K07082
7	JEBEIILN_00094	5777	7012	-1235	3-oxoacyl-[acyl-carrier-protein] synthase 2	NA	NA	NA	NA	NA	NA	K09458
7	JEBEIILN_00095	7302	7535	-233	Acyl carrier protein	NA	NA	NA	NA	NA	NA	K02078
7	JEBEIILN_00096	7705	8205	-500	3-oxoacyl-[acyl-carrier-protein] reductase FabG	NA	NA	NA	NA	NA	NA	NA
8	JEBEIILN_00097	14	625	611	Hypothetical	NA	NA	NA	NA	NA	NA	NA
8	JEBEIILN_00098	1113	1640	-527	ECF RNA polymerase sigma factor SigW	NA	NA	NA	NA	NA	NA	K03088
8	JEBEIILN_00099	2231	3415	-1184	Acryloyl-CoA reductase (NADH)	NA	NA	NA	NA	NA	NA	K06446
8	JEBEIILN_00100	3571	4752	1181	Acyl-CoA dehydrogenase	NA	NA	NA	NA	NA	NA	K00252
9	JEBEIILN_00101	15	719	704	Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF	NA	NA	NA	NA	NA	NA	NA
9	JEBEIILN_00102	1106	2548	-1442	Hypothetical	NA	NA	NA	NA	NA	NA	NA
9	JEBEIILN_00103	2557	3153	-596	Hypothetical	NA	NA	NA	NA	NA	NA	NA
9	JEBEIILN_00104	3406	3975	569	Hypothetical	NA	NA	NA	NA	NA	NA	NA
9	JEBEIILN_00105	4052	5377	1325	Sensor histidine kinase RcsC	NA	NA	NA	NA	NA	NA	NA
