Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	HCOCCBML_00001	198	530	-332	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00002	547	648	101	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00003	677	982	-305	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00004	985	2193	-1208	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00005	2326	2616	-290	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00006	2733	3362	629	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00007	3367	3441	-74	tRNA-Val(gac)	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00008	3669	3947	278	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00009	4004	4846	842	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00010	5175	5621	446	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00011	5714	5983	-269	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00012	6274	6393	-119	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00013	6521	6826	-305	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00014	7212	7427	-215	Bifunctional protein HldE	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00015	7536	7661	125	50S ribosomal protein L36	NA	NA	NA	NA	NA	NA	K02919
1	HCOCCBML_00017	8557	9096	-539	Pyruvate kinase	NA	NA	NA	NA	NA	NA	K00873
1	HCOCCBML_00018	9174	9953	779	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	HCOCCBML_00019	9967	10212	245	Hypothetical	NA	NA	NA	NA	NA	NA	K09948
1	HCOCCBML_00020	10359	11474	1115	NAD(P) transhydrogenase subunit alpha part 1	NA	NA	NA	NA	NA	NA	K00324
1	HCOCCBML_00021	11489	11797	308	NAD(P) transhydrogenase subunit alpha	NA	NA	NA	NA	NA	NA	NA
