Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	LNNGKCII_00001	2	75	-73	tRNA-Cys(gca)	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00002	201	854	653	Protein-L-isoaspartate O-methyltransferase	NA	NA	NA	NA	NA	NA	K00573
1	LNNGKCII_00004	2356	3216	860	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00005	3213	4649	-1436	Cobyric acid synthase	NA	NA	NA	NA	NA	NA	K02232
1	LNNGKCII_00006	4717	5292	575	Hypothetical	NA	NA	NA	NA	NA	NA	K07038
1	LNNGKCII_00007	5367	5690	-323	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00008	5913	6476	563	Elongation factor P	NA	NA	NA	NA	NA	NA	K02356
1	LNNGKCII_00009	6539	7273	-734	tRNA-modifying protein YgfZ	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00010	7270	9048	-1778	Lipid A export ATP-binding/permease protein MsbA	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00011	9166	10341	1175	Serine--glyoxylate aminotransferase	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00012	10338	11447	-1109	Histidinol-phosphate aminotransferase	NA	NA	NA	NA	NA	NA	K00817
1	LNNGKCII_00013	11535	11693	158	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00014	11753	14836	-3083	Valine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01873
1	LNNGKCII_00015	14980	15576	-596	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00016	15636	17993	2357	Carbon monoxide dehydrogenase large chain	NA	NA	NA	NA	NA	NA	K03520
1	LNNGKCII_00017	17980	18999	1019	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00018	18996	19472	-476	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00019	19491	20357	-866	"5,10-methylenetetrahydrofolate reductase"	NA	NA	NA	NA	NA	NA	K00297
1	LNNGKCII_00020	20451	21356	905	HTH-type transcriptional regulator MetR	NA	NA	NA	NA	NA	NA	K03576
1	LNNGKCII_00021	21427	22224	797	Inositol-1-monophosphatase	NA	NA	NA	NA	NA	NA	K01092
1	LNNGKCII_00022	22214	22885	-671	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0017194	NA
1	LNNGKCII_00023	22986	26438	-3452	Bifunctional protein PutA	NA	NA	NA	NA	NA	NA	K13821
1	LNNGKCII_00024	26547	27044	497	Leucine-responsive regulatory protein	NA	NA	NA	NA	NA	NA	K03719
1	LNNGKCII_00025	27100	27615	515	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00026	27803	27888	85	tRNA-Leu(taa)	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00027	28477	28773	296	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00028	28875	29351	476	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00029	29663	31750	2087	Acetophenone carboxylase gamma subunit	NA	NA	NA	NA	NA	NA	K01473
1	LNNGKCII_00030	31747	33402	1655	Acetophenone carboxylase delta subunit	NA	NA	NA	NA	NA	NA	K01474
1	LNNGKCII_00031	33377	34639	1262	D-amino acid dehydrogenase 1	NA	NA	NA	NA	NA	NA	K00285
1	LNNGKCII_00032	34640	36154	-1514	Hypothetical	NA	NA	NA	NA	NA	NA	K07793
1	LNNGKCII_00033	36158	36649	-491	Hypothetical	NA	NA	NA	NA	NA	NA	K07794
1	LNNGKCII_00034	36727	37716	-989	Hypothetical	NA	NA	NA	NA	NA	NA	K07795
1	LNNGKCII_00035	37824	38489	665	Transcriptional regulatory protein tctD	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00036	38482	39849	1367	Sensor protein QseC	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00037	39828	40823	995	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00038	40892	41764	872	2-hydroxy-3-oxopropionate reductase	NA	NA	NA	NA	NA	NA	K00042
1	LNNGKCII_00039	41761	42195	-434	3-dehydroquinate dehydratase	NA	NA	NA	NA	NA	NA	K03786
1	LNNGKCII_00040	42951	44183	1232	IS110 family transposase ISRel25	NA	NA	NA	NA	NA	NA	K07486
1	LNNGKCII_00041	44361	44564	-203	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00042	45002	46039	-1037	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00043	46036	48219	-2183	1-deoxy-D-xylulose-5-phosphate synthase	NA	NA	NA	NA	NA	NA	K11381
1	LNNGKCII_00044	48229	49437	-1208	Acyl-CoA dehydrogenase	NA	NA	NA	NA	NA	NA	K00252
1	LNNGKCII_00045	49597	50937	1340	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00046	50948	51325	377	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00047	51382	52728	1346	2-amino-5-chloromuconic acid deaminase	NA	NA	NA	NA	NA	NA	K01426
1	LNNGKCII_00048	52743	53441	698	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00049	53493	54029	536	Hypothetical	NA	NA	NA	NA	NA	NA	K05524
1	LNNGKCII_00050	54068	54865	797	Flavodoxin/ferredoxin--NADP reductase	NA	NA	NA	NA	NA	NA	K00528
1	LNNGKCII_00051	54905	55789	884	3-hydroxybutyryl-CoA dehydrogenase	NA	NA	NA	NA	NA	NA	K00074
1	LNNGKCII_00052	55786	55953	167	Electron transfer flavoprotein subunit beta	NA	NA	NA	NA	NA	NA	K03521
1	LNNGKCII_00053	56035	56469	434	Electron transfer flavoprotein subunit beta	NA	NA	NA	NA	NA	NA	K03521
1	LNNGKCII_00054	56561	57127	566	Electron transfer flavoprotein subunit alpha	NA	NA	NA	NA	NA	NA	NA
1	LNNGKCII_00055	57143	57505	362	Electron transfer flavoprotein subunit alpha	NA	NA	NA	NA	NA	NA	K03522
1	LNNGKCII_00056	57733	58587	854	IS3 family transposase ISMch1	NA	NA	NA	NA	NA	NA	K07497
1	LNNGKCII_00057	58911	60053	-1142	Hypothetical	NA	NA	NA	NA	NA	NA	K03518
1	LNNGKCII_00058	60046	60879	-833	Hypothetical	NA	NA	NA	NA	NA	NA	NA
