Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	MJHMAPCP_00001	688	1296	-608	Inorganic pyrophosphatase	NA	NA	NA	NA	NA	NA	K01507
1	MJHMAPCP_00005	6300	7769	-1469	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00006	7802	8404	-602	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00007	8413	9735	-1322	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0029657	NA
1	MJHMAPCP_00008	9861	10562	-701	Peptidyl-prolyl cis-trans isomerase Mip	NA	NA	NA	NA	NA	NA	K03772
1	MJHMAPCP_00009	10594	11319	-725	Peroxide stress resistance protein YaaA	NA	NA	NA	NA	NA	NA	K09861
1	MJHMAPCP_00010	11324	12226	-902	Hypothetical	NA	NA	NA	NA	NA	NA	K00243
1	MJHMAPCP_00011	12327	14213	1886	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00012	14218	14937	-719	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00013	15049	15594	545	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00014	15591	16331	740	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00015	16582	17703	-1121	D-inositol-3-phosphate glycosyltransferase	GT4	GT4	NA	NA	NA	NA	NA
1	MJHMAPCP_00016	17705	18196	-491	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00017	18325	20193	-1868	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase	NA	NA	NA	NA	NA	NA	K15894
1	MJHMAPCP_00018	20276	20884	-608	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00019	20973	21575	-602	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00020	21592	22653	-1061	Transcription termination factor Rho	NA	NA	NA	NA	NA	NA	K03628
1	MJHMAPCP_00021	23053	23325	-272	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00022	24247	24672	425	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00023	24738	24851	113	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00024	24929	25435	-506	Hypothetical	NA	NA	NA	NA	NA	NA	K07095
1	MJHMAPCP_00025	25587	26084	497	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00026	26282	27532	1250	Peptidoglycan-associated lipoprotein	NA	NA	NA	NA	NA	NA	K03286
1	MJHMAPCP_00027	27544	28869	-1325	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00028	28988	30508	-1520	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00029	30522	32783	2261	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00030	32830	34353	1523	Hypothetical	NA	NA	NA	NA	NA	NA	K21430
1	MJHMAPCP_00031	34376	35539	1163	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00032	35508	36569	1061	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00033	36694	37083	389	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00034	37085	38629	-1544	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00035	38826	39131	-305	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00036	39248	40198	-950	ATP-dependent RNA helicase RhlE	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00037	40567	41760	1193	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00038	41853	42419	-566	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00039	42562	43164	-602	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00040	43189	43788	-599	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00041	43793	44836	-1043	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00042	44833	45396	-563	ECF RNA polymerase sigma factor SigX	NA	NA	NA	NA	NA	NA	K03088
1	MJHMAPCP_00043	45431	45874	-443	Hypothetical	NA	NA	NA	NA	NA	NA	K03832
1	MJHMAPCP_00044	45875	46159	-284	tRNA (guanosine(18)-2'-O)-methyltransferase	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00045	46318	46605	-287	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00046	46659	47198	539	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00047	47263	48774	1511	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00048	48764	49168	404	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00049	49283	49486	203	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00050	49865	50092	227	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00051	50109	54218	-4109	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00052	54208	54438	-230	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00053	54680	55714	-1034	Dihydroorotate dehydrogenase (quinone)	NA	NA	NA	NA	NA	NA	K00254
1	MJHMAPCP_00054	55768	56940	-1172	Hypothetical	NA	NA	NA	NA	NA	NA	K21001
1	MJHMAPCP_00055	56942	57700	-758	Hypothetical	NA	NA	NA	NA	NA	NA	K21001
1	MJHMAPCP_00056	57676	58146	-470	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00057	58143	59000	-857	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MJHMAPCP_00058	59017	59223	-206	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00059	64	270	206	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00060	311	964	653	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00061	1033	1485	-452	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00062	1552	1932	-380	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00063	1968	3005	-1037	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00064	3032	3337	305	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00065	3573	3776	203	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00066	3820	4209	389	putative ABC transporter ATP-binding protein YheS	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00067	4215	4346	131	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00068	4339	4569	230	putative ABC transporter ATP-binding protein YbiT	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00069	4765	4989	-224	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	MJHMAPCP_00070	5019	6770	-1751	Hypothetical	NA	NA	NA	NA	NA	NA	NA
