Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	DECNMLCB_00001	723	1319	-596	Putative acyl-CoA dehydrogenase FadE17	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00002	1468	1917	-449	Putative acyl-CoA dehydrogenase FadE17	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00003	1922	4012	-2090	Fatty acid oxidation complex subunit alpha	NA	NA	NA	NA	NA	NA	K07516
1	DECNMLCB_00008	7652	8800	1148	Long-chain-alcohol dehydrogenase 1	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00009	8797	9231	434	Hypothetical	NA	NA	NA	NA	NA	NA	K07107
1	DECNMLCB_00010	9349	11538	-2189	Catalase-peroxidase	NA	NA	NA	NA	NA	NA	K03782
1	DECNMLCB_00011	11769	12698	-929	Electron transfer flavoprotein subunit alpha	NA	NA	NA	NA	NA	NA	K03522
1	DECNMLCB_00012	12698	13456	-758	Electron transfer flavoprotein subunit beta	NA	NA	NA	NA	NA	NA	K03521
1	DECNMLCB_00013	13630	14148	-518	Corrinoid adenosyltransferase	NA	NA	NA	NA	NA	NA	K00798
1	DECNMLCB_00014	14473	15303	-830	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00015	15668	16462	794	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00016	16411	17124	713	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00017	17064	17576	512	DNA topoisomerase 4 subunit A	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00018	17657	17989	332	DNA topoisomerase 4 subunit A	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00019	18246	19421	1175	Elongation factor Tu	NA	NA	NA	NA	NA	NA	K02358
1	DECNMLCB_00020	19490	20521	-1031	Trans-3-hydroxy-L-proline dehydratase	NA	NA	NA	NA	NA	NA	K22548
1	DECNMLCB_00021	20658	20733	75	tRNA-Trp(cca)	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00022	21072	22238	-1166	Hippurate hydrolase	NA	NA	NA	NA	NA	MEROPS=Hippurate hydrolase MER0002655	K01451
1	DECNMLCB_00023	22536	23465	929	putative ABC transporter ATP-binding protein YadG	NA	NA	NA	NA	NA	NA	K01990
1	DECNMLCB_00024	23462	24223	761	Inner membrane transport permease YadH	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00025	24258	25061	803	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0013957	K04773
1	DECNMLCB_00026	25246	26184	938	Inner membrane protein YrbG	NA	NA	NA	NA	NA	NA	K07301
1	DECNMLCB_00027	26196	26972	776	3-oxoacyl-[acyl-carrier-protein] reductase FabG	NA	NA	NA	NA	NA	NA	NA
1	DECNMLCB_00028	27264	29120	1856	UvrABC system protein C	NA	NA	NA	NA	NA	NA	K03703
1	DECNMLCB_00029	29221	29877	656	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	NA	NA	NA	NA	NA	NA	K08744
