Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	JJJIMMPA_00001	441	602	161	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00002	1401	1544	143	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00003	1639	1923	-284	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00004	1923	2423	-500	AP-4-A phosphorylase	NA	NA	NA	NA	NA	NA	K19710
1	JJJIMMPA_00011	9224	10147	-923	"Ornithine carbamoyltransferase, anabolic"	NA	NA	NA	NA	NA	NA	K00611
1	JJJIMMPA_00012	10144	11436	-1292	RNA polymerase sigma-54 factor	NA	NA	NA	NA	NA	NA	K03092
1	JJJIMMPA_00013	11436	12164	-728	Lipopolysaccharide export system ATP-binding protein LptB	NA	NA	NA	NA	NA	NA	K06861
1	JJJIMMPA_00014	12157	12672	-515	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00015	12669	13199	-530	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	NA	NA	NA	NA	NA	NA	K03270
1	JJJIMMPA_00016	13192	14031	-839	2-dehydro-3-deoxyphosphooctonate aldolase	NA	NA	NA	NA	NA	NA	K01627
1	JJJIMMPA_00017	14024	15640	-1616	CTP synthase	NA	NA	NA	NA	NA	MEROPS=CTP synthase MER0065554	K01937
1	JJJIMMPA_00018	15630	16316	-686	3-deoxy-manno-octulosonate cytidylyltransferase	NA	NA	NA	NA	NA	NA	K00979
1	JJJIMMPA_00019	16313	16624	-311	Glutamyl-tRNA(Gln) amidotransferase subunit C	NA	NA	NA	NA	NA	NA	K02435
1	JJJIMMPA_00020	16690	17955	-1265	Macrolide export ATP-binding/permease protein MacB	NA	NA	NA	NA	NA	NA	K02004
1	JJJIMMPA_00021	17948	19168	-1220	Macrolide export ATP-binding/permease protein MacB	NA	NA	NA	NA	NA	NA	K02004
1	JJJIMMPA_00022	19161	19850	-689	putative ABC transporter ATP-binding protein YknY	NA	NA	NA	NA	NA	NA	K02003
1	JJJIMMPA_00023	19865	21118	-1253	Multidrug resistance protein MdtA	NA	NA	NA	NA	NA	NA	K02005
1	JJJIMMPA_00024	21128	22399	-1271	Hypothetical	NA	NA	NA	NA	NA	NA	K12340
1	JJJIMMPA_00025	22511	23941	-1430	CC-adding tRNA nucleotidyltransferase	NA	NA	NA	NA	NA	NA	K00974
1	JJJIMMPA_00026	23972	24814	842	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00027	24787	25809	-1022	Hypothetical	GT2_Glycos_transf_2	GT2	NA	NA	NA	NA	K16870
1	JJJIMMPA_00028	25806	28679	-2873	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00029	28681	29037	-356	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00030	29048	31144	-2096	ATP-dependent DNA helicase RecG	NA	NA	NA	NA	NA	NA	K03655
1	JJJIMMPA_00031	31154	32494	-1340	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00032	32491	35127	-2636	Valine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01873
1	JJJIMMPA_00033	35124	36437	-1313	Phosphomannomutase/phosphoglucomutase	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00034	36486	36755	-269	Hypothetical	NA	NA	NA	NA	NA	NA	K02970
1	JJJIMMPA_00035	36721	37479	-758	Ribosomal RNA small subunit methyltransferase A	NA	NA	NA	NA	NA	NA	K02528
1	JJJIMMPA_00036	37479	38240	-761	putative metal-dependent hydrolase YcfH	NA	NA	NA	NA	NA	NA	K03424
1	JJJIMMPA_00037	38237	39715	-1478	Methionine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01874
1	JJJIMMPA_00038	39719	40783	-1064	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00039	40770	41948	-1178	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0015415	K22719
1	JJJIMMPA_00040	41983	42561	578	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	JJJIMMPA_00041	42564	42914	-350	Bifunctional protein HldE	NA	NA	NA	NA	NA	NA	NA
2	JJJIMMPA_00042	205	675	470	Hypothetical	NA	NA	NA	NA	NA	NA	K02389
2	JJJIMMPA_00043	719	1690	-971	Arabinose 5-phosphate isomerase KpsF	NA	NA	NA	NA	NA	NA	K06041
2	JJJIMMPA_00044	1753	2499	746	putative oxidoreductase	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00045	19	897	878	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00046	959	2704	-1745	DNA primase	NA	NA	NA	NA	NA	NA	K02316
3	JJJIMMPA_00047	2701	3186	-485	Hypothetical	NA	NA	NA	NA	NA	NA	K03558
3	JJJIMMPA_00048	3188	3625	-437	putative protein YqeY	NA	NA	NA	NA	NA	NA	K09117
3	JJJIMMPA_00049	3630	4367	-737	DNA adenine methyltransferase YhdJ	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00050	4422	5309	887	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00051	5314	5910	-596	putative bifunctional transcriptional activator/DNA repair enzyme AlkA	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00052	5916	6893	-977	Hypothetical	CE1	CE0	NA	NA	NA	NA	K03932
3	JJJIMMPA_00053	6877	7485	-608	Dephospho-CoA kinase	NA	NA	NA	NA	NA	NA	K00859
3	JJJIMMPA_00054	7485	8036	-551	Adenylate kinase	NA	NA	NA	NA	NA	NA	K00939
3	JJJIMMPA_00055	8045	8578	-533	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00056	8581	9549	-968	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00057	9610	10812	-1202	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0042954	K07403
3	JJJIMMPA_00058	10841	11680	839	Lipid A biosynthesis palmitoleoyltransferase	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00059	11677	12243	566	Threonylcarbamoyl-AMP synthase	NA	NA	NA	NA	NA	NA	K07566
3	JJJIMMPA_00060	12247	12993	746	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00061	12964	14034	-1070	Metalloprotease MmpA	NA	NA	NA	NA	NA	MEROPS=Metalloprotease MmpA MER0004480	K11749
3	JJJIMMPA_00062	14039	15175	-1136	1-deoxy-D-xylulose 5-phosphate reductoisomerase	NA	NA	NA	NA	NA	NA	K00099
3	JJJIMMPA_00063	15186	15956	-770	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	NA	NA	NA	NA	NA	NA	K00677
3	JJJIMMPA_00064	15960	16394	-434	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	NA	NA	NA	NA	NA	NA	K02372
3	JJJIMMPA_00065	16395	17312	-917	UDP-3-O-acyl-N-acetylglucosamine deacetylase	CE11	CE11	NA	NA	NA	NA	NA
3	JJJIMMPA_00066	17287	18297	-1010	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NA	NA	NA	NA	NA	NA	K02536
3	JJJIMMPA_00067	18312	18884	-572	Hypothetical	NA	NA	NA	NA	NA	NA	K06142
3	JJJIMMPA_00068	18832	21210	-2378	Outer membrane protein assembly factor BamA	NA	NA	NA	NA	NA	NA	K07277
3	JJJIMMPA_00069	21213	21914	-701	"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)"	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00070	21911	23014	-1103	Iron-sulfur cluster carrier protein	NA	NA	NA	NA	NA	NA	K03593
3	JJJIMMPA_00071	23070	23369	-299	Ferredoxin 7Fe	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00072	23438	24634	1196	Enterobactin exporter EntS	NA	NA	NA	NA	NA	NA	K08217
3	JJJIMMPA_00073	24631	25353	-722	1-acyl-sn-glycerol-3-phosphate acyltransferase	NA	NA	NA	NA	NA	NA	K00655
3	JJJIMMPA_00074	25356	26390	-1034	Adenine DNA glycosylase	NA	NA	NA	NA	NA	NA	K03575
3	JJJIMMPA_00075	26411	27418	-1007	Glutamine synthetase	NA	NA	NA	NA	NA	NA	K01915
3	JJJIMMPA_00076	27476	27913	437	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00077	27910	28356	-446	50S ribosomal protein L9	NA	NA	NA	NA	NA	NA	K02939
3	JJJIMMPA_00078	28360	28584	-224	30S ribosomal protein S18	NA	NA	NA	NA	NA	NA	K02963
3	JJJIMMPA_00079	28585	28938	-353	30S ribosomal protein S6	NA	NA	NA	NA	NA	NA	K02990
3	JJJIMMPA_00080	28951	30996	-2045	Putative K(+)-stimulated pyrophosphate-energized sodium pump	NA	NA	NA	NA	NA	NA	K15987
3	JJJIMMPA_00081	30996	31565	-569	Peptidyl-tRNA hydrolase	NA	NA	NA	NA	NA	NA	K01056
3	JJJIMMPA_00082	31565	32233	-668	General stress protein CTC	NA	NA	NA	NA	NA	NA	K02897
3	JJJIMMPA_00083	32230	33243	-1013	Ribose-phosphate pyrophosphokinase	NA	NA	NA	NA	NA	NA	K00948
3	JJJIMMPA_00084	33204	33276	-72	tRNA-Gln(ttg)	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00085	33279	34118	-839	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	NA	NA	NA	NA	NA	NA	K00919
3	JJJIMMPA_00086	34108	35250	-1142	Bifunctional enzyme IspD/IspF	NA	NA	NA	NA	NA	NA	K12506
3	JJJIMMPA_00087	35257	36309	-1052	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	NA	NA	NA	NA	NA	NA	K07568
3	JJJIMMPA_00088	36327	37325	-998	Holliday junction ATP-dependent DNA helicase RuvB	NA	NA	NA	NA	NA	NA	K03551
3	JJJIMMPA_00089	37367	40180	-2813	UvrABC system protein A	NA	NA	NA	NA	NA	NA	K03701
3	JJJIMMPA_00090	40272	40823	551	Hypothetical	NA	NA	NA	NA	NA	NA	K07735
3	JJJIMMPA_00091	40938	41717	-779	Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00092	41768	42859	1091	Ribosome-binding ATPase YchF	NA	NA	NA	NA	NA	NA	K06942
3	JJJIMMPA_00093	42859	43842	983	Myo-inositol 2-dehydrogenase	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00094	43832	44959	1127	Lipid-A-disaccharide synthase	GT19	GT19	NA	NA	NA	NA	K00748
3	JJJIMMPA_00095	44964	45590	626	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00096	45583	46581	998	Tetraacyldisaccharide 4'-kinase	NA	NA	NA	NA	NA	NA	K00912
3	JJJIMMPA_00097	46646	47251	605	Tol-Pal system protein TolQ	NA	NA	NA	NA	NA	NA	K03561
3	JJJIMMPA_00098	47259	47657	398	Tol-Pal system protein TolR	NA	NA	NA	NA	NA	NA	K03559
3	JJJIMMPA_00099	47654	48067	413	Hypothetical	NA	NA	NA	NA	NA	NA	K03559
3	JJJIMMPA_00100	48067	48765	698	Hypothetical	NA	NA	TonB_C_terminal	NA	NA	NA	K03832
3	JJJIMMPA_00101	48762	49403	-641	putative protein YcgM	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00102	49411	50169	-758	Fumarate reductase iron-sulfur subunit	NA	NA	NA	NA	NA	NA	K00240
3	JJJIMMPA_00103	50169	52091	-1922	Fumarate reductase flavoprotein subunit	NA	NA	NA	NA	NA	NA	K00239
3	JJJIMMPA_00104	52094	52753	-659	Hypothetical	NA	NA	NA	NA	NA	NA	K00241
3	JJJIMMPA_00105	52818	54203	1385	Glutathione hydrolase proenzyme	NA	NA	NA	NA	NA	MEROPS=Glutathione hydrolase proenzyme	NA
3	JJJIMMPA_00106	54205	54522	-317	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00107	54525	55229	-704	Putative glutamine amidotransferase	NA	NA	NA	NA	NA	MEROPS=Putative glutamine amidotransferase	K07010
3	JJJIMMPA_00108	55240	56394	-1154	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00109	56469	59147	2678	"Pyruvate, phosphate dikinase"	NA	NA	NA	NA	NA	NA	K01006
3	JJJIMMPA_00110	59144	60334	1190	Putative trans-acting enoyl reductase	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00111	60376	61968	1592	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00112	61955	62275	-320	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00113	62305	63714	1409	"4,4'-diaponeurosporen-aldehyde dehydrogenase"	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00114	63689	64510	-821	Hypothetical	GH103	GH103	NA	NA	NA	NA	K08305
3	JJJIMMPA_00115	64544	65386	842	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00116	65387	67216	-1829	GTP-binding protein TypA/BipA	NA	NA	NA	NA	NA	NA	K06207
3	JJJIMMPA_00117	67288	68154	-866	Thymidylate synthase ThyA	NA	NA	NA	NA	NA	NA	K00560
3	JJJIMMPA_00118	68151	68645	-494	Dihydrofolate reductase	NA	NA	NA	NA	NA	NA	K00287
3	JJJIMMPA_00119	68664	71369	-2705	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0195774	K07263
3	JJJIMMPA_00120	71425	71913	-488	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00121	71906	72589	-683	Pyridoxal phosphate homeostasis protein	NA	NA	NA	NA	NA	NA	K06997
3	JJJIMMPA_00122	72552	75047	-2495	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	K02469
3	JJJIMMPA_00123	75050	76996	-1946	DNA gyrase subunit B	NA	NA	NA	NA	NA	NA	K02470
3	JJJIMMPA_00124	76989	78095	-1106	Beta sliding clamp	NA	NA	NA	NA	NA	NA	K02338
3	JJJIMMPA_00125	78404	79708	-1304	Chaperone SurA	NA	NA	NA	NA	NA	NA	K03771
3	JJJIMMPA_00126	79692	81566	-1874	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	NA	NA	NA	NA	NA	NA	K03495
3	JJJIMMPA_00127	81606	82904	-1298	tRNA modification GTPase MnmE	NA	NA	NA	NA	NA	NA	K03650
3	JJJIMMPA_00128	82930	84591	-1661	Membrane protein insertase YidC	NA	NA	NA	NA	NA	NA	K03217
3	JJJIMMPA_00129	84897	86237	1340	Chromosomal replication initiator protein DnaA	NA	NA	NA	NA	NA	NA	K02313
3	JJJIMMPA_00130	86258	86707	449	Single-stranded DNA-binding protein	NA	NA	NA	NA	NA	NA	K03111
3	JJJIMMPA_00131	86800	87342	542	Bifunctional protein Aas	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00132	87356	87709	353	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00133	87706	88707	-1001	Quinone oxidoreductase 1	NA	NA	NA	NA	NA	NA	K00344
3	JJJIMMPA_00134	88720	90198	-1478	Bifunctional purine biosynthesis protein PurH	NA	NA	NA	NA	NA	NA	K00602
3	JJJIMMPA_00135	90188	90775	-587	Phosphoribosylglycinamide formyltransferase	NA	NA	NA	NA	NA	NA	K11175
3	JJJIMMPA_00136	90772	92079	-1307	Phosphoribosylamine--glycine ligase	NA	NA	NA	NA	NA	NA	K01945
3	JJJIMMPA_00137	92076	93533	-1457	Amidophosphoribosyltransferase	NA	NA	NA	NA	NA	MEROPS=Amidophosphoribosyltransferase MER0011806 -	K00764
3	JJJIMMPA_00138	93536	94885	-1349	Adenylosuccinate lyase	NA	NA	NA	NA	NA	NA	K01756
3	JJJIMMPA_00139	94882	95277	-395	Phosphoribosylaminoimidazole carboxylase	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00140	95274	96248	-974	Phosphoribosylaminoimidazole-succinocarboxamide synthase	NA	NA	NA	NA	NA	NA	K01923
3	JJJIMMPA_00141	96238	97491	-1253	Phosphoribosylformylglycinamidine synthase subunit PurQ	NA	NA	NA	NA	NA	NA	K23265
3	JJJIMMPA_00142	97481	98560	-1079	Phosphoribosylformylglycinamidine cyclo-ligase	NA	NA	NA	NA	NA	NA	K01933
3	JJJIMMPA_00143	98524	100863	-2339	Phosphoribosylformylglycinamidine synthase subunit PurL	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00144	100860	102146	-1286	Adenylosuccinate synthetase	NA	NA	NA	NA	NA	NA	K01939
3	JJJIMMPA_00145	102181	103428	1247	Hypothetical	NA	NA	NA	NA	NA	NA	K01062
3	JJJIMMPA_00146	103412	103591	179	Hypothetical	NA	NA	NA	NA	NA	NA	NA
3	JJJIMMPA_00147	103855	107025	3170	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00148	791	1135	344	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00149	1292	1516	224	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00150	1513	3186	-1673	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0001425	K03797
4	JJJIMMPA_00151	3183	3812	-629	Thymidylate kinase	NA	NA	NA	NA	NA	NA	K00943
4	JJJIMMPA_00152	3793	4485	-692	Ribosomal RNA small subunit methyltransferase I	NA	NA	NA	NA	NA	NA	K07056
4	JJJIMMPA_00153	4485	5834	-1349	putative L-lysine-epsilon aminotransferase	NA	NA	NA	NA	NA	NA	K03918
4	JJJIMMPA_00154	5838	6611	-773	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00155	6613	7455	-842	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00156	7455	8357	-902	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00157	8359	9237	-878	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00158	9230	9502	-272	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00159	9499	10623	-1124	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00160	10624	12450	-1826	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00161	12447	13094	-647	Hypothetical	NA	NA	NA	NA	NA	NA	K00981
4	JJJIMMPA_00162	13121	14011	-890	Putative lipid kinase YtlR	NA	NA	NA	NA	NA	NA	K07029
4	JJJIMMPA_00163	14008	14454	-446	Endolytic peptidoglycan transglycosylase RlpA	NA	NA	NA	NA	NA	NA	K03642
4	JJJIMMPA_00164	14444	15508	-1064	"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit"	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00165	15498	17123	-1625	Cell division coordinator CpoB	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00166	17138	17431	293	Hypothetical	NA	NA	NA	NA	NA	NA	K05527
4	JJJIMMPA_00167	17452	18318	866	UV DNA damage endonuclease	NA	NA	NA	NA	NA	NA	K13281
4	JJJIMMPA_00168	18345	18551	-206	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00169	18551	19141	-590	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00170	19113	20027	-914	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0056022	K07052
4	JJJIMMPA_00171	20117	20311	-194	Hypothetical	NA	NA	NA	NA	NA	NA	K07729
4	JJJIMMPA_00172	20328	20771	-443	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00173	20900	21655	-755	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00174	21615	22121	-506	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00175	22255	23652	1397	Glutamyl-tRNA(Gln) amidotransferase subunit A	NA	NA	NA	NA	NA	NA	K01426
4	JJJIMMPA_00176	23781	25139	1358	Alpha-N-acetylgalactosaminidase	GH109	GH109	NA	NA	NA	NA	NA
4	JJJIMMPA_00177	25157	25438	-281	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00178	25528	25615	-87	tRNA-Ser(gct)	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00179	25643	26620	-977	GTPase Obg	NA	NA	NA	NA	NA	NA	K03979
4	JJJIMMPA_00180	26630	27892	-1262	Isocitrate dehydrogenase [NADP]	NA	NA	NA	NA	NA	NA	K00031
4	JJJIMMPA_00181	27885	28376	-491	Phosphopantetheine adenylyltransferase	NA	NA	NA	NA	NA	NA	K00954
4	JJJIMMPA_00182	28373	28879	-506	Ribosomal RNA small subunit methyltransferase D	NA	NA	NA	NA	NA	NA	K08316
4	JJJIMMPA_00183	28876	30327	-1451	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00184	30332	31117	-785	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00185	31164	32246	-1082	Chaperone protein DnaJ	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00186	32243	32749	-506	Protein GrpE	NA	NA	NA	NA	NA	NA	K03687
4	JJJIMMPA_00187	32746	33603	-857	Cell division protein FtsX	NA	NA	NA	NA	NA	NA	K09811
4	JJJIMMPA_00188	33600	34253	-653	Cell division ATP-binding protein FtsE	NA	NA	NA	NA	NA	NA	K09812
4	JJJIMMPA_00189	34246	35175	-929	Inner membrane protein YrbG	NA	NA	NA	NA	NA	NA	K07301
4	JJJIMMPA_00190	35175	35756	-581	Nicotinate-nucleotide adenylyltransferase	NA	NA	NA	NA	NA	NA	K00969
4	JJJIMMPA_00191	35769	36479	-710	Outer membrane protein assembly factor BamD	NA	NA	NA	NA	NA	NA	K05807
4	JJJIMMPA_00192	36545	37480	-935	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00193	37503	39302	-1799	Hypothetical	NA	NA	NA	NA	NA	NA	K11690
4	JJJIMMPA_00194	39292	40272	-980	"2,3-diketo-L-gulonate-binding periplasmic protein YiaO"	NA	NA	NA	NA	NA	NA	K21395
4	JJJIMMPA_00195	40282	41139	-857	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00196	41132	42418	-1286	Serine hydroxymethyltransferase	NA	NA	NA	NA	NA	NA	K00600
4	JJJIMMPA_00197	42423	43760	-1337	Beta-barrel assembly-enhancing protease	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00198	43776	45026	-1250	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00199	45013	46263	-1250	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00200	46267	47073	-806	Glycogen synthase	GT5	GT5	NA	NA	NA	NA	NA
4	JJJIMMPA_00201	47136	47381	-245	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00202	47427	48647	-1220	Peptidoglycan glycosyltransferase MrdB	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00203	48650	50422	-1772	"Peptidoglycan D,D-transpeptidase MrdA"	NA	NA	NA	NA	NA	NA	K05515
4	JJJIMMPA_00204	50415	50894	-479	Hypothetical	NA	NA	NA	NA	NA	NA	K03571
4	JJJIMMPA_00205	50899	51687	-788	Cell shape-determining protein MreC	NA	NA	NA	NA	NA	NA	K03570
4	JJJIMMPA_00206	51690	52730	-1040	Cell shape-determining protein MreB	NA	NA	NA	NA	NA	NA	K03569
4	JJJIMMPA_00207	52774	53298	-524	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00208	53304	54527	-1223	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00209	54524	56128	-1604	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00210	56160	56876	-716	Tungstate uptake system ATP-binding protein TupC	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00211	56912	57847	-935	Thioredoxin reductase	NA	NA	NA	NA	NA	NA	K00384
4	JJJIMMPA_00212	57867	58202	-335	Thioredoxin 1	NA	NA	NA	NA	NA	NA	K03671
4	JJJIMMPA_00213	58300	59511	-1211	Tyrosine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01866
4	JJJIMMPA_00214	59511	59966	-455	SsrA-binding protein	NA	NA	NA	NA	NA	NA	K03664
4	JJJIMMPA_00215	60112	60600	488	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00216	60599	60672	-73	tRNA-Gly(gcc)	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00217	60698	61813	-1115	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00218	61810	62322	-512	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00219	62325	64241	-1916	"Oligoendopeptidase F, plasmid"	NA	NA	NA	NA	NA	"MEROPS=Oligoendopeptidase F, plasmid"	K08602
4	JJJIMMPA_00220	64479	65054	575	Hypothetical	NA	NA	NA	NA	NA	NA	K07001
4	JJJIMMPA_00221	65158	65772	-614	Hypothetical	NA	NA	NA	NA	NA	NA	K03768
4	JJJIMMPA_00222	65769	66947	-1178	Hypothetical	NA	NA	NA	NA	NA	NA	K07053
4	JJJIMMPA_00223	66901	66993	-92	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00224	67082	67155	-73	tRNA-Ala(ggc)	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00225	67159	67818	-659	Transaldolase	NA	NA	NA	NA	NA	NA	K00616
4	JJJIMMPA_00226	67952	68830	-878	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00227	68870	69439	-569	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00228	69440	69751	-311	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00229	69748	70275	-527	RNA polymerase sigma-H factor	NA	NA	NA	NA	NA	NA	K03088
4	JJJIMMPA_00230	70312	70680	-368	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00231	70693	71409	-716	Hypothetical	NA	NA	NA	NA	NA	NA	NA
4	JJJIMMPA_00232	71402	71977	-575	Bifunctional chorismate mutase/prephenate dehydratase	NA	NA	NA	NA	NA	NA	NA
