Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	MDBOKFHC_00001	17	1033	1016	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00002	1097	1756	659	Phosphatidylserine decarboxylase proenzyme	NA	NA	NA	NA	NA	NA	K01613
1	MDBOKFHC_00004	2528	3124	-596	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00005	3484	4647	1163	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00006	4651	4977	326	Multidrug transporter EmrE	NA	NA	NA	NA	NA	NA	K03297
1	MDBOKFHC_00007	4992	5690	698	Carnitinyl-CoA dehydratase	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00008	5712	5840	128	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00009	5986	6303	317	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00010	6330	7160	830	Succinyl-diaminopimelate desuccinylase	NA	NA	NA	NA	NA	MEROPS=Succinyl-diaminopimelate desuccinylase MER0033183	NA
1	MDBOKFHC_00011	7120	7788	668	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0033183	NA
1	MDBOKFHC_00012	7794	8525	731	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00013	8533	9039	506	Hypothetical	NA	NA	NA	NA	NA	NA	K06977
1	MDBOKFHC_00014	9046	9774	728	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00015	9834	10808	974	Hypothetical	NA	NA	NA	NA	NA	NA	K00459
1	MDBOKFHC_00016	10821	11165	-344	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00017	11143	11238	-95	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00018	11235	11696	-461	Hypothetical	GT60	GT60	NA	NA	NA	NA	NA
1	MDBOKFHC_00019	11824	12249	-425	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00020	12295	12936	641	Hypothetical	NA	NA	NA	NA	NA	NA	K00472
1	MDBOKFHC_00021	12937	13779	-842	HTH-type transcriptional regulator HexR	NA	NA	NA	NA	NA	NA	K19337
1	MDBOKFHC_00022	13822	15900	2078	DNA helicase II	NA	NA	NA	NA	NA	NA	K03657
1	MDBOKFHC_00023	15955	17091	1136	Monocarboxylate 2-oxoacid-binding periplasmic protein	NA	NA	NA	NA	NA	NA	K21395
1	MDBOKFHC_00024	17075	17680	605	Octanoyltransferase	NA	NA	NA	NA	NA	NA	K03801
1	MDBOKFHC_00025	17680	18663	983	Lipoyl synthase	NA	NA	NA	NA	NA	NA	K03644
1	MDBOKFHC_00026	18647	18883	-236	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00027	19389	20234	-845	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00028	20225	20677	-452	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00029	20717	21484	767	Peroxide stress resistance protein YaaA	NA	NA	NA	NA	NA	NA	K09861
1	MDBOKFHC_00030	21438	21833	-395	"1,4-dihydroxy-2-naphthoyl-CoA synthase"	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00031	21846	22337	-491	Hydroxycinnamoyl-CoA hydratase-lyase	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00032	22330	22494	-164	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00033	22541	22798	257	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00034	22873	23394	521	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00035	23460	23693	233	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00036	23690	24073	383	Alkaline phosphatase 4	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00037	24183	24536	353	Hypothetical	NA	NA	NA	NA	NA	NA	K01077
1	MDBOKFHC_00038	24529	25179	-650	GMP/IMP nucleotidase YrfG	NA	NA	NA	NA	NA	NA	K20881
1	MDBOKFHC_00039	25192	26010	818	"3'(2'),5'-bisphosphate nucleotidase CysQ"	NA	NA	NA	NA	NA	NA	K01082
1	MDBOKFHC_00040	26063	26923	860	RNA polymerase sigma factor RpoH	NA	NA	NA	NA	NA	NA	K03089
1	MDBOKFHC_00041	27083	27613	530	tRNA (guanine-N(7)-)-methyltransferase	NA	NA	NA	NA	NA	NA	K03439
1	MDBOKFHC_00042	27602	28705	-1103	Heme chaperone HemW	NA	NA	NA	NA	NA	NA	K02495
1	MDBOKFHC_00043	28692	29297	-605	dITP/XTP pyrophosphatase	NA	NA	NA	NA	NA	NA	K02428
1	MDBOKFHC_00044	29287	29877	-590	Bifunctional methionine biosynthesis protein MetXA/MetW	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00045	29870	30970	-1100	Homoserine O-succinyltransferase	NA	NA	NA	NA	NA	MEROPS=Homoserine O-succinyltransferase MER0044357	K00641
1	MDBOKFHC_00046	30967	31482	-515	Hypothetical	NA	NA	NA	NA	NA	NA	K02221
1	MDBOKFHC_00047	31501	31671	-170	Pyrroline-5-carboxylate reductase	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00048	31686	32288	-602	Pyrroline-5-carboxylate reductase	NA	NA	NA	NA	NA	NA	NA
1	MDBOKFHC_00049	32285	32971	-686	Pyridoxal phosphate homeostasis protein	NA	NA	NA	NA	NA	NA	K06997
1	MDBOKFHC_00050	32956	33492	-536	Hypothetical	NA	NA	NA	NA	NA	NA	NA
