Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	PKALMBFD_00001	108	917	-809	putative oxidoreductase YciK	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00002	928	1602	-674	N-acetylmuramic acid 6-phosphate phosphatase	NA	NA	NA	NA	NA	NA	K22292
1	PKALMBFD_00004	2520	5075	2555	DNA gyrase subunit A	NA	NA	NA	NA	NA	NA	K02469
1	PKALMBFD_00005	5114	6199	1085	Bifunctional chorismate mutase/prephenate dehydratase	NA	NA	NA	NA	NA	NA	K14170
1	PKALMBFD_00006	6230	7336	1106	Histidinol-phosphate aminotransferase	NA	NA	NA	NA	NA	NA	K00817
1	PKALMBFD_00007	7340	9559	2219	3-phosphoshikimate 1-carboxyvinyltransferase	NA	NA	NA	NA	NA	NA	K24018
1	PKALMBFD_00008	9556	10245	689	Cytidylate kinase	NA	NA	NA	NA	NA	NA	K00945
1	PKALMBFD_00009	10364	12046	1682	30S ribosomal protein S1	NA	NA	NA	NA	NA	NA	K02945
1	PKALMBFD_00010	12127	12411	284	Integration host factor subunit beta	NA	NA	NA	NA	NA	NA	K05788
1	PKALMBFD_00011	12517	12807	290	Hypothetical	NA	NA	NA	NA	NA	NA	K08992
1	PKALMBFD_00012	12807	13505	698	Orotidine 5'-phosphate decarboxylase	NA	NA	NA	NA	NA	NA	K01591
1	PKALMBFD_00013	13661	13736	-75	tRNA-Asn(gtt)	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00014	13863	15878	2015	UvrABC system protein B	NA	NA	NA	NA	NA	NA	K03702
1	PKALMBFD_00015	15914	15989	-75	tRNA-Val(gac)	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00016	16227	18152	1925	Threonine--tRNA ligase	NA	NA	NA	NA	NA	NA	K01868
1	PKALMBFD_00017	18197	18712	515	Translation initiation factor IF-3	NA	NA	NA	NA	NA	NA	K02520
1	PKALMBFD_00018	18830	19021	191	50S ribosomal protein L35	NA	NA	NA	NA	NA	NA	K02916
1	PKALMBFD_00019	19054	19410	356	50S ribosomal protein L20	NA	NA	NA	NA	NA	NA	K02887
1	PKALMBFD_00020	19509	20522	1013	Phenylalanine--tRNA ligase alpha subunit	NA	NA	NA	NA	NA	NA	K01889
1	PKALMBFD_00021	20590	22974	2384	Phenylalanine--tRNA ligase beta subunit	NA	NA	NA	NA	NA	NA	K01890
1	PKALMBFD_00022	22974	23273	299	Integration host factor subunit alpha	NA	NA	NA	NA	NA	NA	K04764
1	PKALMBFD_00023	23257	23613	356	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00024	23716	23792	76	tRNA-Pro(ggg)	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00025	23935	25278	1343	Phosphomannomutase/phosphoglucomutase	NA	NA	NA	NA	NA	NA	K01840
1	PKALMBFD_00026	25336	26244	908	Epimerase family protein	NA	NA	NA	NA	NA	NA	K07071
1	PKALMBFD_00027	26261	26617	-356	"6-carboxy-5,6,7,8-tetrahydropterin synthase"	NA	NA	NA	NA	NA	NA	K01737
1	PKALMBFD_00028	26741	26816	75	tRNA-Val(tac)	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00029	26835	26911	76	tRNA-Asp(gtc)	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00030	27182	28075	893	NAD kinase	NA	NA	NA	NA	NA	NA	K00858
1	PKALMBFD_00031	28093	28764	671	Rhomboid protease GlpG	NA	NA	NA	NA	NA	MEROPS=Rhomboid protease GlpG	K02441
1	PKALMBFD_00032	28817	29101	284	Hypothetical	NA	NA	NA	NA	NA	NA	K09916
1	PKALMBFD_00033	29105	29944	839	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00034	30011	32698	2687	Aminopeptidase N	NA	NA	NA	NA	NA	MEROPS=Aminopeptidase N MER0001001	K01256
1	PKALMBFD_00035	32716	34905	2189	Ribosomal RNA large subunit methyltransferase K/L	NA	NA	NA	NA	NA	NA	K12297
1	PKALMBFD_00036	34898	35149	251	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00037	35183	36199	-1016	Putative NADP-dependent oxidoreductase YfmJ	NA	NA	NA	NA	NA	NA	NA
1	PKALMBFD_00038	36229	36441	-212	putative protein YbcJ	NA	NA	NA	NA	NA	NA	K14761
1	PKALMBFD_00039	36478	36663	185	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00040	1446	3671	-2225	Acetone carboxylase beta subunit	NA	NA	NA	NA	NA	NA	K10855
2	PKALMBFD_00041	4175	5761	1586	Glutamate--cysteine ligase	NA	NA	NA	NA	NA	NA	K01919
2	PKALMBFD_00042	5768	6304	-536	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00043	6489	6920	431	Disulfide bond formation protein B	NA	NA	NA	NA	NA	NA	K03611
2	PKALMBFD_00044	6923	7288	365	Holin-like protein CidA	NA	NA	NA	NA	NA	NA	K06518
2	PKALMBFD_00045	7291	7995	704	Inner membrane protein YohK	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00046	8045	8812	-767	Peptidyl-prolyl cis-trans isomerase Mip	NA	NA	NA	NA	NA	NA	K03772
2	PKALMBFD_00047	8891	9271	-380	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00048	9408	10070	-662	Glyoxalase ElbB	NA	NA	NA	NA	NA	MEROPS=Glyoxalase ElbB MER0160094	NA
2	PKALMBFD_00049	10103	10801	-698	tRNA (guanine-N(7)-)-methyltransferase	NA	NA	NA	NA	NA	NA	K03439
2	PKALMBFD_00050	10852	11229	-377	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00051	11335	12186	-851	RNA polymerase sigma factor RpoH	NA	NA	NA	NA	NA	NA	K03089
2	PKALMBFD_00052	12297	13304	-1007	Cell division protein FtsX	NA	NA	NA	NA	NA	NA	K09811
2	PKALMBFD_00053	13301	13969	-668	Cell division ATP-binding protein FtsE	NA	NA	NA	NA	NA	NA	K09812
2	PKALMBFD_00054	13975	15120	-1145	Signal recognition particle receptor FtsY	NA	NA	NA	NA	NA	NA	K03110
2	PKALMBFD_00055	15181	15780	599	Ribosomal RNA small subunit methyltransferase D	NA	NA	NA	NA	NA	NA	K08316
2	PKALMBFD_00056	15838	16320	482	Phosphopantetheine adenylyltransferase	NA	NA	NA	NA	NA	NA	K00954
2	PKALMBFD_00057	16340	17155	-815	Formamidopyrimidine-DNA glycosylase	NA	NA	NA	NA	NA	NA	K10563
2	PKALMBFD_00058	17279	17446	-167	50S ribosomal protein L33	NA	NA	NA	NA	NA	NA	K02913
2	PKALMBFD_00059	17458	17694	-236	50S ribosomal protein L28	NA	NA	NA	NA	NA	NA	K02902
2	PKALMBFD_00060	17947	19215	1268	Coenzyme A biosynthesis bifunctional protein CoaBC	NA	NA	NA	NA	NA	NA	K13038
2	PKALMBFD_00061	19273	20196	923	Acetylglutamate kinase	NA	NA	NA	NA	NA	NA	K00930
2	PKALMBFD_00062	20204	20800	596	Nucleoid occlusion factor SlmA	NA	NA	NA	NA	NA	NA	K05501
2	PKALMBFD_00063	20980	22170	1190	Homoserine O-succinyltransferase	NA	NA	NA	NA	NA	MEROPS=Homoserine O-succinyltransferase MER0044357	K00641
2	PKALMBFD_00064	22167	22784	617	Bifunctional methionine biosynthesis protein MetXA/MetW	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00065	22777	23220	443	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00066	23262	23849	587	dITP/XTP pyrophosphatase	NA	NA	NA	NA	NA	NA	K02428
2	PKALMBFD_00067	23918	24772	854	Formyltetrahydrofolate deformylase	NA	NA	NA	NA	NA	NA	K01433
2	PKALMBFD_00068	24811	25968	1157	Heme chaperone HemW	NA	NA	NA	NA	NA	NA	K02495
2	PKALMBFD_00069	26714	26836	-122	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00070	26911	27234	323	Thioredoxin 1	NA	NA	NA	NA	NA	NA	K03671
2	PKALMBFD_00071	27439	28698	1259	Transcription termination factor Rho	NA	NA	NA	NA	NA	NA	K03628
2	PKALMBFD_00072	28731	29366	-635	Pyridoxine/pyridoxamine 5'-phosphate oxidase	NA	NA	NA	NA	NA	NA	K00275
2	PKALMBFD_00073	29424	30593	-1169	Erythronate-4-phosphate dehydrogenase	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00074	30627	31742	-1115	Phosphoserine aminotransferase	NA	NA	NA	NA	NA	NA	K00831
2	PKALMBFD_00075	31838	32479	-641	Thiol:disulfide interchange protein DsbA	NA	NA	NA	NA	NA	NA	K03673
2	PKALMBFD_00076	32502	33140	-638	Cytochrome c4	NA	NA	NA	NA	NA	NA	NA
2	PKALMBFD_00077	33266	33871	605	putative GTP-binding protein EngB	NA	NA	NA	NA	NA	NA	K03978
