Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	BIFCACGJ_00001	25	972	947	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00002	1506	1886	380	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00003	1937	2800	-863	putative acyltransferase YihG	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00004	2999	3169	170	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00006	4138	4812	-674	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00007	5437	6567	1130	Monocarboxylate 2-oxoacid-binding periplasmic protein	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00008	6571	7155	584	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00009	7155	8504	1349	C4-dicarboxylate TRAP transporter large permease protein DctM	NA	NA	NA	NA	NA	NA	K11690
1	BIFCACGJ_00010	8552	8941	-389	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00011	9031	9804	-773	Carnitinyl-CoA dehydratase	NA	NA	NA	NA	NA	NA	K13766
1	BIFCACGJ_00012	9888	10436	-548	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00013	10476	11153	-677	3-oxoacyl-[acyl-carrier-protein] reductase FabG	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00014	11221	11607	-386	Hypothetical	NA	NA	NA	NA	NA	NA	K09966
1	BIFCACGJ_00015	11904	12341	-437	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00016	12379	13803	-1424	ATP-dependent RNA helicase RhlB	NA	NA	NA	NA	NA	NA	K03732
1	BIFCACGJ_00017	13858	15129	-1271	Putative aminotransferase/MSMEI_6121	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00018	15139	16092	-953	N-acetyl-gamma-glutamyl-phosphate reductase	NA	NA	NA	NA	NA	NA	K00145
1	BIFCACGJ_00019	16137	17282	-1145	Haloalkane dehalogenase	NA	NA	NA	NA	NA	MEROPS=Haloalkane dehalogenase MER0000432	K21159
1	BIFCACGJ_00020	17365	18642	-1277	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00021	18703	19278	-575	Hypothetical	NA	NA	NA	NA	NA	NA	K06169
1	BIFCACGJ_00022	19275	19943	-668	Carboxylesterase 2	NA	NA	NA	NA	NA	MEROPS=Carboxylesterase 2 MER0200434	K06999
1	BIFCACGJ_00023	20319	21455	1136	Acetyl-CoA:oxalate CoA-transferase	NA	NA	NA	NA	NA	NA	K01796
1	BIFCACGJ_00024	21914	22426	512	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00025	22673	24571	1898	Acetyl-coenzyme A synthetase	NA	NA	NA	NA	NA	NA	K01908
1	BIFCACGJ_00026	24629	25378	749	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	NA	NA	NA	NA	NA	NA	K16066
1	BIFCACGJ_00027	25467	25838	371	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00028	26150	26500	-350	putative protein YfgD	NA	NA	NA	NA	NA	NA	K00537
1	BIFCACGJ_00029	26644	27882	1238	Hypothetical	NA	NA	NA	NA	NA	NA	K07058
1	BIFCACGJ_00030	28045	28461	416	Thiol-disulfide oxidoreductase ResA	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00031	28487	30208	-1721	Proline--tRNA ligase	NA	NA	NA	NA	NA	NA	K01881
1	BIFCACGJ_00032	30420	30800	-380	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00033	31199	31519	320	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00034	31685	33457	1772	Aspartate--tRNA(Asp/Asn) ligase	NA	NA	NA	NA	NA	NA	K01876
1	BIFCACGJ_00035	33475	34215	740	Transcriptional regulatory protein PmpR	NA	NA	NA	NA	NA	NA	K18189
1	BIFCACGJ_00036	34397	34930	533	Crossover junction endodeoxyribonuclease RuvC	NA	NA	NA	NA	NA	NA	K01159
1	BIFCACGJ_00037	34927	35508	581	Holliday junction ATP-dependent DNA helicase RuvA	NA	NA	NA	NA	NA	NA	K03550
1	BIFCACGJ_00038	35555	36664	1109	Holliday junction ATP-dependent DNA helicase RuvB	NA	NA	NA	NA	NA	NA	K03551
1	BIFCACGJ_00039	36826	37470	644	Tol-Pal system protein TolQ	NA	NA	TolQ_protein	NA	NA	NA	K03562
1	BIFCACGJ_00040	37485	37916	431	Tol-Pal system protein TolR	NA	NA	NA	NA	NA	NA	K03560
1	BIFCACGJ_00041	37973	38755	782	Hypothetical	NA	NA	TonB_C_terminal	NA	NA	NA	K03832
1	BIFCACGJ_00042	38855	40198	1343	Tol-Pal system protein TolB	NA	NA	NA	NA	NA	NA	K03641
1	BIFCACGJ_00043	40327	40890	563	Peptidoglycan-associated lipoprotein	NA	NA	NA	NA	NA	NA	K03640
1	BIFCACGJ_00044	40929	41732	803	Cell division coordinator CpoB	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00045	41902	42546	644	7-carboxy-7-deazaguanine synthase	NA	NA	NA	NA	NA	NA	K10026
1	BIFCACGJ_00046	42539	43270	731	7-cyano-7-deazaguanine synthase	NA	NA	NA	NA	NA	NA	K06920
1	BIFCACGJ_00047	43312	45369	-2057	Dipeptidyl carboxypeptidase	NA	NA	NA	NA	NA	MEROPS=Dipeptidyl carboxypeptidase MER0001158	K01284
1	BIFCACGJ_00048	45472	46314	-842	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00049	46470	47714	-1244	Acyl-CoA dehydrogenase FadE34	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00050	47771	48892	-1121	Acyl-CoA dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00051	49119	50252	1133	Acyl-CoA dehydrogenase FadE27	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00052	50252	51496	1244	Acyl-CoA dehydrogenase FadE34	NA	NA	NA	NA	NA	NA	NA
1	BIFCACGJ_00053	51639	52589	950	Long-chain-fatty-acid--CoA ligase FadD13	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00054	390	1502	1112	Hypothetical	CE1	NA	NA	NA	NA	NA	K06999
2	BIFCACGJ_00055	1517	2410	893	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0031570	NA
2	BIFCACGJ_00056	2439	2849	-410	Bifunctional protein HldE	NA	NA	NA	NA	NA	NA	K00980
2	BIFCACGJ_00057	2907	3779	-872	"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"	NA	NA	NA	NA	NA	"MEROPS=2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MER0036115"	NA
2	BIFCACGJ_00058	4252	5433	-1181	Putative acyl-CoA dehydrogenase FadE17	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00059	5599	6693	-1094	"3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA"	NA	NA	NA	NA	NA	NA	K07098
2	BIFCACGJ_00060	6769	7890	-1121	Acryloyl-CoA reductase (NADH)	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00061	8634	9989	1355	NAD(P)-specific glutamate dehydrogenase	NA	NA	NA	NA	NA	NA	K00262
2	BIFCACGJ_00062	10184	11443	1259	Linalool 8-monooxygenase	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00063	11490	12644	-1154	Acyl-CoA dehydrogenase fadE12	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00064	12780	13634	854	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00065	13631	14194	-563	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00066	14591	15694	1103	Hydroxyacylglutathione hydrolase	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00067	15729	17654	-1925	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00068	17705	19369	-1664	Hypothetical	NA	NA	NA	NA	NA	NA	K07137
2	BIFCACGJ_00069	19415	20626	-1211	putative protein	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00070	20723	20950	-227	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00071	21815	22081	266	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00072	23098	23445	347	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00073	23605	23709	104	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00074	23753	24373	620	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00075	24460	25149	-689	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00076	25292	26323	-1031	putative protein	NA	NA	NA	NA	NA	NA	K13985
2	BIFCACGJ_00077	26547	26813	266	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00078	27221	27634	413	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00079	27696	28340	-644	"5,6-dimethylbenzimidazole synthase"	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00080	28340	29185	-845	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00081	29178	29297	-119	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00082	29345	30709	-1364	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0001284	NA
2	BIFCACGJ_00083	30731	32086	-1355	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00084	32229	32837	608	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00085	33073	33273	-200	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00086	33380	33844	-464	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00087	33914	34936	-1022	Putative coenzyme F420-dependent oxidoreductase	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00088	35201	35779	578	ATP-dependent Clp protease proteolytic subunit	NA	NA	NA	NA	NA	MEROPS=ATP-dependent Clp protease	K01358
2	BIFCACGJ_00089	35832	36446	614	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00090	36484	37095	-611	Hypothetical	NA	NA	NA	NA	NA	NA	K00275
2	BIFCACGJ_00091	37209	38123	-914	F420-dependent glucose-6-phosphate dehydrogenase	NA	NA	NA	NA	NA	NA	K00320
2	BIFCACGJ_00092	38262	38900	638	ECF RNA polymerase sigma-E factor	NA	NA	NA	NA	NA	NA	K03088
2	BIFCACGJ_00093	39297	41429	-2132	Soluble pyridine nucleotide transhydrogenase	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00094	41581	41985	404	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00095	42303	43268	-965	Haloalkane dehalogenase	NA	NA	NA	NA	NA	MEROPS=Haloalkane dehalogenase MER0003280	K01563
2	BIFCACGJ_00096	43449	43991	542	Hypothetical	NA	NA	NA	NA	NA	NA	K07006
2	BIFCACGJ_00097	43995	44738	743	Polyamine aminopropyltransferase	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00098	44806	45993	-1187	Hypothetical	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00099	46702	47232	530	Inorganic pyrophosphatase	NA	NA	NA	NA	NA	NA	K01507
2	BIFCACGJ_00100	47418	49019	-1601	Phenylacetone monooxygenase	NA	NA	NA	NA	NA	NA	K03379
2	BIFCACGJ_00101	49325	51172	1847	ATM1-type heavy metal exporter	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00102	51169	52050	-881	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase	NA	NA	NA	NA	NA	MEROPS=2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase MER0004146	NA
2	BIFCACGJ_00103	52127	53374	-1247	Cinnamoyl-CoA:phenyllactate CoA-transferase	NA	NA	NA	NA	NA	NA	NA
2	BIFCACGJ_00104	53425	54777	-1352	Hypothetical	NA	NA	NA	NA	NA	NA	K08217
