Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	PJPPDAII_00001	507	2555	2048	Adaptive-response sensory-kinase SasA	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00002	2716	3093	377	Hypothetical	NA	NA	NA	NA	NA	NA	K09966
1	PJPPDAII_00005	4824	5312	488	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00006	5331	6959	-1628	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00007	7172	7264	92	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00008	7547	8317	770	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0192051	NA
1	PJPPDAII_00009	8332	8433	101	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00010	8764	11499	2735	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00011	11501	13006	1505	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00012	13024	14418	1394	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00013	14479	16662	2183	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00014	17687	18871	1184	Glutathione-independent formaldehyde dehydrogenase	NA	NA	NA	NA	NA	NA	K00148
1	PJPPDAII_00015	19305	21611	2306	DNA topoisomerase 3	NA	NA	NA	NA	NA	NA	K03169
1	PJPPDAII_00016	21631	22083	452	tRNA (cytidine(34)-2'-O)-methyltransferase	NA	NA	NA	NA	NA	NA	K03216
1	PJPPDAII_00017	22790	22987	197	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00018	23195	25429	-2234	Hypothetical	CBM9	CBM0	NA	NA	NA	NA	NA
1	PJPPDAII_00019	25539	27089	-1550	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00020	27138	28448	-1310	ATP-dependent RNA helicase DbpA	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00021	29067	29582	-515	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00022	29790	29984	-194	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00023	30529	31521	-992	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NA	NA	NA	NA	NA	NA	K02536
1	PJPPDAII_00024	31857	33239	-1382	NAD(P) transhydrogenase subunit beta	NA	NA	NA	NA	NA	NA	K00325
1	PJPPDAII_00025	33239	33547	-308	NAD(P) transhydrogenase subunit alpha	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00026	33554	34654	-1100	NAD(P) transhydrogenase subunit alpha part 1	NA	NA	NA	NA	NA	NA	K00324
1	PJPPDAII_00027	35088	35195	-107	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00028	35407	35715	-308	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00029	35764	36120	-356	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00030	36157	36498	-341	Nitrogen regulatory protein P-II	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00031	36610	37863	-1253	Ammonium transporter	NA	NA	NA	NA	NA	NA	K03320
1	PJPPDAII_00032	38184	38522	-338	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00033	38594	39652	-1058	3-isopropylmalate dehydrogenase	NA	NA	NA	NA	NA	NA	K00052
1	PJPPDAII_00034	39649	41178	-1529	2-isopropylmalate synthase	NA	NA	NA	NA	NA	NA	K09011
1	PJPPDAII_00035	41182	41778	-596	3-isopropylmalate dehydratase small subunit 1	NA	NA	NA	NA	NA	NA	K01704
1	PJPPDAII_00036	41789	43186	-1397	3-isopropylmalate dehydratase large subunit	NA	NA	NA	NA	NA	NA	K01703
1	PJPPDAII_00037	43587	44006	-419	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	PJPPDAII_00038	44626	44922	-296	Gluconokinase	NA	NA	NA	NA	NA	NA	K00851
1	PJPPDAII_00039	45165	45422	257	Hypothetical	NA	NA	NA	NA	NA	NA	NA
