Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	BNCMMNEN_00001	270	725	455	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00002	855	1217	362	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00003	1174	3390	2216	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00004	3441	3791	350	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00005	4467	5213	-746	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00006	5436	5747	311	Malate synthase G	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00007	5845	7443	1598	Isocitrate lyase	NA	NA	NA	NA	NA	NA	K01637
1	BNCMMNEN_00008	7571	8716	1145	Malate synthase G	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00009	8670	9710	1040	Malate synthase G	NA	NA	NA	NA	NA	NA	K01638
1	BNCMMNEN_00010	9741	10433	692	Hypothetical	NA	NA	NA	NA	NA	NA	K17231
1	BNCMMNEN_00011	10539	10955	416	Adenylyl-sulfate kinase	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00012	10952	12952	-2000	Glycine betaine transporter	NA	NA	NA	NA	NA	NA	K02168
1	BNCMMNEN_00013	13028	15100	-2072	Beta-barrel assembly-enhancing protease	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00014	15279	17762	-2483	Vitamin B12 transporter BtuB	NA	NA	NA	NA	NA	NA	K02014
1	BNCMMNEN_00015	18260	18745	485	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00016	18777	19532	755	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00017	19529	19951	422	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00018	19991	20764	773	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00019	20793	21278	-485	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00020	21291	21776	-485	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00021	21978	23489	1511	L-threonine dehydratase biosynthetic IlvA	NA	NA	NA	NA	NA	NA	K01754
1	BNCMMNEN_00022	23568	24356	-788	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00023	24401	25354	-953	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00024	25351	25767	-416	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00025	25767	27299	-1532	High-affinity proline transporter PutP	NA	NA	NA	NA	NA	NA	K11928
1	BNCMMNEN_00026	27558	28187	629	Cysteine/O-acetylserine efflux protein	NA	NA	NA	NA	NA	NA	K11249
1	BNCMMNEN_00027	28224	28508	284	Protein YciI	NA	NA	NA	NA	NA	NA	K09780
1	BNCMMNEN_00028	28821	30527	-1706	Arylsulfatase	NA	NA	NA	Sulfatase	NA	NA	NA
1	BNCMMNEN_00029	30598	31731	-1133	Haloalkane dehalogenase	NA	NA	NA	NA	NA	MEROPS=Haloalkane dehalogenase MER0017123	NA
1	BNCMMNEN_00030	31929	32429	-500	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00031	32732	33715	983	Ribonuclease BN	NA	NA	NA	NA	NA	NA	K00784
1	BNCMMNEN_00032	33911	34696	-785	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00033	34635	35273	-638	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00034	35375	36640	-1265	Swarming motility protein SwrC	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00035	36640	38607	-1967	Multidrug resistance protein MdtB	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00036	38673	39827	-1154	Toluene efflux pump periplasmic linker protein TtgG	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00037	39904	40590	-686	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00038	41110	41472	362	Hypothetical	NA	NA	NA	NA	NA	NA	K03972
1	BNCMMNEN_00039	41469	42491	-1022	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00040	42611	43612	-1001	Aldo/keto reductase	NA	NA	NA	NA	NA	NA	K17743
1	BNCMMNEN_00041	43665	44930	-1265	Myo-inositol 2-dehydrogenase	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00042	44950	46656	-1706	putative symporter YidK	NA	NA	NA	NA	NA	NA	K03307
1	BNCMMNEN_00043	46858	48777	1919	Polyvinylalcohol dehydrogenase	NA	NA	NA	NA	NA	NA	K05889
1	BNCMMNEN_00044	48793	49896	1103	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	BNCMMNEN_00045	49973	50947	974	Haloalkane dehalogenase	NA	NA	NA	NA	NA	MEROPS=Haloalkane dehalogenase MER0014065	K22369
