Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	NDGCEAPG_00001	7	1992	1985	Chaperone SurA	NA	NA	NA	NA	NA	NA	K03771
1	NDGCEAPG_00004	4226	5191	965	ATPase RavA	NA	NA	NA	NA	NA	NA	K03924
1	NDGCEAPG_00005	5201	5881	680	Glyoxalase ElbB	NA	NA	NA	NA	NA	MEROPS=Glyoxalase ElbB MER0160094	NA
1	NDGCEAPG_00006	5883	6524	641	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NDGCEAPG_00007	6517	7623	1106	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NDGCEAPG_00008	7627	8217	590	Putative NAD(P)H nitroreductase YdjA	NA	NA	NA	NA	NA	NA	NA
1	NDGCEAPG_00009	8224	8496	-272	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NDGCEAPG_00010	8752	9594	-842	Sulfur carrier protein FdhD	NA	NA	NA	NA	NA	NA	K02379
1	NDGCEAPG_00011	9644	11107	1463	Mannosylglucosyl-3-phosphoglycerate phosphatase	NA	NA	NA	NA	NA	NA	NA
1	NDGCEAPG_00012	11287	12381	-1094	Hypothetical	NA	NA	NA	NA	NA	NA	K18353
1	NDGCEAPG_00013	12644	13534	-890	Rhomboid protease GlpG	NA	NA	NA	NA	NA	MEROPS=Rhomboid protease GlpG	NA
1	NDGCEAPG_00014	13537	14280	-743	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0015633	NA
1	NDGCEAPG_00015	14289	16160	-1871	DNA mismatch repair protein MutL	NA	NA	NA	NA	NA	NA	K03572
1	NDGCEAPG_00016	16160	16591	-431	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NDGCEAPG_00017	16945	17661	716	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	NDGCEAPG_00018	17713	18222	509	Hypothetical	NA	NA	NA	NA	NA	NA	NA
