Contig	Gene	Start	Stop	Length	Prokka	dbCAN	CAZy	TonB_TIGRFAM	Pfam_sulfatase	Pfam_SusD	MEROPS	KEGG_identifier
1	FGJAGAPD_00001	80	322	242	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00002	295	1308	1013	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00003	1399	1809	-410	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00004	1776	2531	-755	Hypothetical	NA	NA	NA	NA	NA	NA	K09166
1	FGJAGAPD_00007	5896	6138	242	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00008	6041	7300	-1259	Glycogen synthase	GT4	GT4	NA	NA	NA	NA	NA
1	FGJAGAPD_00009	7408	8184	776	Hypothetical	GT2_Glycos_transf_2	GT2	NA	NA	NA	NA	NA
1	FGJAGAPD_00010	8221	8949	728	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00011	9240	9965	725	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00012	10026	10454	428	Putative peroxiredoxin bcp	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00013	10530	13133	2603	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00014	13244	14194	950	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00015	14278	14448	170	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00016	14396	15322	926	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00017	15328	15960	-632	Hypothetical	NA	NA	NA	NA	NA	NA	K00949
1	FGJAGAPD_00018	16116	16724	608	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00019	16852	22335	5483	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00020	22423	24105	1682	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00021	24106	25263	-1157	Hypothetical	NA	NA	NA	NA	NA	NA	K19689
1	FGJAGAPD_00022	25333	26865	1532	Thermostable carboxypeptidase 1	NA	NA	NA	NA	NA	MEROPS=Thermostable carboxypeptidase 1	K01299
1	FGJAGAPD_00023	26874	27167	-293	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00024	27262	28674	-1412	Allantoinase	NA	NA	NA	NA	NA	MEROPS=Allantoinase MER0005767 -	NA
1	FGJAGAPD_00025	28744	29319	-575	Molybdopterin adenylyltransferase	NA	NA	NA	NA	NA	NA	K03831
1	FGJAGAPD_00026	29329	31437	-2108	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00027	31543	31618	-75	tRNA-Phe(gaa)	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00028	31692	32519	-827	Ribonuclease PH	NA	NA	NA	NA	NA	NA	K00989
1	FGJAGAPD_00029	32610	33803	1193	Acetyl-CoA acetyltransferase	NA	NA	NA	NA	NA	NA	K00626
1	FGJAGAPD_00030	33878	35566	1688	DEAD-box ATP-dependent RNA helicase CshA	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00031	35509	35838	329	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00032	35959	36603	-644	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00033	36606	38780	-2174	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00034	38913	40415	-1502	Hydroxyacylglutathione hydrolase	NA	NA	NA	NA	NA	NA	K01069
1	FGJAGAPD_00035	40972	41047	-75	tRNA-Gln(ctg)	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00036	41212	42003	-791	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00037	42075	43130	-1055	Hypothetical	NA	NA	NA	NA	NA	NA	K00175
1	FGJAGAPD_00038	43127	44914	-1787	2-oxoglutarate oxidoreductase subunit KorA	NA	NA	NA	NA	NA	NA	K00174
1	FGJAGAPD_00039	45159	46115	956	Hypothetical	NA	NA	NA	NA	NA	NA	K03768
1	FGJAGAPD_00040	46209	48911	2702	Aconitate/2-methylaconitate hydratase	NA	NA	NA	NA	NA	NA	K01681
1	FGJAGAPD_00041	48908	49666	758	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00042	49896	52100	2204	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00043	52063	56571	4508	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00044	56667	57932	1265	Adenosylhomocysteinase	NA	NA	NA	NA	NA	NA	K01251
1	FGJAGAPD_00045	58173	58394	221	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00046	58558	59283	725	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00047	59363	60400	-1037	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00048	60412	60861	-449	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00049	60840	62096	-1256	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00050	62131	64086	-1955	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00051	64149	64979	-830	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00052	64976	66019	-1043	Vitamin B12 import ATP-binding protein BtuD	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00053	66123	67043	920	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00054	67159	69273	2114	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0020365	NA
1	FGJAGAPD_00055	69453	70136	683	Glutamine transport ATP-binding protein GlnQ	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00056	70133	70990	857	Hypothetical	NA	NA	NA	NA	NA	NA	K02042
1	FGJAGAPD_00057	71014	71229	-215	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00058	71295	72293	-998	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	NA	NA	NA	NA	NA	NA	K00057
1	FGJAGAPD_00059	72390	73310	-920	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00060	73611	74363	752	"3,4-dihydroxy-2-butanone 4-phosphate synthase"	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00061	74419	74883	464	Glycerol-3-phosphate cytidylyltransferase	NA	NA	NA	NA	NA	NA	K14656
1	FGJAGAPD_00062	74884	75483	599	Riboflavin synthase	NA	NA	NA	NA	NA	NA	K00793
1	FGJAGAPD_00063	75488	75883	395	"6,7-dimethyl-8-ribityllumazine synthase"	NA	NA	NA	NA	NA	NA	K00794
1	FGJAGAPD_00064	75841	76380	-539	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00065	76428	77393	965	Thioredoxin reductase	NA	NA	NA	NA	NA	NA	K00384
1	FGJAGAPD_00066	77446	78117	671	putative adenylyltransferase/sulfurtransferase MoeZ	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00067	78092	78607	515	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00068	78736	79833	1097	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00069	79830	81086	1256	putative MFS-type transporter YhhS	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00070	81363	83963	2600	1-deoxy-D-xylulose-5-phosphate synthase	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00071	83965	84600	-635	Glycerol uptake facilitator protein	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00072	84723	85835	1112	Hypothetical	NA	NA	NA	NA	NA	NA	K07301
1	FGJAGAPD_00073	85936	87084	1148	"Acyl-CoA dehydrogenase, short-chain specific"	NA	NA	NA	NA	NA	NA	K00249
1	FGJAGAPD_00074	87087	87839	-752	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00075	87956	88549	593	Molybdenum cofactor guanylyltransferase	NA	NA	NA	NA	NA	NA	K07141
1	FGJAGAPD_00076	88597	89493	896	Hypothetical	NA	NA	NA	NA	NA	NA	K07402
1	FGJAGAPD_00077	89568	91112	1544	Antiseptic resistance protein	NA	NA	NA	NA	NA	NA	K08167
1	FGJAGAPD_00078	91207	91833	626	Hypothetical	NA	NA	NA	NA	NA	NA	K03523
1	FGJAGAPD_00079	91900	92514	-614	Oligoribonuclease	NA	NA	NA	NA	NA	NA	K13288
1	FGJAGAPD_00080	92519	93904	1385	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00081	93911	95386	-1475	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00082	95343	95828	-485	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00083	95830	96948	-1118	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00084	96945	98075	-1130	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00085	98230	98706	476	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0000353	NA
1	FGJAGAPD_00086	98684	100156	1472	Hypothetical	NA	NA	NA	NA	NA	MEROPS=Hypothetical MER0019280	NA
1	FGJAGAPD_00087	100238	101827	1589	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00088	101895	102497	602	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00089	102503	105307	2804	4-hydroxybenzoyl-CoA reductase subunit alpha	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00090	105307	106281	974	4-hydroxybenzoyl-CoA reductase subunit beta	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00091	106318	107241	923	Hypothetical	NA	NA	NA	NA	NA	NA	NA
1	FGJAGAPD_00092	107407	109074	1667	Hypothetical	NA	NA	NA	NA	NA	NA	NA
